Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	popSize	CoalescentConstant	proportionInvariant	
1742	-11493.99652442537	-11468.2623121985	-25.734212226871264	-11468.2623121985	226.09623361859883	1475.6397847604535	0.29619093098708726	0.20424196963465055	0.25294631549049473	0.24662078388776712	0.0854889346645278	2.1507623228625414	0.33225705902028174	0.0854889346645278	3.0137456897678407	0.33225705902028174	0.017407577479165538	5.0575156585097925E-5	8.900033358436913E-13	0.018771088345951464	5.035699614555398E-5	366.1113727750726	-125.00646800674495	0.7165577016465858	
1743	-11493.99652442537	-11468.2623121985	-25.734212226871264	-11468.2623121985	226.09623361859883	1475.6397847604535	0.29619093098708726	0.20424196963465055	0.25294631549049473	0.24662078388776712	0.0854889346645278	2.1507623228625414	0.33225705902028174	0.0854889346645278	3.0137456897678407	0.33225705902028174	0.017407577479165538	5.0575156585097925E-5	8.900033358436913E-13	0.018771088345951464	5.035699614555398E-5	366.1113727750726	-125.00646800674495	0.7165577016465858	
1744	-11493.99652442537	-11468.2623121985	-25.734212226871264	-11468.2623121985	226.09623361859883	1475.6397847604535	0.29619093098708726	0.20424196963465055	0.25294631549049473	0.24662078388776712	0.0854889346645278	2.1507623228625414	0.33225705902028174	0.0854889346645278	3.0137456897678407	0.33225705902028174	0.017407577479165538	5.0575156585097925E-5	8.900033358436913E-13	0.018771088345951464	5.035699614555398E-5	366.1113727750726	-125.00646800674495	0.7165577016465858	
1745	-11497.34547690616	-11468.247412879198	-29.098064026961197	-11468.247412879198	116.18314073396925	758.6549084717979	0.305924007567721	0.19456545497201802	0.2614060106703302	0.23810452678993044	0.08203285187376365	2.2070517145036894	0.3105999178772099	0.08203285187376365	3.007682745994365	0.3105999178772099	0.028398104299184296	8.580618987280233E-5	6.590968524851097E-12	0.029996156837944613	8.568265862787007E-5	155.45765488027197	-111.08331316941712	0.8173198543086502	
1746	-11518.17985658814	-11468.247117855084	-49.932738733056624	-11468.247117855084	141.13856565189133	895.4744696140111	0.30447114989802204	0.19210751189136469	0.25677104299258396	0.24665029521802892	0.07490969268835766	2.2070517145036894	0.3253663054071867	0.07490969268835766	2.9923962893052236	0.3253663054071867	0.038752733198026516	7.30819804054738E-5	9.615524460750796E-12	0.041810455166482956	7.339297372530937E-5	271.9120957201689	-116.80126930873142	0.8173198543086502	
1747	-11298.875124897133	-11468.246133716631	169.37100881949863	-11468.246133716631	178.46257578009084	1140.240729079139	0.30324586356240263	0.20424196963465055	0.24771586702635295	0.24479629977659348	0.09016950963272795	2.1766888516175458	0.34657613703106616	0.09016950963272795	2.949819855054868	0.34657613703106616	1.3219525864797052E-4	5.4284673352069744E-5	5.3267935100157204E-17	1.3444949974263017E-4	5.4286562413446294E-5	145.84591993517947	-119.24247907596049	0.7165577016465858	
1748	-11298.875124897133	-11468.246133716631	169.37100881949863	-11468.246133716631	178.46257578009084	1140.240729079139	0.30324586356240263	0.20424196963465055	0.24771586702635295	0.24479629977659348	0.09016950963272795	2.1766888516175458	0.34657613703106616	0.09016950963272795	2.949819855054868	0.34657613703106616	1.3219525864797052E-4	5.4284673352069744E-5	5.3267935100157204E-17	1.3444949974263017E-4	5.4286562413446294E-5	145.84591993517947	-119.24247907596049	0.7165577016465858	
1749	-11592.730587499085	-11468.241745591065	-124.48884190801999	-11468.241745591065	247.19076697054683	1286.4950810219268	0.30338280214718094	0.20553941866955958	0.24569090856307077	0.2453868706201883	0.08769777248571525	2.2664154605307556	0.31182014332524227	0.08769777248571525	2.934548707847331	0.31182014332524227	0.33539021251592493	5.238211980552829E-5	2.4262504052204025E-10	0.28546248747683106	5.7799409486379904E-5	276.26004688675044	-120.45256237384649	0.7165577016465858	
1750	-11592.730587499085	-11468.241745591065	-124.48884190801999	-11468.241745591065	247.19076697054683	1286.4950810219268	0.30338280214718094	0.20553941866955958	0.24569090856307077	0.2453868706201883	0.08769777248571525	2.2664154605307556	0.31182014332524227	0.08769777248571525	2.934548707847331	0.31182014332524227	0.33539021251592493	5.238211980552829E-5	2.4262504052204025E-10	0.28546248747683106	5.7799409486379904E-5	276.26004688675044	-120.45256237384649	0.7165577016465858	
1751	-11592.730587499085	-11468.241745591065	-124.48884190801999	-11468.241745591065	247.19076697054683	1286.4950810219268	0.30338280214718094	0.20553941866955958	0.24569090856307077	0.2453868706201883	0.08769777248571525	2.2664154605307556	0.31182014332524227	0.08769777248571525	2.934548707847331	0.31182014332524227	0.33539021251592493	5.238211980552829E-5	2.4262504052204025E-10	0.28546248747683106	5.7799409486379904E-5	276.26004688675044	-120.45256237384649	0.7165577016465858	
