Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	popSize	CoalescentConstant	proportionInvariant	
22	-11522.587328097594	-11481.908314037579	-40.679014060015426	-11481.908314037579	187.49660377879218	1187.5854576999332	0.30199982945529885	0.21494417384330222	0.2535255077326331	0.229530488968766	0.08573356837030652	2.3228893531553982	0.3279662366265101	0.08573356837030652	2.8497110368509677	0.3279662366265101	0.022986089758225862	6.013068420010633E-5	3.0398712088981244E-12	0.028686166773608534	6.079986182875574E-5	359.7342079287805	-122.277659383034	0.7379414730062842	
23	-11524.311620867757	-11481.642118411342	-42.669502456413326	-11481.642118411342	181.99800921472922	1098.815093536383	0.30022438704360627	0.21494417384330222	0.2475259737729856	0.23730546534010605	0.11234861768992539	2.2696592545161605	0.3279662366265101	0.11234861768992539	2.8497110368509677	0.3279662366265101	0.0334479636462695	6.067954117439387E-5	4.544913142731361E-12	0.0358426199748945	5.9279881851381414E-5	184.3267551354279	-117.65653670388457	0.7379414730062842	
24	-11565.437414625094	-11481.479281749122	-83.95813287597238	-11481.479281749122	172.48559773689024	1115.5151497307525	0.30048061284867356	0.1874351295384611	0.2632183811441924	0.248865876468673	0.07444035008674157	2.444028954532843	0.2531856108464668	0.07444035008674157	2.9007191236007395	0.2531856108464668	0.10286612364693402	6.118291543622467E-5	4.182590161929078E-11	0.10675433567214512	6.0971268114098085E-5	185.11582672628003	-117.59042810738487	0.7379414730062842	
25	-11534.034890148454	-11481.454721924934	-52.58016822351886	-11481.454721924934	135.84217003117973	804.121455991012	0.3006067752879871	0.18796328280747296	0.26288598998772683	0.24854395191681322	0.16525903844806214	2.328738071963621	0.3198496971297803	0.16525903844806214	2.7010444568806933	0.3198496971297803	0.044064353836431	9.231193061514741E-5	2.54121369902933E-11	0.05412246282406262	9.293273654917796E-5	138.11472866174987	-110.86798524639556	0.7379414730062842	
26	-11534.034890148454	-11481.454721924934	-52.58016822351886	-11481.454721924934	135.84217003117973	804.121455991012	0.3006067752879871	0.18796328280747296	0.26288598998772683	0.24854395191681322	0.16525903844806214	2.328738071963621	0.3198496971297803	0.16525903844806214	2.7010444568806933	0.3198496971297803	0.044064353836431	9.231193061514741E-5	2.54121369902933E-11	0.05412246282406262	9.293273654917796E-5	138.11472866174987	-110.86798524639556	0.7379414730062842	
27	-11562.727578101136	-11481.407419565263	-81.32015853587367	-11481.407419565263	188.27936815349253	1165.3017255156856	0.30456283822761554	0.19867904991113336	0.25606067934354587	0.24069743251770534	0.16525903844806214	2.372515802806207	0.297960831708487	0.16525903844806214	2.7010444568806933	0.297960831708487	0.10163447847192944	5.864994839159436E-5	3.3524854491623367E-11	0.09522543162803249	6.110479904050141E-5	167.32279896905942	-117.86656912879732	0.7379414730062842	
28	-11585.766020333158	-11480.965353519061	-104.80066681409728	-11480.965353519061	120.41945805851606	700.0893688649647	0.29932944116056603	0.2001481347914995	0.26036647222405174	0.2401559518238828	0.14086617050961533	2.3953198923339283	0.41290691271982494	0.14086617050961533	2.4971339412071907	0.41290691271982494	0.23266610999311635	9.660023221124484E-5	5.814810225550803E-10	0.25055046072013093	9.53327369728985E-5	111.10097118732465	-107.20868471009523	0.7379414730062842	
29	-11492.367812102151	-11480.860149633672	-11.507662468478184	-11480.860149633672	139.85909832838414	944.0391643160139	0.3006067752879871	0.20555199614603764	0.25937490441329486	0.2344663241526805	0.16525903844806214	2.2792622251719257	0.3445876205256278	0.16525903844806214	2.7010444568806933	0.3445876205256278	0.01843469251566003	7.732875352148902E-5	1.6574003572602783E-12	0.016572307427355045	7.770654808499845E-5	184.12506373564344	-115.88682847490813	0.7379414730062842	
30	-11573.855926195376	-11480.737804707927	-93.11812148744848	-11480.737804707927	127.43168109507849	787.0804934692075	0.29180736706874516	0.1955722490291617	0.25996013491422376	0.2526602489878695	0.14086617050961533	2.363955938449082	0.41290691271982494	0.14086617050961533	2.528497895092037	0.41290691271982494	0.1635470020323132	9.267442607578292E-5	1.8891425796379274E-10	0.1408398202562233	9.386587703270248E-5	163.95037889126652	-111.57571410779066	0.7379414730062842	
31	-11573.855926195376	-11480.737804707927	-93.11812148744848	-11480.737804707927	127.43168109507849	787.0804934692075	0.29180736706874516	0.1955722490291617	0.25996013491422376	0.2526602489878695	0.14086617050961533	2.363955938449082	0.41290691271982494	0.14086617050961533	2.528497895092037	0.41290691271982494	0.1635470020323132	9.267442607578292E-5	1.8891425796379274E-10	0.1408398202562233	9.386587703270248E-5	163.95037889126652	-111.57571410779066	0.7379414730062842	
32	-11500.273859385332	-11480.733631755409	-19.540227629922637	-11480.733631755409	139.34789957033604	898.6642779965667	0.3006067752879871	0.20204091057160567	0.26288598998772683	0.2344663241526805	0.16525903844806214	2.328738071963621	0.3198496971297803	0.16525903844806214	2.7010444568806933	0.3198496971297803	0.023434122669363688	7.13457192341462E-5	2.4401830061364522E-12	0.021772732640288967	7.184176954519358E-5	146.33195122440225	-113.92750195564267	0.7379414730062842	
33	-11520.760366359154	-11480.614769325099	-40.14559703405601	-11480.614769325099	124.09308813907481	778.3676015300377	0.30323272553296615	0.20001126499137847	0.25153449418532364	0.2452215152903318	0.12262886593835098	2.4079477768602016	0.3700602247916446	0.12262886593835098	2.6066740416798067	0.3700602247916446	0.03742635924101504	9.300381178986354E-5	1.4363337540911943E-11	0.04011511364215301	9.501597648450965E-5	104.74950019967598	-110.97639096280206	0.7379414730062842	
34	-11543.358901585043	-11480.599083816327	-62.75981776871633	-11480.599083816327	174.34246961614622	1066.652726119325	0.30415986585903615	0.21621719989424493	0.24680562676154302	0.23281730748517607	0.11199161694313475	2.3830267851060056	0.35824514795568224	0.11199161694313475	2.6764996850963594	0.35824514795568224	0.05423024612120166	6.827917117705719E-5	1.7485971376871555E-11	0.05997253756158533	7.052574202177515E-5	129.61024762293175	-117.91569609474686	0.7379414730062842	
35	-11477.943312612426	-11480.578229566796	2.63491695436917	-11480.578229566796	167.6849228648615	1036.1749784107967	0.30415986585903615	0.21621719989424493	0.24713471458573538	0.2324882196609837	0.08573356837030652	2.3830267851060056	0.35824514795568224	0.08573356837030652	2.729015782242016	0.35824514795568224	0.011109488631961406	7.208522401974943E-5	6.885811411178311E-13	0.01149458067357666	7.216703621788003E-5	162.23216666443537	-116.32224445945577	0.7379414730062842	
36	-11456.161049253806	-11480.565392915501	24.4043436616965	-11480.565392915501	105.06659589416697	636.4023515322439	0.3031398819735173	0.1874351295384611	0.2501052619087742	0.25931972657924746	0.09655376623502135	2.299108923839028	0.284933097879763	0.09655376623502135	2.937917347931403	0.284933097879763	0.007219805771969768	1.1345854680879815E-4	7.910684529260399E-13	0.007832471943995018	1.1343371077109078E-4	162.23243158724577	-108.50845904042093	0.7379414730062842	
37	-11472.031160652272	-11480.49932045952	8.46815980724662	-11480.49932045952	104.11834572530114	626.3722610708173	0.3031398819735173	0.1874351295384611	0.2501052619087742	0.25931972657924746	0.08851793113282738	2.299108923839028	0.284933097879763	0.08851793113282738	2.9539890181357906	0.284933097879763	0.011308336522870258	1.1095583574881629E-4	2.011661201492629E-12	0.01281067036078879	1.1090466794816436E-4	83.7384490320147	-105.8331231917687	0.7379414730062842	
