Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	proportionInvariant	fastUcldMean	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
842	-11377.393754388884	-11469.973421149145	92.57966676026169	-11469.973421149145	114.60661464321565	744.1227728189547	0.29452939285052854	0.20242915260812971	0.2511926512960502	0.2518488032452918	0.1399679106791313	2.1297094639179885	0.3516233006265045	0.1399679106791313	2.88710811347074	0.3516233006265045	0.801	8.420241534267352E-5	0.0011612073985735858	8.421139541366001E-5	6.8649814730826084E-15	9.840408943622004E-4	-95.29981035662755	50.28058655321625	135.5630248638206	156.67411753585202	329.47794152367766	5.8599014653763	10.0	2.0	1.0	2.0	4.0	
843	-11412.226489351455	-11469.890144389597	57.663655038142	-11469.890144389597	137.40420842832066	870.993445852596	0.2938128873508347	0.20403882583677269	0.251909156795744	0.2502391300166488	0.09576524833088444	2.3079067275562806	0.31391526627693256	0.09576524833088444	2.8727322432280857	0.31391526627693256	0.801	8.22511908711152E-5	0.0027123915418847764	8.213602592527826E-5	2.2761601844670455E-14	0.0018361434302293892	-101.90934369079177	33.75151414090937	57.04539380786135	115.41711408382102	250.01328661211403	40.82265533626275	2.0	3.0	8.0	2.0	4.0	
844	-11483.812666329399	-11469.804802467941	-14.007863861457148	-11469.804802467941	111.85332099624574	722.346868518544	0.30740738244556903	0.20061229367665875	0.24276846161197035	0.24921186226580203	0.09088833210148017	2.31784652263516	0.41882902195587757	0.09088833210148017	2.6627187692501244	0.41882902195587757	0.801	9.726177123907219E-5	0.015537043587624887	9.659927396284461E-5	2.478159678595367E-12	0.016209681868314844	-99.46761616490977	46.32534423777997	48.063513736717155	32.91838617371623	117.35180888397417	9.957942589552951	3.0	2.0	2.0	9.0	3.0	
845	-11483.812666329399	-11469.804802467941	-14.007863861457148	-11469.804802467941	111.85332099624574	722.346868518544	0.30740738244556903	0.20061229367665875	0.24276846161197035	0.24921186226580203	0.09088833210148017	2.31784652263516	0.41882902195587757	0.09088833210148017	2.6627187692501244	0.41882902195587757	0.801	9.726177123907219E-5	0.015537043587624887	9.659927396284461E-5	2.478159678595367E-12	0.016209681868314844	-99.46761616490977	46.32534423777997	48.063513736717155	32.91838617371623	117.35180888397417	9.957942589552951	3.0	2.0	2.0	9.0	3.0	
846	-11586.697696173587	-11469.790211257936	-116.9074849156511	-11469.790211257936	150.13703691533797	1006.5930022269351	0.30438421597933496	0.19135158717277267	0.25637968953899837	0.2478845073088942	0.07026140916818643	2.3362640788149815	0.2912303030692771	0.07026140916818643	2.9407524967100915	0.2912303030692771	0.801	6.655222353772881E-5	0.23537124307932425	6.908072811860098E-5	2.1485143451233261E-10	0.22144034924140443	-99.55381711178677	40.6767536517326	100.68728535832992	380.81932328853253	95.96766299447103	1.401281930741395	7.0	1.0	7.0	2.0	2.0	
847	-11586.697696173587	-11469.790211257936	-116.9074849156511	-11469.790211257936	150.13703691533797	1006.5930022269351	0.30438421597933496	0.19135158717277267	0.25637968953899837	0.2478845073088942	0.07026140916818643	2.3362640788149815	0.2912303030692771	0.07026140916818643	2.9407524967100915	0.2912303030692771	0.801	6.655222353772881E-5	0.23537124307932425	6.908072811860098E-5	2.1485143451233261E-10	0.22144034924140443	-99.55381711178677	40.6767536517326	100.68728535832992	380.81932328853253	95.96766299447103	1.401281930741395	7.0	1.0	7.0	2.0	2.0	
848	-11243.51057864995	-11469.713614861575	226.20303621162523	-11469.713614861575	143.24541013107205	910.2279693991106	0.2972962649560733	0.20403882583677269	0.2484257791905054	0.2502391300166488	0.13256778244882267	2.234301659320404	0.28560326340019965	0.13256778244882267	2.9293562489815517	0.28560326340019965	0.801	7.341082038774673E-5	3.431135182844451E-5	7.340900482096766E-5	5.48802505175707E-18	3.191180070582917E-5	-94.25361737146892	31.076185601160663	48.60064161434809	124.25581863850935	396.8766008575034	14.169594098474871	5.0	2.0	7.0	1.0	4.0	
849	-11243.51057864995	-11469.713614861575	226.20303621162523	-11469.713614861575	143.24541013107205	910.2279693991106	0.2972962649560733	0.20403882583677269	0.2484257791905054	0.2502391300166488	0.13256778244882267	2.234301659320404	0.28560326340019965	0.13256778244882267	2.9293562489815517	0.28560326340019965	0.801	7.341082038774673E-5	3.431135182844451E-5	7.340900482096766E-5	5.48802505175707E-18	3.191180070582917E-5	-94.25361737146892	31.076185601160663	48.60064161434809	124.25581863850935	396.8766008575034	14.169594098474871	5.0	2.0	7.0	1.0	4.0	
850	-11364.05264626671	-11469.701740489832	105.6490942231237	-11469.701740489832	120.5352974286823	767.5458612874592	0.29452939285052854	0.20242915260812971	0.2511926512960502	0.2518488032452918	0.1399679106791313	2.1297094639179885	0.3516233006265045	0.1399679106791313	2.88710811347074	0.3516233006265045	0.801	8.584580283583095E-5	7.307495576249656E-4	8.583183010890217E-5	3.3967346762090017E-15	6.788647252607477E-4	-97.71091194848024	94.53057117552308	82.6252647902653	203.22846918966823	264.96224372253073	7.955263807793979	11.0	2.0	1.0	1.0	4.0	
851	-11364.05264626671	-11469.701740489832	105.6490942231237	-11469.701740489832	120.5352974286823	767.5458612874592	0.29452939285052854	0.20242915260812971	0.2511926512960502	0.2518488032452918	0.1399679106791313	2.1297094639179885	0.3516233006265045	0.1399679106791313	2.88710811347074	0.3516233006265045	0.801	8.584580283583095E-5	7.307495576249656E-4	8.583183010890217E-5	3.3967346762090017E-15	6.788647252607477E-4	-97.71091194848024	94.53057117552308	82.6252647902653	203.22846918966823	264.96224372253073	7.955263807793979	11.0	2.0	1.0	1.0	4.0	
852	-11364.05264626671	-11469.701740489832	105.6490942231237	-11469.701740489832	120.5352974286823	767.5458612874592	0.29452939285052854	0.20242915260812971	0.2511926512960502	0.2518488032452918	0.1399679106791313	2.1297094639179885	0.3516233006265045	0.1399679106791313	2.88710811347074	0.3516233006265045	0.801	8.584580283583095E-5	7.307495576249656E-4	8.583183010890217E-5	3.3967346762090017E-15	6.788647252607477E-4	-97.71091194848024	94.53057117552308	82.6252647902653	203.22846918966823	264.96224372253073	7.955263807793979	11.0	2.0	1.0	1.0	4.0	
853	-11364.05264626671	-11469.701740489832	105.6490942231237	-11469.701740489832	120.5352974286823	767.5458612874592	0.29452939285052854	0.20242915260812971	0.2511926512960502	0.2518488032452918	0.1399679106791313	2.1297094639179885	0.3516233006265045	0.1399679106791313	2.88710811347074	0.3516233006265045	0.801	8.584580283583095E-5	7.307495576249656E-4	8.583183010890217E-5	3.3967346762090017E-15	6.788647252607477E-4	-97.71091194848024	94.53057117552308	82.6252647902653	203.22846918966823	264.96224372253073	7.955263807793979	11.0	2.0	1.0	1.0	4.0	
854	-11551.341469643095	-11469.69604422645	-81.64542541664532	-11469.69604422645	183.30871754256435	1224.8501863835882	0.30438421597933496	0.19135158717277267	0.25637968953899837	0.2478845073088942	0.07026140916818643	2.2521884639301066	0.33326811051171457	0.07026140916818643	2.9407524967100915	0.33326811051171457	0.801	5.751647161784025E-5	0.0975800947245829	5.803835101383138E-5	2.7423326265195495E-11	0.0912950213972322	-97.16689185073206	30.540185366465668	81.2445325593871	367.6580422648825	71.54597181367825	0.31287028653290616	7.0	1.0	7.0	2.0	2.0	
855	-11535.283845711325	-11469.680446064576	-65.6033996467487	-11469.680446064576	150.61146914060737	989.0181469225155	0.30438421597933496	0.19135158717277267	0.25637968953899837	0.2478845073088942	0.08529033545711284	2.429619981815809	0.3474791048898177	0.08529033545711284	2.70484113749033	0.3474791048898177	0.801	7.078218281688983E-5	0.04148451289006979	7.172220495071615E-5	1.1652650943167084E-11	0.04807017641696403	-104.27256162150357	46.1095684321428	125.04635270658045	512.4236145893291	41.07255272810079	3.915183394462355	5.0	5.0	6.0	1.0	2.0	
856	-11535.283845711325	-11469.680446064576	-65.6033996467487	-11469.680446064576	150.61146914060737	989.0181469225155	0.30438421597933496	0.19135158717277267	0.25637968953899837	0.2478845073088942	0.08529033545711284	2.429619981815809	0.3474791048898177	0.08529033545711284	2.70484113749033	0.3474791048898177	0.801	7.078218281688983E-5	0.04148451289006979	7.172220495071615E-5	1.1652650943167084E-11	0.04807017641696403	-104.27256162150357	46.1095684321428	125.04635270658045	512.4236145893291	41.07255272810079	3.915183394462355	5.0	5.0	6.0	1.0	2.0	
857	-11570.840747896087	-11469.679611350255	-101.16113654583258	-11469.679611350255	96.14198764741845	624.3454448327375	0.2963172532072954	0.20178374436432728	0.2512951510182649	0.25060385141011265	0.07026140916818643	2.225367819290485	0.370591795043004	0.07026140916818643	2.8929257722871338	0.370591795043004	0.801	1.1470757965012412E-4	0.1428192505980858	1.2276339169541147E-4	3.5933139844712326E-10	0.16524734998455556	-92.89194774640795	38.62240780102627	112.09566328900671	79.644881978557	288.3976269509929	13.13663886507577	4.0	4.0	6.0	1.0	4.0	
858	-11563.354467321955	-11469.666929409977	-93.68753791197794	-11469.666929409977	108.4383554101037	687.9264626099209	0.3088958684701742	0.19755452359910552	0.25094742605848136	0.2426021818722391	0.11472736078809756	2.1957536072458814	0.3493166806884382	0.11472736078809756	2.876158309801047	0.3493166806884382	0.801	9.790598055641426E-5	0.12515532314599845	9.725574156595555E-5	1.921224103351799E-10	0.13738665309115525	-90.65304829274902	8.769605603426514	51.30508377601125	289.0014832628988	28.740619645667454	2.034526056053439	3.0	3.0	9.0	2.0	2.0	
859	-11563.354467321955	-11469.666929409977	-93.68753791197794	-11469.666929409977	108.4383554101037	687.9264626099209	0.3088958684701742	0.19755452359910552	0.25094742605848136	0.2426021818722391	0.11472736078809756	2.1957536072458814	0.3493166806884382	0.11472736078809756	2.876158309801047	0.3493166806884382	0.801	9.790598055641426E-5	0.12515532314599845	9.725574156595555E-5	1.921224103351799E-10	0.13738665309115525	-90.65304829274902	8.769605603426514	51.30508377601125	289.0014832628988	28.740619645667454	2.034526056053439	3.0	3.0	9.0	2.0	2.0	
860	-11563.354467321955	-11469.666929409977	-93.68753791197794	-11469.666929409977	108.4383554101037	687.9264626099209	0.3088958684701742	0.19755452359910552	0.25094742605848136	0.2426021818722391	0.11472736078809756	2.1957536072458814	0.3493166806884382	0.11472736078809756	2.876158309801047	0.3493166806884382	0.801	9.790598055641426E-5	0.12515532314599845	9.725574156595555E-5	1.921224103351799E-10	0.13738665309115525	-90.65304829274902	8.769605603426514	51.30508377601125	289.0014832628988	28.740619645667454	2.034526056053439	3.0	3.0	9.0	2.0	2.0	
861	-11507.758912197394	-11469.642416145349	-38.11649605204516	-11469.642416145349	129.02411150107017	817.6692976675365	0.30740738244556903	0.20061229367665875	0.24276846161197035	0.24921186226580203	0.12159117275606343	2.2564408413259933	0.3231293179263748	0.12159117275606343	2.8541181773091298	0.3231293179263748	0.801	8.877592415223822E-5	0.03190160655948845	8.953260512427545E-5	6.108701044978164E-12	0.027724656480458784	-98.30015305920303	48.68692234138105	35.33673033822083	64.66030232517593	311.60561979889957	11.692004631976396	2.0	2.0	6.0	6.0	3.0	
862	-11532.838554949776	-11469.64027677662	-63.198278173157576	-11469.64027677662	165.32982069664058	1084.4159852301802	0.30438421597933496	0.19135158717277267	0.25637968953899837	0.2478845073088942	0.07026140916818643	2.290018302467722	0.2912303030692771	0.07026140916818643	2.986998273057351	0.2912303030692771	0.801	6.705352691971059E-5	0.04519728557145448	6.765811245798464E-5	8.56155174329364E-12	0.044042423190304575	-104.99607818633902	68.49557648603746	152.71098690014773	343.33432878046057	315.21806798214226	17.016503000245287	6.0	2.0	4.0	3.0	4.0	
863	-11395.382974196013	-11469.637130159175	74.25415596316316	-11469.637130159175	99.88002119110351	643.4512773740219	0.29452939285052854	0.20242915260812971	0.2511926512960502	0.2518488032452918	0.1399679106791313	2.1297094639179885	0.3516233006265045	0.1399679106791313	2.88710811347074	0.3516233006265045	0.801	1.1286055820209648E-4	0.002017820496743426	1.1285948273562786E-4	5.0085766477314916E-14	0.001982866159455738	-88.16849568510516	15.077915876697531	52.818441773719115	213.75265129241035	239.37681744386117	5.92270990719503	6.0	4.0	4.0	1.0	4.0	
864	-11395.382974196013	-11469.637130159175	74.25415596316316	-11469.637130159175	99.88002119110351	643.4512773740219	0.29452939285052854	0.20242915260812971	0.2511926512960502	0.2518488032452918	0.1399679106791313	2.1297094639179885	0.3516233006265045	0.1399679106791313	2.88710811347074	0.3516233006265045	0.801	1.1286055820209648E-4	0.002017820496743426	1.1285948273562786E-4	5.0085766477314916E-14	0.001982866159455738	-88.16849568510516	15.077915876697531	52.818441773719115	213.75265129241035	239.37681744386117	5.92270990719503	6.0	4.0	4.0	1.0	4.0	
865	-11395.382974196013	-11469.637130159175	74.25415596316316	-11469.637130159175	99.88002119110351	643.4512773740219	0.29452939285052854	0.20242915260812971	0.2511926512960502	0.2518488032452918	0.1399679106791313	2.1297094639179885	0.3516233006265045	0.1399679106791313	2.88710811347074	0.3516233006265045	0.801	1.1286055820209648E-4	0.002017820496743426	1.1285948273562786E-4	5.0085766477314916E-14	0.001982866159455738	-88.16849568510516	15.077915876697531	52.818441773719115	213.75265129241035	239.37681744386117	5.92270990719503	6.0	4.0	4.0	1.0	4.0	
866	-11447.464523190143	-11469.610076600404	22.145553410260003	-11469.610076600404	155.85392541664774	1033.1023017081106	0.2938128873508347	0.20403882583677269	0.251909156795744	0.2502391300166488	0.13256778244882267	2.1723535188962924	0.3448893364889884	0.13256778244882267	2.8727322432280857	0.3448893364889884	0.801	6.515102660277548E-5	0.005197117890674052	6.507436034736838E-5	1.3843206478694205E-13	0.005717009272465901	-102.05626644795488	20.567043124830096	27.863354007815047	77.66460969285085	209.11733403951027	20.49624700967464	2.0	1.0	6.0	6.0	4.0	
867	-11447.464523190143	-11469.610076600404	22.145553410260003	-11469.610076600404	155.85392541664774	1033.1023017081106	0.2938128873508347	0.20403882583677269	0.251909156795744	0.2502391300166488	0.13256778244882267	2.1723535188962924	0.3448893364889884	0.13256778244882267	2.8727322432280857	0.3448893364889884	0.801	6.515102660277548E-5	0.005197117890674052	6.507436034736838E-5	1.3843206478694205E-13	0.005717009272465901	-102.05626644795488	20.567043124830096	27.863354007815047	77.66460969285085	209.11733403951027	20.49624700967464	2.0	1.0	6.0	6.0	4.0	
868	-11393.356554335105	-11469.593263563409	76.23670922830426	-11469.593263563409	118.83469441798367	772.2855890326678	0.2938128873508347	0.20403882583677269	0.251909156795744	0.2502391300166488	0.13256778244882267	2.234301659320404	0.31391526627693256	0.13256778244882267	2.8727322432280857	0.31391526627693256	0.801	8.721257602055981E-5	0.0015401644675031682	8.716754526162821E-5	1.5882129345962317E-14	0.0014451890797206046	-99.59209675614952	45.72063184239916	123.54947740238437	104.72568684835265	182.09565509650434	8.652257921650833	3.0	3.0	7.0	2.0	4.0	
869	-11469.475276842633	-11469.583635932684	0.10835909005013322	-11469.583635932684	125.62298097463977	832.597654848351	0.30438421597933496	0.19135158717277267	0.25637968953899837	0.2478845073088942	0.07026140916818643	2.292019766435358	0.35614465429893927	0.07026140916818643	2.8551681066303907	0.35614465429893927	0.801	8.717340865932208E-5	0.011270545301611189	8.744146068199951E-5	8.259788497155847E-13	0.01042298667358695	-101.9771607946115	66.44751053588918	113.3703873209998	197.99723037906216	23.943939693807852	3.7622362510481158	4.0	2.0	10.0	1.0	2.0	
870	-11245.05311684655	-11469.576078201291	224.522961354741	-11469.576078201291	146.31600547210087	957.9615648777472	0.3050327307282284	0.20272139162210048	0.25021227621872666	0.2420336014309447	0.13256778244882267	2.2050461782298783	0.31391526627693256	0.13256778244882267	2.9019877243186114	0.31391526627693256	0.801	7.594030012418448E-5	2.8701175535925156E-5	7.593989301508731E-5	4.113566060077821E-18	2.670789922876361E-5	-99.42967570858971	10.623811614179923	16.74069139234831	116.7621455008435	578.2395832450176	39.55670856202523	4.0	2.0	3.0	6.0	4.0	
871	-11494.13587534086	-11469.574598621148	-24.561276719713433	-11469.574598621148	143.36836232042526	945.6068285277413	0.30438421597933496	0.19135158717277267	0.25637968953899837	0.2478845073088942	0.07026140916818643	2.292019766435358	0.35614465429893927	0.07026140916818643	2.8551681066303907	0.35614465429893927	0.801	8.168379203060978E-5	0.01547513924731658	8.249078042009035E-5	2.118058430453425E-12	0.017741769631241293	-104.00443989920953	27.413018081303754	55.290521942442034	188.56250103359156	19.91849181273094	34.77940621774841	2.0	4.0	9.0	3.0	1.0	
872	-11243.940783965023	-11469.561395185352	225.62061122032975	-11469.561395185352	122.00365362107108	787.9314008913063	0.307158156650641	0.2005959656996879	0.24514002324537174	0.2471058544042996	0.1257837508660358	2.2050461782298783	0.31391526627693256	0.1257837508660358	2.9155557874841853	0.31391526627693256	0.801	8.7619954087283E-5	3.3040948038917514E-5	8.761909256540508E-5	7.257572089622884E-18	3.0746513868212616E-5	-97.29790320844097	30.674017328775985	41.441536910323094	121.14524916350791	286.3711605794717	17.59647123686835	3.0	2.0	5.0	5.0	4.0	
873	-11243.940783965023	-11469.561395185352	225.62061122032975	-11469.561395185352	122.00365362107108	787.9314008913063	0.307158156650641	0.2005959656996879	0.24514002324537174	0.2471058544042996	0.1257837508660358	2.2050461782298783	0.31391526627693256	0.1257837508660358	2.9155557874841853	0.31391526627693256	0.801	8.7619954087283E-5	3.3040948038917514E-5	8.761909256540508E-5	7.257572089622884E-18	3.0746513868212616E-5	-97.29790320844097	30.674017328775985	41.441536910323094	121.14524916350791	286.3711605794717	17.59647123686835	3.0	2.0	5.0	5.0	4.0	
874	-11335.183091120121	-11469.560748819009	134.37765769888793	-11469.560748819009	150.3766518995477	955.4902188927321	0.2975379976361736	0.20379709315667238	0.24900902860477864	0.2496558806023756	0.13256778244882267	2.241679551515469	0.28191431730266725	0.13256778244882267	2.9293562489815517	0.28191431730266725	0.801	7.540309775712647E-5	2.998910927536462E-4	7.539827088072894E-5	4.422963057338224E-16	2.789309561113838E-4	-100.51835909670497	68.23680654639078	117.76383301139356	358.47033166240095	415.66835317402416	6.25457152869999	6.0	2.0	5.0	2.0	4.0	
875	-11272.821045149374	-11469.534457271038	196.7134121216648	-11469.534457271038	126.3552082549948	824.3377614492024	0.29452939285052854	0.20242915260812971	0.2511926512960502	0.2518488032452918	0.1399679106791313	2.1297094639179885	0.3516233006265045	0.1399679106791313	2.88710811347074	0.3516233006265045	0.801	8.326247665720969E-5	7.042791392727649E-5	8.326090085898216E-5	3.373297824573431E-17	6.975528976506292E-5	-95.33080275057878	63.56165560002799	103.73189994129751	193.38128876119362	229.5678093235245	5.007656090145328	7.0	3.0	3.0	2.0	4.0	
876	-11272.821045149374	-11469.534457271038	196.7134121216648	-11469.534457271038	126.3552082549948	824.3377614492024	0.29452939285052854	0.20242915260812971	0.2511926512960502	0.2518488032452918	0.1399679106791313	2.1297094639179885	0.3516233006265045	0.1399679106791313	2.88710811347074	0.3516233006265045	0.801	8.326247665720969E-5	7.042791392727649E-5	8.326090085898216E-5	3.373297824573431E-17	6.975528976506292E-5	-95.33080275057878	63.56165560002799	103.73189994129751	193.38128876119362	229.5678093235245	5.007656090145328	7.0	3.0	3.0	2.0	4.0	
877	-11272.821045149374	-11469.534457271038	196.7134121216648	-11469.534457271038	126.3552082549948	824.3377614492024	0.29452939285052854	0.20242915260812971	0.2511926512960502	0.2518488032452918	0.1399679106791313	2.1297094639179885	0.3516233006265045	0.1399679106791313	2.88710811347074	0.3516233006265045	0.801	8.326247665720969E-5	7.042791392727649E-5	8.326090085898216E-5	3.373297824573431E-17	6.975528976506292E-5	-95.33080275057878	63.56165560002799	103.73189994129751	193.38128876119362	229.5678093235245	5.007656090145328	7.0	3.0	3.0	2.0	4.0	
878	-11471.135177403192	-11469.505498817254	-1.6296785859376395	-11469.505498817254	179.2939828758892	1191.7940084011043	0.30438421597933496	0.19135158717277267	0.25637968953899837	0.2478845073088942	0.07026140916818643	2.275368398467109	0.3216781432432133	0.07026140916818643	2.9407524967100915	0.3216781432432133	0.801	5.572847112031405E-5	0.0072952338671763	5.565134022230103E-5	1.978958668901044E-13	0.00799237924428532	-106.27587875160577	92.69149009499131	90.4348031193272	406.5368146573039	641.9922770026644	43.24294817277752	3.0	6.0	4.0	2.0	4.0	
879	-11471.135177403192	-11469.505498817254	-1.6296785859376395	-11469.505498817254	179.2939828758892	1191.7940084011043	0.30438421597933496	0.19135158717277267	0.25637968953899837	0.2478845073088942	0.07026140916818643	2.275368398467109	0.3216781432432133	0.07026140916818643	2.9407524967100915	0.3216781432432133	0.801	5.572847112031405E-5	0.0072952338671763	5.565134022230103E-5	1.978958668901044E-13	0.00799237924428532	-106.27587875160577	92.69149009499131	90.4348031193272	406.5368146573039	641.9922770026644	43.24294817277752	3.0	6.0	4.0	2.0	4.0	
880	-11497.181657742996	-11469.497940567218	-27.683717175778426	-11469.497940567218	118.83649860800595	803.9984930404501	0.30879809688663523	0.20128773896236982	0.24673351072040198	0.24318065343059317	0.08539987197902767	2.2502676622667335	0.3541087706913458	0.08539987197902767	2.8707150523925202	0.3541087706913458	0.801	9.014938902626343E-5	0.025418802528956678	8.963274624676887E-5	4.3242389152742046E-12	0.02303110712913236	-95.28271835578316	17.31633449532435	55.501503633733655	123.29480105197052	373.1954169073473	8.063309811476561	3.0	4.0	3.0	5.0	4.0	
881	-11546.256969896582	-11469.490122082163	-76.76684781441867	-11469.490122082163	122.44924513414442	807.4001938711632	0.30740738244556903	0.20061229367665875	0.24276846161197035	0.24921186226580203	0.12159117275606343	2.2564408413259933	0.3231293179263748	0.12159117275606343	2.8541181773091298	0.3231293179263748	0.801	8.314286374125209E-5	0.08075212482690065	8.494520167682056E-5	4.743292569621838E-11	0.0827503203748518	-97.60833817915375	10.370817197905014	26.285917649193326	57.82345256325952	285.39051747655236	14.050804933915945	1.0	2.0	5.0	7.0	4.0	
882	-11546.256969896582	-11469.490122082163	-76.76684781441867	-11469.490122082163	122.44924513414442	807.4001938711632	0.30740738244556903	0.20061229367665875	0.24276846161197035	0.24921186226580203	0.12159117275606343	2.2564408413259933	0.3231293179263748	0.12159117275606343	2.8541181773091298	0.3231293179263748	0.801	8.314286374125209E-5	0.08075212482690065	8.494520167682056E-5	4.743292569621838E-11	0.0827503203748518	-97.60833817915375	10.370817197905014	26.285917649193326	57.82345256325952	285.39051747655236	14.050804933915945	1.0	2.0	5.0	7.0	4.0	
883	-11500.929606992291	-11469.487963786947	-31.441643205343112	-11469.487963786947	152.64534856329152	1010.3480712582239	0.30438421597933496	0.19135158717277267	0.25591946000113236	0.2483447368467602	0.11182362263974016	2.290018302467722	0.2912303030692771	0.11182362263974016	2.903873846114244	0.2912303030692771	0.801	6.577584988017149E-5	0.019266264193613457	6.562741721329482E-5	1.4698580587435548E-12	0.018515811546211933	-107.75405361621148	54.955411159975334	119.98661786126969	227.61056578493387	214.66103309926507	28.76237811013009	7.0	1.0	2.0	7.0	2.0	
884	-11500.929606992291	-11469.487963786947	-31.441643205343112	-11469.487963786947	152.64534856329152	1010.3480712582239	0.30438421597933496	0.19135158717277267	0.25591946000113236	0.2483447368467602	0.11182362263974016	2.290018302467722	0.2912303030692771	0.11182362263974016	2.903873846114244	0.2912303030692771	0.801	6.577584988017149E-5	0.019266264193613457	6.562741721329482E-5	1.4698580587435548E-12	0.018515811546211933	-107.75405361621148	54.955411159975334	119.98661786126969	227.61056578493387	214.66103309926507	28.76237811013009	7.0	1.0	2.0	7.0	2.0	
885	-11500.929606992291	-11469.487963786947	-31.441643205343112	-11469.487963786947	152.64534856329152	1010.3480712582239	0.30438421597933496	0.19135158717277267	0.25591946000113236	0.2483447368467602	0.11182362263974016	2.290018302467722	0.2912303030692771	0.11182362263974016	2.903873846114244	0.2912303030692771	0.801	6.577584988017149E-5	0.019266264193613457	6.562741721329482E-5	1.4698580587435548E-12	0.018515811546211933	-107.75405361621148	54.955411159975334	119.98661786126969	227.61056578493387	214.66103309926507	28.76237811013009	7.0	1.0	2.0	7.0	2.0	
886	-11512.908001368482	-11469.473672118718	-43.43432924976366	-11469.473672118718	142.6048763142067	871.9904245389527	0.30438421597933496	0.19135158717277267	0.25637968953899837	0.2478845073088942	0.07026140916818643	2.292019766435358	0.35614465429893927	0.07026140916818643	2.8551681066303907	0.35614465429893927	0.801	8.008150761844638E-5	0.026791744482118844	8.057591065898514E-5	4.033135316731354E-12	0.024920572988926873	-107.53900798329363	125.92628060742416	198.5528154601061	235.0357377734861	120.43782207637815	14.883726447924497	3.0	5.0	7.0	2.0	2.0	
887	-11350.841383873481	-11469.47229188163	118.63090800814771	-11469.47229188163	101.04896171096986	656.6305992818618	0.29452939285052854	0.20242915260812971	0.2511926512960502	0.2518488032452918	0.1399679106791313	2.1297094639179885	0.3516233006265045	0.1399679106791313	2.88710811347074	0.3516233006265045	0.801	1.0404861771350749E-4	5.520825233315296E-4	1.0404801265331213E-4	3.3908294967193515E-15	5.596395091205884E-4	-91.25637227263793	36.77486722306113	174.06360484817813	229.10923537246092	221.62959681953618	5.939451967382046	8.0	2.0	3.0	2.0	4.0	
888	-11531.5610832028	-11469.465433720117	-62.095649482682276	-11469.465433720117	135.92171704256475	892.5983473125684	0.30438421597933496	0.19135158717277267	0.25637968953899837	0.2478845073088942	0.07026140916818643	2.292019766435358	0.35614465429893927	0.07026140916818643	2.8551681066303907	0.35614465429893927	0.801	8.001355160256382E-5	0.05986716590108997	7.98198572039901E-5	1.605308962021171E-11	0.05035338041150725	-103.84508036424727	25.63059150321686	78.39247350648901	164.5015743347407	16.49957699676832	3.211368088914455	2.0	4.0	9.0	2.0	2.0	
889	-11578.409230389592	-11469.435759120557	-108.9734712690346	-11469.435759120557	131.10572702280177	832.0415042376541	0.30879809688663523	0.20128773896236982	0.2528911274516711	0.23702303669932404	0.08539987197902767	2.275407033726306	0.3415390849615595	0.08539987197902767	2.8707150523925202	0.3415390849615595	0.801	1.0161214009572861E-4	0.17260816688449845	8.525054902870286E-5	3.095695124401204E-10	0.18142089886705762	-96.32367394154072	45.71158927867628	31.294396947293556	95.91621201354286	471.423204601978	10.666163734875196	3.0	1.0	7.0	4.0	4.0	
890	-11472.365688323605	-11469.42570502869	-2.939983294915634	-11469.42570502869	204.94232604025672	1276.6127699667961	0.30438421597933496	0.1971040107516896	0.25062726596008145	0.2478845073088942	0.07026140916818643	2.3362640788149815	0.2912303030692771	0.07026140916818643	2.9407524967100915	0.2912303030692771	0.801	5.35982377030001E-5	0.007633249471788377	5.370191512200201E-5	1.7883749846820895E-13	0.00791123325313062	-109.47967016151115	39.61669798902164	140.43364733319595	154.53970611791007	321.8834191964794	75.81359714892898	7.0	5.0	2.0	1.0	4.0	
891	-11472.365688323605	-11469.42570502869	-2.939983294915634	-11469.42570502869	204.94232604025672	1276.6127699667961	0.30438421597933496	0.1971040107516896	0.25062726596008145	0.2478845073088942	0.07026140916818643	2.3362640788149815	0.2912303030692771	0.07026140916818643	2.9407524967100915	0.2912303030692771	0.801	5.35982377030001E-5	0.007633249471788377	5.370191512200201E-5	1.7883749846820895E-13	0.00791123325313062	-109.47967016151115	39.61669798902164	140.43364733319595	154.53970611791007	321.8834191964794	75.81359714892898	7.0	5.0	2.0	1.0	4.0	
