Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	proportionInvariant	popSize	CoalescentConstant	mutationRate	
464	-3532.623267091348	-3428.3205231976503	-104.30274389369801	-3428.3205231976503	90.5042972854656	474.6391029006635	1.885470782058755E-4	0.16751720969590891	2.2505341607538285	0.5819486295502623	0.16751720969590891	2.2505341607538285	0.5819486295502623	0.7987561743727194	71.64696653027411	-100.03099307765052	1.0	
465	-3532.623267091348	-3428.3205231976503	-104.30274389369801	-3428.3205231976503	90.5042972854656	474.6391029006635	1.885470782058755E-4	0.16751720969590891	2.2505341607538285	0.5819486295502623	0.16751720969590891	2.2505341607538285	0.5819486295502623	0.7987561743727194	71.64696653027411	-100.03099307765052	1.0	
466	-3544.2965758968803	-3428.2636738929505	-116.03290200392979	-3428.2636738929505	181.1791973279988	843.9022054193731	1.2220749708786703E-4	0.05362704342242081	2.534779172506059	0.4115937840715204	0.05362704342242081	2.534779172506059	0.4115937840715204	0.7508768262130558	136.32693082962058	-111.11784609978778	1.0	
467	-3534.4438381084333	-3428.252947454687	-106.19089065374655	-3428.252947454687	117.85219249551429	560.1099221069841	1.736609280986612E-4	0.09886923423310341	2.3901637635055772	0.5109670022613191	0.09886923423310341	2.3901637635055772	0.5109670022613191	0.7987561743727194	92.50199508869581	-101.66366044093432	1.0	
468	-3533.4218693386565	-3428.2496764280154	-105.17219291064094	-3428.2496764280154	98.1044462816834	481.0326062110668	2.1606541812258385E-4	0.09886923423310341	2.3901637635055772	0.5109670022613191	0.09886923423310341	2.3901637635055772	0.5109670022613191	0.7987561743727194	41.84770667622322	-101.43815591386351	1.0	
469	-3535.335296956483	-3428.1944265803804	-107.14087037610238	-3428.1944265803804	122.46747583646042	587.3955416528265	1.395667516150624E-4	0.05448226264051009	2.3402395862057874	0.6052781511537022	0.05448226264051009	2.3402395862057874	0.6052781511537022	0.7987561743727194	64.78983815547919	-102.96972160362976	1.0	
470	-3535.335296956483	-3428.1944265803804	-107.14087037610238	-3428.1944265803804	122.46747583646042	587.3955416528265	1.395667516150624E-4	0.05448226264051009	2.3402395862057874	0.6052781511537022	0.05448226264051009	2.3402395862057874	0.6052781511537022	0.7987561743727194	64.78983815547919	-102.96972160362976	1.0	
471	-3543.014475448316	-3428.159839872182	-114.85463557613369	-3428.159839872182	183.58554862739214	855.4987094281881	1.2797515375763603E-4	0.05362704342242081	2.4605324748332036	0.48584048174437616	0.05362704342242081	2.4605324748332036	0.48584048174437616	0.7508768262130558	121.90113902472886	-110.05142519576289	1.0	
472	-3529.5143014370883	-3428.0201277650776	-101.49417367201059	-3428.0201277650776	101.35776030095232	458.26772156064476	1.932409205665484E-4	0.09500214616967471	2.5485533983874435	0.35644445544288206	0.09500214616967471	2.5485533983874435	0.35644445544288206	0.6363412882556632	68.27985524995773	-97.2705588940345	1.0	
473	-3526.739960831887	-3427.97528342811	-98.76467740377699	-3427.97528342811	81.14775050908013	385.9911503414315	2.584627446854677E-4	0.07509086178156152	2.319630987064736	0.6052781511537022	0.07509086178156152	2.319630987064736	0.6052781511537022	0.7987561743727194	64.78983815547919	-94.59352863130437	1.0	
474	-3542.4246489345655	-3427.9680445012564	-114.45660443330928	-3427.9680445012564	151.222373761547	751.1338626395406	1.2752792973897133E-4	0.02656589512949306	2.5339879746503726	0.4394461302201346	0.02656589512949306	2.5339879746503726	0.4394461302201346	0.7508768262130558	105.62471987286769	-109.79671199972665	1.0	
475	-3533.49092918826	-3427.86309316256	-105.62783602570003	-3427.86309316256	97.39509401231693	519.642480721518	1.9607969050418193E-4	0.09886923423310341	2.3901637635055772	0.5109670022613191	0.09886923423310341	2.3901637635055772	0.5109670022613191	0.7987561743727194	74.01835094012594	-101.32352297756185	1.0	
476	-3523.626826805052	-3427.8365510537637	-95.7902757512886	-3427.8365510537637	89.21677056115772	389.0683736415263	2.5333012136524757E-4	0.16230063863856276	2.2505341607538285	0.5871652006076085	0.16230063863856276	2.2505341607538285	0.5871652006076085	0.7987561743727194	42.04217098632575	-92.05160256564446	1.0	
477	-3527.033900222561	-3427.7579066918074	-99.27599353075347	-3427.7579066918074	83.6848125306906	403.00214468159777	2.5333012136524757E-4	0.16230063863856276	2.2505341607538285	0.5871652006076085	0.16230063863856276	2.2505341607538285	0.5871652006076085	0.7987561743727194	54.39901793146569	-95.27964742978493	1.0	
478	-3534.0438860695513	-3427.614421702471	-106.42946436708019	-3427.614421702471	109.89749327176476	532.3777055050617	1.9636249730773755E-4	0.14759968869705825	2.4202776936397274	0.432122617663214	0.14759968869705825	2.4202776936397274	0.432122617663214	0.7987561743727194	59.682633275817274	-102.34042328890378	1.0	
479	-3534.0438860695513	-3427.614421702471	-106.42946436708019	-3427.614421702471	109.89749327176476	532.3777055050617	1.9636249730773755E-4	0.14759968869705825	2.4202776936397274	0.432122617663214	0.14759968869705825	2.4202776936397274	0.432122617663214	0.7987561743727194	59.682633275817274	-102.34042328890378	1.0	
480	-3534.0438860695513	-3427.614421702471	-106.42946436708019	-3427.614421702471	109.89749327176476	532.3777055050617	1.9636249730773755E-4	0.14759968869705825	2.4202776936397274	0.432122617663214	0.14759968869705825	2.4202776936397274	0.432122617663214	0.7987561743727194	59.682633275817274	-102.34042328890378	1.0	
481	-3532.1265435532728	-3427.563345628487	-104.56319792478617	-3427.563345628487	172.1374551204033	634.2046598397887	1.726763023954148E-4	0.09886923423310341	2.4690081481036823	0.432122617663214	0.09886923423310341	2.4690081481036823	0.432122617663214	0.7987561743727194	52.46268397592103	-100.60309578932448	1.0	
482	-3532.1265435532728	-3427.563345628487	-104.56319792478617	-3427.563345628487	172.1374551204033	634.2046598397887	1.726763023954148E-4	0.09886923423310341	2.4690081481036823	0.432122617663214	0.09886923423310341	2.4690081481036823	0.432122617663214	0.7987561743727194	52.46268397592103	-100.60309578932448	1.0	
483	-3523.176703265601	-3427.5006990270917	-95.67600423850962	-3427.5006990270917	69.65465156896067	342.60113466241427	2.5333012136524757E-4	0.16230063863856276	2.2505341607538285	0.5871652006076085	0.16230063863856276	2.2505341607538285	0.5871652006076085	0.7987561743727194	51.383587460525796	-91.73668542714533	1.0	
484	-3531.9720519195957	-3427.4823568376914	-104.48969508190413	-3427.4823568376914	85.17133729016732	455.4809864375805	1.9629000856362312E-4	0.12422706029301972	2.2842110123828325	0.5915619273241476	0.12422706029301972	2.2842110123828325	0.5915619273241476	0.7987561743727194	86.79608633486897	-100.0261335495623	1.0	
485	-3522.1481876186685	-3427.4443067891993	-94.7038808294693	-3427.4443067891993	69.60691407402452	323.849078867364	3.0553489416072793E-4	0.06350450192978797	2.3362497146989676	0.6002457833712457	0.06350450192978797	2.3362497146989676	0.6002457833712457	0.8480267032096531	55.695669937890706	-90.68397842455447	1.0	
486	-3520.047516452645	-3427.3985451482404	-92.64897130440491	-3427.3985451482404	68.72243173475016	306.21656113094934	3.0553489416072793E-4	0.06350450192978797	2.3362497146989676	0.6002457833712457	0.06350450192978797	2.3362497146989676	0.6002457833712457	0.8480267032096531	47.49235502128638	-88.78840255323794	1.0	
487	-3520.047516452645	-3427.3985451482404	-92.64897130440491	-3427.3985451482404	68.72243173475016	306.21656113094934	3.0553489416072793E-4	0.06350450192978797	2.3362497146989676	0.6002457833712457	0.06350450192978797	2.3362497146989676	0.6002457833712457	0.8480267032096531	47.49235502128638	-88.78840255323794	1.0	
488	-3520.047516452645	-3427.3985451482404	-92.64897130440491	-3427.3985451482404	68.72243173475016	306.21656113094934	3.0553489416072793E-4	0.06350450192978797	2.3362497146989676	0.6002457833712457	0.06350450192978797	2.3362497146989676	0.6002457833712457	0.8480267032096531	47.49235502128638	-88.78840255323794	1.0	
489	-3533.66254929611	-3427.3979787098865	-106.26457058622323	-3427.3979787098865	114.10721793619845	560.7296722030862	1.916436289364231E-4	0.04825191264330468	2.4934328663250964	0.45831522103159855	0.04825191264330468	2.4934328663250964	0.45831522103159855	0.7987561743727194	73.00868003496709	-101.97399224755483	1.0	
490	-3532.10315607353	-3427.3097104295575	-104.7934456439725	-3427.3097104295575	152.95739392797256	626.3946882564892	1.816257659816674E-4	0.08267200206836603	2.5231785719920494	0.39414942593958446	0.08267200206836603	2.5231785719920494	0.39414942593958446	0.7987561743727194	77.18694306166377	-100.44721533257169	1.0	
491	-3528.540345158623	-3427.2537428465425	-101.28660231208042	-3427.2537428465425	85.35301487199615	411.32914656085615	2.453551921694215E-4	0.06440582174018503	2.331320261424851	0.6042739168349641	0.06440582174018503	2.331320261424851	0.6042739168349641	0.6448290588346599	83.07984181605232	-96.86680021706984	1.0	
492	-3528.540345158623	-3427.2537428465425	-101.28660231208042	-3427.2537428465425	85.35301487199615	411.32914656085615	2.453551921694215E-4	0.06440582174018503	2.331320261424851	0.6042739168349641	0.06440582174018503	2.331320261424851	0.6042739168349641	0.6448290588346599	83.07984181605232	-96.86680021706984	1.0	
493	-3520.7190993535346	-3427.129720022288	-93.58937933124658	-3427.129720022288	80.66054137274585	356.5435582502854	2.5333012136524757E-4	0.09886923423310341	2.5101749524616435	0.39095581330525303	0.09886923423310341	2.5101749524616435	0.39095581330525303	0.7987561743727194	43.86037859180432	-89.80836795647001	1.0	
494	-3533.1711816009765	-3427.110695878739	-106.06048572223747	-3427.110695878739	133.24679983143469	607.6539729483586	1.978991906716717E-4	0.13040496232147447	2.5394981568382535	0.33009688084027156	0.13040496232147447	2.5394981568382535	0.33009688084027156	0.7987561743727194	81.43185445764192	-101.66071919337607	1.0	
495	-3537.5487335645444	-3427.0767770430416	-110.47195652150279	-3427.0767770430416	102.38923515762502	561.644664475522	1.916436289364231E-4	0.06625140358863899	2.475433375379762	0.45831522103159855	0.06625140358863899	2.475433375379762	0.45831522103159855	0.7987561743727194	130.1833154203293	-105.60301294571289	1.0	
496	-3537.5487335645444	-3427.0767770430416	-110.47195652150279	-3427.0767770430416	102.38923515762502	561.644664475522	1.916436289364231E-4	0.06625140358863899	2.475433375379762	0.45831522103159855	0.06625140358863899	2.475433375379762	0.45831522103159855	0.7987561743727194	130.1833154203293	-105.60301294571289	1.0	
497	-3537.5487335645444	-3427.0767770430416	-110.47195652150279	-3427.0767770430416	102.38923515762502	561.644664475522	1.916436289364231E-4	0.06625140358863899	2.475433375379762	0.45831522103159855	0.06625140358863899	2.475433375379762	0.45831522103159855	0.7987561743727194	130.1833154203293	-105.60301294571289	1.0	
498	-3531.569432062341	-3427.0600962483736	-104.50933581396767	-3427.0600962483736	96.92094808364573	494.1669840512056	1.9636249730773755E-4	0.12161845744510931	2.4462589248916764	0.432122617663214	0.12161845744510931	2.4462589248916764	0.432122617663214	0.7987561743727194	60.279780557853414	-100.41033908059667	1.0	
499	-3539.9086021293265	-3427.0536673137763	-112.8549348155502	-3427.0536673137763	153.56669926210583	693.7375500447893	1.2886443238184703E-4	0.06730182241507955	2.452632055754265	0.4800661218306552	0.06730182241507955	2.452632055754265	0.4800661218306552	0.7987561743727194	55.42532431010003	-108.8398982087325	1.0	
500	-3524.4506672134744	-3426.775621179005	-97.67504603446942	-3426.775621179005	71.46615638048166	347.6630952269338	2.5333012136524757E-4	0.16230063863856276	2.314891986347228	0.5228073750142089	0.16230063863856276	2.314891986347228	0.5228073750142089	0.7987561743727194	73.1374519265818	-93.38270546065719	1.0	
501	-3524.4506672134744	-3426.775621179005	-97.67504603446942	-3426.775621179005	71.46615638048166	347.6630952269338	2.5333012136524757E-4	0.16230063863856276	2.314891986347228	0.5228073750142089	0.16230063863856276	2.314891986347228	0.5228073750142089	0.7987561743727194	73.1374519265818	-93.38270546065719	1.0	
502	-3535.465741976664	-3426.6988130907403	-108.76692888592379	-3426.6988130907403	140.039941812251	648.6643333483364	1.5496259356791907E-4	0.09524650318380122	2.3937864945548792	0.5109670022613191	0.09524650318380122	2.3937864945548792	0.5109670022613191	0.7987561743727194	88.39321516540554	-104.28513367074831	1.0	
503	-3535.0470198351463	-3426.5260729074635	-108.52094692768281	-3426.5260729074635	103.01267144753754	576.3140409190679	1.9106475468987728E-4	0.07457861848746704	2.4999203769602882	0.42550100455224515	0.07457861848746704	2.4999203769602882	0.42550100455224515	0.6448290588346599	84.13158026679706	-104.08856492266644	1.0	
504	-3523.479570446833	-3426.5076241466954	-96.9719463001376	-3426.5076241466954	75.45655709688504	364.4723365953823	2.4501899794435357E-4	0.06350450192978797	2.419018871003613	0.5174766270666001	0.06350450192978797	2.419018871003613	0.5174766270666001	0.6516436221761561	54.087073978515676	-92.98135107114148	1.0	
505	-3531.0726588000884	-3426.388221648928	-104.68443715116064	-3426.388221648928	95.41087423518088	487.96919381710205	1.932409205665484E-4	0.09500214616967471	2.5485533983874435	0.35644445544288206	0.09500214616967471	2.5485533983874435	0.35644445544288206	0.6363412882556632	57.28122817313656	-100.63646418716799	1.0	
506	-3532.791082949027	-3426.2906979308686	-106.50038501815818	-3426.2906979308686	132.2238451101458	595.1831445704114	1.6247586442944646E-4	0.09886923423310341	2.4274306309615485	0.473700134805348	0.09886923423310341	2.4274306309615485	0.473700134805348	0.7987561743727194	71.26093414217496	-102.2340367491389	1.0	
507	-3527.4022982574143	-3426.2301805088687	-101.17211774854538	-3426.2301805088687	85.16605910227278	403.2907855509689	2.453551921694215E-4	0.10788063271986581	2.2580966315500954	0.6340227357300389	0.10788063271986581	2.2580966315500954	0.6340227357300389	0.7269860369864074	91.53175733313809	-96.65543176180128	1.0	
508	-3519.263061845457	-3426.1830384407795	-93.08002340467723	-3426.1830384407795	79.78436174503994	350.3998048542857	2.5333012136524757E-4	0.16230063863856276	2.3035388546403017	0.5341605067211352	0.16230063863856276	2.3035388546403017	0.5341605067211352	0.7987561743727194	40.969031357251914	-89.36720695613039	1.0	
509	-3531.821646653404	-3426.1784339220458	-105.64321273135839	-3426.1784339220458	129.4197646429862	566.6175012738371	1.666719749592781E-4	0.09886923423310341	2.459665658491223	0.4414651072756733	0.09886923423310341	2.459665658491223	0.4414651072756733	0.7987561743727194	80.60586207986019	-101.25364135397119	1.0	
510	-3529.240339713008	-3426.1716762462574	-103.06866346675059	-3426.1716762462574	120.33591774177484	523.1464187964672	1.9546162355414622E-4	0.029062859897388355	2.5324521815923298	0.4384849585102816	0.029062859897388355	2.5324521815923298	0.4384849585102816	0.7987561743727194	64.57286045412467	-98.90086926104505	1.0	
511	-3531.1551779838164	-3425.8490884627736	-105.30608952104278	-3425.8490884627736	100.53739869216453	505.06804325918546	1.932409205665484E-4	0.1280211716421619	2.5485533983874435	0.32342542997039486	0.1280211716421619	2.5485533983874435	0.32342542997039486	0.6363412882556632	94.44004577878756	-100.7581243240862	1.0	
512	-3531.1551779838164	-3425.8490884627736	-105.30608952104278	-3425.8490884627736	100.53739869216453	505.06804325918546	1.932409205665484E-4	0.1280211716421619	2.5485533983874435	0.32342542997039486	0.1280211716421619	2.5485533983874435	0.32342542997039486	0.6363412882556632	94.44004577878756	-100.7581243240862	1.0	
513	-3521.9855839671422	-3425.8250701427687	-96.16051382437344	-3425.8250701427687	80.91121580119602	369.00198670521667	2.3321580842277777E-4	0.11830956198432749	2.374974422261002	0.5067160157546705	0.11830956198432749	2.374974422261002	0.5067160157546705	0.6448290588346599	53.87006652632852	-92.17393885273971	1.0	
514	-3526.27376191425	-3425.6141407008263	-100.65962121342378	-3425.6141407008263	100.05586604558918	458.01230148206616	2.2271507823408757E-4	0.037575817043717846	2.4715147783337468	0.4909094046225358	0.037575817043717846	2.4715147783337468	0.4909094046225358	0.6363412882556632	51.12159853182868	-96.72541413365896	1.0	
515	-3521.9988922166667	-3425.5227710050267	-96.47612121163982	-3425.5227710050267	96.40911104738615	386.3834059106189	2.5333012136524757E-4	0.07116099531102522	2.3946784979678393	0.5341605067211352	0.07116099531102522	2.3946784979678393	0.5341605067211352	0.7987561743727194	66.69583614252757	-92.27597868731563	1.0	
516	-3530.882859513952	-3425.492959912042	-105.3898996019101	-3425.492959912042	105.6409684470872	522.0283028309204	1.9629000856362312E-4	0.133015583060146	2.275422489615706	0.5915619273241476	0.133015583060146	2.275422489615706	0.5915619273241476	0.7987561743727194	55.80544728614134	-101.36802811567208	1.0	
517	-3530.1013809059327	-3425.4753758011107	-104.62600510482207	-3425.4753758011107	88.36011909818669	477.6172717763326	1.9106475468987728E-4	0.07457861848746704	2.4999203769602882	0.42550100455224515	0.07457861848746704	2.4999203769602882	0.42550100455224515	0.6448290588346599	58.910266567198626	-100.54998972430808	1.0	
518	-3534.765548352375	-3425.380953339573	-109.38459501280207	-3425.380953339573	148.19179387868923	670.6156097614501	1.5496259356791907E-4	0.09886923423310341	2.3597901472067377	0.5413406185601587	0.09886923423310341	2.3597901472067377	0.5413406185601587	0.7987561743727194	98.22901676475057	-104.7972933546864	1.0	
519	-3541.2058477549576	-3425.3556365879235	-115.85021116703393	-3425.3556365879235	175.37724543705772	775.8264976393111	1.3444692371768907E-4	0.04332449615517722	2.4604719026441093	0.4962036012007131	0.04332449615517722	2.4604719026441093	0.4962036012007131	0.7987561743727194	199.5941866724463	-110.55392492846825	1.0	
520	-3539.6553906638555	-3425.351936378521	-114.30345428533471	-3425.351936378521	126.15361125323426	694.8737219199444	1.5525748526603968E-4	0.05296884341495356	2.5394981568382535	0.40753299974679247	0.05296884341495356	2.5394981568382535	0.40753299974679247	0.7987561743727194	178.22518369691917	-109.12040645762924	1.0	
521	-3539.6553906638555	-3425.351936378521	-114.30345428533471	-3425.351936378521	126.15361125323426	694.8737219199444	1.5525748526603968E-4	0.05296884341495356	2.5394981568382535	0.40753299974679247	0.05296884341495356	2.5394981568382535	0.40753299974679247	0.7987561743727194	178.22518369691917	-109.12040645762924	1.0	
522	-3523.143161660662	-3425.266336452069	-97.87682520859279	-3425.266336452069	67.97569283247283	358.1978548388734	2.728997274063842E-4	0.09834017707017251	2.462043075481665	0.4396167474481626	0.09834017707017251	2.462043075481665	0.4396167474481626	0.6448290588346599	43.19680368372838	-94.11105870488262	1.0	
523	-3537.4185166372786	-3425.264903313741	-112.15361332353747	-3425.264903313741	108.20351978272072	626.0532018869294	1.5496259356791907E-4	0.09886923423310341	2.3901637635055772	0.5109670022613191	0.09886923423310341	2.3901637635055772	0.5109670022613191	0.7987561743727194	132.6688104604093	-107.26575744780239	1.0	
524	-3539.0347704910264	-3425.2647059055844	-113.77006458544221	-3425.2647059055844	171.34374846782862	793.0820905730873	9.362256426045197E-5	0.13040496232147447	2.5394981568382535	0.33009688084027156	0.13040496232147447	2.5394981568382535	0.33009688084027156	0.7987561743727194	157.7731675709609	-108.7089062322307	1.0	
525	-3527.1611179728707	-3425.1323415760935	-102.02877639677703	-3425.1323415760935	92.64141881717103	452.16541559003457	2.3809673014053043E-4	0.07457861848746704	2.4999203769602882	0.42550100455224515	0.07457861848746704	2.4999203769602882	0.42550100455224515	0.6448290588346599	60.5076783732453	-97.92600612453305	1.0	
526	-3536.692018292467	-3425.1037246342426	-111.58829365822453	-3425.1037246342426	156.91101257748636	749.1565363383361	1.2886443238184703E-4	0.06730182241507955	2.5329655129317405	0.39973266465317986	0.06730182241507955	2.5329655129317405	0.39973266465317986	0.7987561743727194	99.48498529571292	-106.98828692699739	1.0	
527	-3515.943017382203	-3425.069647545744	-90.87336983645903	-3425.069647545744	55.48567425846197	272.0226101231417	3.416341072362262E-4	0.06350450192978797	2.4257953262005794	0.5107001718696339	0.06350450192978797	2.4257953262005794	0.5107001718696339	0.8480267032096531	32.84034150207408	-87.38171215296194	1.0	
528	-3525.611728286103	-3425.0394877414133	-100.57224054468944	-3425.0394877414133	100.59971980907272	456.0944242408537	2.3321580842277777E-4	0.06695581216815025	2.3826740112410283	0.5503701765908217	0.06695581216815025	2.3826740112410283	0.5503701765908217	0.6448290588346599	50.757697589782175	-96.64517726162333	1.0	
529	-3521.975491844565	-3424.9878332458466	-96.98765859871847	-3424.9878332458466	75.06555856495591	357.5614523167663	2.8919009238385766E-4	0.05448226264051009	2.353955810035342	0.5915619273241476	0.05448226264051009	2.353955810035342	0.5915619273241476	0.7987561743727194	37.992022582628884	-93.35028239306698	1.0	
530	-3521.505490332877	-3424.9782893626166	-96.52720097026051	-3424.9782893626166	75.40992231993718	359.09565712238725	2.8919009238385766E-4	0.05448226264051009	2.353955810035342	0.5915619273241476	0.05448226264051009	2.353955810035342	0.5915619273241476	0.7987561743727194	34.01557609835954	-93.00038243000954	1.0	
531	-3519.38733988588	-3424.919141785592	-94.46819810028813	-3424.919141785592	75.58266549571081	341.01888644558375	3.416341072362262E-4	0.11104530033333102	2.419018871003613	0.4699358286630571	0.11104530033333102	2.419018871003613	0.4699358286630571	0.6516436221761561	45.15441034035611	-90.65811014323876	1.0	
532	-3522.097721092643	-3424.871599174765	-97.22612191787812	-3424.871599174765	87.14054344225723	384.5822496105918	2.453551921694215E-4	0.10788063271986581	2.263522749801813	0.628596617478321	0.10788063271986581	2.263522749801813	0.628596617478321	0.7269860369864074	61.125209514625176	-93.11319754244683	1.0	
533	-3527.683439045309	-3424.833682588554	-102.84975645675503	-3424.833682588554	116.08324350508457	503.88261128057604	2.1096620816211402E-4	0.1322661226374752	2.4989972444331867	0.36873663292933845	0.1322661226374752	2.4989972444331867	0.36873663292933845	0.6363412882556632	66.36326016436223	-98.65461286418322	1.0	
534	-3527.683439045309	-3424.833682588554	-102.84975645675503	-3424.833682588554	116.08324350508457	503.88261128057604	2.1096620816211402E-4	0.1322661226374752	2.4989972444331867	0.36873663292933845	0.1322661226374752	2.4989972444331867	0.36873663292933845	0.6363412882556632	66.36326016436223	-98.65461286418322	1.0	
535	-3539.5122689409973	-3424.816443413445	-114.69582552755233	-3424.816443413445	186.85119622175685	831.4344066446204	1.1787561829927497E-4	0.06730182241507955	2.5329655129317405	0.39973266465317986	0.06730182241507955	2.5329655129317405	0.39973266465317986	0.7987561743727194	87.82175324528731	-110.22051629854053	1.0	
536	-3532.8142040890025	-3424.8025758692797	-108.01162821972267	-3424.8025758692797	128.13711164555656	598.4929542996633	1.6339544039460006E-4	0.14455830012393156	2.4989972444331867	0.35644445544288206	0.14455830012393156	2.4989972444331867	0.35644445544288206	0.6363412882556632	87.98457575340744	-103.53446669613648	1.0	
537	-3525.08336793479	-3424.7278541497617	-100.35551378502862	-3424.7278541497617	91.36262463966632	427.05008111620504	2.728997274063842E-4	0.12243049053389524	2.419965251750312	0.4576042577157928	0.12243049053389524	2.419965251750312	0.4576042577157928	0.6448290588346599	41.43847693383835	-96.63130394127988	1.0	
538	-3528.876576184201	-3424.5366948151204	-104.33988136908043	-3424.5366948151204	118.32803582981805	513.745955704149	1.932409205665484E-4	0.09500214616967471	2.5485533983874435	0.35644445544288206	0.09500214616967471	2.5485533983874435	0.35644445544288206	0.6363412882556632	100.8716513771837	-99.72603243880653	1.0	
539	-3531.2381537639594	-3424.500297937071	-106.73785582688838	-3424.500297937071	105.17996260313697	537.0126481396187	1.932409205665484E-4	0.09500214616967471	2.5485533983874435	0.35644445544288206	0.09500214616967471	2.5485533983874435	0.35644445544288206	0.6363412882556632	66.97538024698751	-102.5335307340272	1.0	
540	-3537.496234349611	-3424.398448188294	-113.09778616131668	-3424.398448188294	133.0788404924853	738.1398423669401	1.4661049628834403E-4	0.09886923423310341	2.441161582235458	0.45996918353143834	0.09886923423310341	2.441161582235458	0.45996918353143834	0.7987561743727194	116.88454083696611	-108.33659954420995	1.0	
541	-3525.125761807811	-3424.377358314935	-100.7484034928761	-3424.377358314935	98.47464787823444	457.0168282764644	1.9546162355414622E-4	0.029062859897388355	2.5755460881069814	0.3953910519956302	0.029062859897388355	2.5755460881069814	0.3953910519956302	0.7987561743727194	52.376036155884194	-96.78995433142357	1.0	
542	-3531.0308996972417	-3424.359381768861	-106.67151792838042	-3424.359381768861	129.4421452445221	578.62365803832	1.6247586442944646E-4	0.06536304322986518	2.4833919670526194	0.4512449897175157	0.06536304322986518	2.4833919670526194	0.4512449897175157	0.7987561743727194	83.84278373212092	-102.24257450544715	1.0	
543	-3528.201185510617	-3424.1598761914224	-104.04130931919458	-3424.1598761914224	121.8614900103375	526.8410412490988	1.9546162355414622E-4	0.029062859897388355	2.5755460881069814	0.3953910519956302	0.029062859897388355	2.5755460881069814	0.3953910519956302	0.7987561743727194	51.78826725329183	-100.09414569648605	1.0	
544	-3517.914329211177	-3424.04649147278	-93.86783773839697	-3424.04649147278	61.394210906323785	288.3809072864971	3.416341072362262E-4	0.06350450192978797	2.390676830272703	0.5458186677975101	0.06350450192978797	2.390676830272703	0.5458186677975101	0.6516436221761561	65.36943272725865	-89.68778297868579	1.0	
545	-3517.1781034489395	-3427.982749491141	-89.19535395779842	-3427.982749491141	55.226927741752085	269.0332502401896	3.8100906489384743E-4	0.06350450192978797	2.5030291073967468	0.43346639067346643	0.06350450192978797	2.5030291073967468	0.43346639067346643	0.6516436221761561	34.21784673293523	-85.66260661554168	1.0	
546	-3517.8402205299994	-3423.946636840415	-93.8935836895845	-3423.946636840415	65.54185565858887	315.32444060296064	3.416341072362262E-4	0.11104530033333102	2.419018871003613	0.4699358286630571	0.11104530033333102	2.419018871003613	0.4699358286630571	0.6516436221761561	47.093208637973	-90.04145488923513	1.0	
547	-3525.571186535262	-3423.890071445986	-101.6811150892759	-3423.890071445986	92.26744302518617	410.9084186430464	1.9546162355414622E-4	0.1695113936539745	2.5324521815923298	0.2980364247536954	0.1695113936539745	2.5324521815923298	0.2980364247536954	0.7987561743727194	94.13110325502626	-97.13642656323913	1.0	
548	-3525.571186535262	-3423.890071445986	-101.6811150892759	-3423.890071445986	92.26744302518617	410.9084186430464	1.9546162355414622E-4	0.1695113936539745	2.5324521815923298	0.2980364247536954	0.1695113936539745	2.5324521815923298	0.2980364247536954	0.7987561743727194	94.13110325502626	-97.13642656323913	1.0	
549	-3537.362305215993	-3423.748909830936	-113.61339538505679	-3423.748909830936	169.00730583244464	752.2726290712042	1.1787561829927497E-4	0.06730182241507955	2.578822343108678	0.3538758344762424	0.06730182241507955	2.578822343108678	0.3538758344762424	0.7987561743727194	124.52007106363017	-108.78892846878301	1.0	
550	-3537.362305215993	-3423.748909830936	-113.61339538505679	-3423.748909830936	169.00730583244464	752.2726290712042	1.1787561829927497E-4	0.06730182241507955	2.578822343108678	0.3538758344762424	0.06730182241507955	2.578822343108678	0.3538758344762424	0.7987561743727194	124.52007106363017	-108.78892846878301	1.0	
551	-3542.658304695155	-3423.708101741041	-118.95020295411392	-3423.708101741041	168.7735925956039	925.1450104122376	1.1787561829927497E-4	0.06730182241507955	2.5329655129317405	0.39973266465317986	0.06730182241507955	2.5329655129317405	0.39973266465317986	0.7987561743727194	146.31575401456985	-113.96443596894217	1.0	
552	-3530.4522686736245	-3423.6995093174132	-106.75275935621133	-3423.6995093174132	110.19373099934349	549.5810803769458	1.6247586442944646E-4	0.06536304322986518	2.4833919670526194	0.4512449897175157	0.06536304322986518	2.4833919670526194	0.4512449897175157	0.7987561743727194	64.14421270936054	-102.5916254841942	1.0	
553	-3522.7887170145846	-3423.641001325726	-99.14771568885848	-3423.641001325726	71.12280147601132	383.27706830988063	2.2271507823408757E-4	0.037575817043717846	2.4715147783337468	0.4909094046225358	0.037575817043717846	2.4715147783337468	0.4909094046225358	0.6363412882556632	53.19580531520609	-95.17373614307805	1.0	
554	-3531.7418074894563	-3423.6147499043673	-108.1270575850889	-3423.6147499043673	142.46040079724065	625.6366502955345	1.6247586442944646E-4	0.08189130644410904	2.444408558750543	0.473700134805348	0.08189130644410904	2.444408558750543	0.473700134805348	0.7987561743727194	105.74648480300183	-103.46601300834855	1.0	
