Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
716	-3550.1928584207812	-3417.985651851313	-132.20720656946833	-3417.985651851313	73.21365103258711	432.5496764471833	0.2569405236440035	2.366510765054922	0.37654871130107476	0.2569405236440035	2.366510765054922	0.37654871130107476	0.5149238342476671	2.2154156235213617E-4	1.3044354272426118E-8	0.5450389432828848	1.9569758644883667E-4	-86.67489893839011	6.207265485445044	16.4138715498705	33.89538316064488	116.76570229660564	26.05506819379175	2.0	1.0	5.0	7.0	4.0	
717	-3532.8448061699064	-3417.9227319408715	-114.92207422903499	-3417.9227319408715	54.34984411902275	293.2538808158925	0.11848949025162414	2.213110156543883	0.6684003532044932	0.11848949025162414	2.213110156543883	0.6684003532044932	0.25659219638014735	3.3245520595266096E-4	1.1151374524925394E-8	0.3494275074801679	2.8853833452806955E-4	-84.25814058396529	26.799223190705828	38.79875233695274	19.631687503409996	72.5917820197437	42.04933227647959	7.0	2.0	1.0	5.0	4.0	
718	-3532.8448061699064	-3417.9227319408715	-114.92207422903499	-3417.9227319408715	54.34984411902275	293.2538808158925	0.11848949025162414	2.213110156543883	0.6684003532044932	0.11848949025162414	2.213110156543883	0.6684003532044932	0.25659219638014735	3.3245520595266096E-4	1.1151374524925394E-8	0.3494275074801679	2.8853833452806955E-4	-84.25814058396529	26.799223190705828	38.79875233695274	19.631687503409996	72.5917820197437	42.04933227647959	7.0	2.0	1.0	5.0	4.0	
719	-3531.0421910249133	-3417.9204109936036	-113.12178003130983	-3417.9204109936036	69.05965005590548	421.56357979799554	0.2643874188059194	2.359063869893006	0.37654871130107476	0.2643874188059194	2.359063869893006	0.37654871130107476	0.3504881232195537	2.1871933369597713E-4	3.559403935368707E-9	0.289110055809364	1.909890518243069E-4	-83.52119938381026	4.935859928605392	17.164088499535886	55.90579867978807	132.54660781479734	7.006945425992556	3.0	3.0	1.0	9.0	3.0	
720	-3531.0421910249133	-3417.9204109936036	-113.12178003130983	-3417.9204109936036	69.05965005590548	421.56357979799554	0.2643874188059194	2.359063869893006	0.37654871130107476	0.2643874188059194	2.359063869893006	0.37654871130107476	0.3504881232195537	2.1871933369597713E-4	3.559403935368707E-9	0.289110055809364	1.909890518243069E-4	-83.52119938381026	4.935859928605392	17.164088499535886	55.90579867978807	132.54660781479734	7.006945425992556	3.0	3.0	1.0	9.0	3.0	
721	-3522.1426142565315	-3417.9196366260685	-104.22297763046296	-3417.9196366260685	32.37472068629614	193.22851077593072	0.14476178385407942	2.368695603094599	0.486542613051322	0.14476178385407942	2.368695603094599	0.486542613051322	0.5177555380521728	5.536905890573662E-4	5.634178589738419E-8	0.46278652284314564	4.782671691223498E-4	-62.38484024616987	6.4065205346452885	34.673585127896146	102.7232773579672	2.6867963275368285	0.517176101991018	8.0	4.0	3.0	2.0	2.0	
722	-3535.6936652531076	-3417.8957131918773	-117.79795206123013	-3417.8957131918773	51.61130925649981	288.34748611186006	0.08320452297290942	2.3924191738909255	0.5243763031361657	0.08320452297290942	2.3924191738909255	0.5243763031361657	0.25370900952443737	3.231724849828467E-4	9.290911356043417E-9	0.329395081463593	2.6702889171166614E-4	-80.42704092373592	9.328237581404364	25.23938181441152	9.191877489275443	68.782276054476	3.4126353842208714	2.0	1.0	5.0	9.0	2.0	
723	-3535.6936652531076	-3417.8957131918773	-117.79795206123013	-3417.8957131918773	51.61130925649981	288.34748611186006	0.08320452297290942	2.3924191738909255	0.5243763031361657	0.08320452297290942	2.3924191738909255	0.5243763031361657	0.25370900952443737	3.231724849828467E-4	9.290911356043417E-9	0.329395081463593	2.6702889171166614E-4	-80.42704092373592	9.328237581404364	25.23938181441152	9.191877489275443	68.782276054476	3.4126353842208714	2.0	1.0	5.0	9.0	2.0	
724	-3528.851222558854	-3417.8827182141154	-110.96850434473848	-3417.8827182141154	65.10919805185469	350.5639256388799	0.11848949025162414	2.213110156543883	0.6684003532044932	0.11848949025162414	2.213110156543883	0.6684003532044932	0.22450243331468317	2.830876072907313E-4	5.21486180345978E-9	0.28387825817698414	2.4375194306541756E-4	-88.90797658196442	19.217705244517788	27.920129007130594	83.75377720921131	65.11848453326378	55.43875099260502	7.0	2.0	1.0	6.0	3.0	
725	-3529.427927082749	-3417.840575108385	-111.58735197436418	-3417.840575108385	38.63523928281924	206.83431063869205	0.10154052065399467	2.449594329508785	0.44886514983722087	0.10154052065399467	2.449594329508785	0.44886514983722087	0.5472549932335432	4.8015594757447056E-4	4.118397404026789E-8	0.45845112367514396	4.2907200833213437E-4	-68.1719544788928	7.05109818927288	39.99283208239124	90.43176439214538	23.722433031984583	15.072833788240274	8.0	5.0	2.0	2.0	2.0	
726	-3529.427927082749	-3417.840575108385	-111.58735197436418	-3417.840575108385	38.63523928281924	206.83431063869205	0.10154052065399467	2.449594329508785	0.44886514983722087	0.10154052065399467	2.449594329508785	0.44886514983722087	0.5472549932335432	4.8015594757447056E-4	4.118397404026789E-8	0.45845112367514396	4.2907200833213437E-4	-68.1719544788928	7.05109818927288	39.99283208239124	90.43176439214538	23.722433031984583	15.072833788240274	8.0	5.0	2.0	2.0	2.0	
727	-3529.427927082749	-3417.840575108385	-111.58735197436418	-3417.840575108385	38.63523928281924	206.83431063869205	0.10154052065399467	2.449594329508785	0.44886514983722087	0.10154052065399467	2.449594329508785	0.44886514983722087	0.5472549932335432	4.8015594757447056E-4	4.118397404026789E-8	0.45845112367514396	4.2907200833213437E-4	-68.1719544788928	7.05109818927288	39.99283208239124	90.43176439214538	23.722433031984583	15.072833788240274	8.0	5.0	2.0	2.0	2.0	
728	-3529.427927082749	-3417.840575108385	-111.58735197436418	-3417.840575108385	38.63523928281924	206.83431063869205	0.10154052065399467	2.449594329508785	0.44886514983722087	0.10154052065399467	2.449594329508785	0.44886514983722087	0.5472549932335432	4.8015594757447056E-4	4.118397404026789E-8	0.45845112367514396	4.2907200833213437E-4	-68.1719544788928	7.05109818927288	39.99283208239124	90.43176439214538	23.722433031984583	15.072833788240274	8.0	5.0	2.0	2.0	2.0	
729	-3539.6090071178473	-3417.8025945731883	-121.80641254465885	-3417.8025945731883	41.294140583443756	234.40055390272866	0.14476178385407942	2.3627859617608777	0.49245225438504303	0.14476178385407942	2.3627859617608777	0.49245225438504303	0.4450720455401836	4.2363585528795933E-4	5.248387371006067E-8	0.5323960790804778	3.6926156726681145E-4	-78.7038262241852	7.308270140133607	19.259844179146103	22.515220359473336	49.73458153414967	21.72688611209566	5.0	2.0	5.0	5.0	2.0	
730	-3531.363381960121	-3417.7711632945516	-113.59221866556952	-3417.7711632945516	62.872761580998706	360.94640636477715	0.2569405236440035	2.366510765054922	0.37654871130107476	0.2569405236440035	2.366510765054922	0.37654871130107476	0.3604261672071561	2.783344120580134E-4	1.0106287741254659E-8	0.3976460729719223	2.2857824796601383E-4	-80.17728499874949	7.549812907934813	6.956660947018423	15.52231961214936	75.0330322900112	8.689125471636425	4.0	2.0	2.0	8.0	3.0	
731	-3524.7919519080688	-3417.7620257323347	-107.02992617573388	-3417.7620257323347	53.74563739793712	322.4090270161439	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.3098805142210903	2.883027838263672E-4	8.86173114929923E-9	0.35906151513750456	2.611628600415244E-4	-78.94332950962357	9.947360987842902	21.905554917018787	64.16083279898719	7.024131866201959	5.740305885309038	8.0	2.0	6.0	1.0	2.0	
732	-3524.7919519080688	-3417.7620257323347	-107.02992617573388	-3417.7620257323347	53.74563739793712	322.4090270161439	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.3098805142210903	2.883027838263672E-4	8.86173114929923E-9	0.35906151513750456	2.611628600415244E-4	-78.94332950962357	9.947360987842902	21.905554917018787	64.16083279898719	7.024131866201959	5.740305885309038	8.0	2.0	6.0	1.0	2.0	
733	-3550.036261477683	-3417.760588648133	-132.27567282955044	-3417.760588648133	64.9346301215044	381.516932869292	0.10868179096957717	2.2949790917414132	0.5963391172890098	0.10868179096957717	2.2949790917414132	0.5963391172890098	0.6481415620678005	2.4520778388380194E-4	4.737433160855371E-8	0.7412646893003476	2.694501336970289E-4	-78.46814516008054	6.454624629272891	27.635528257687138	46.483906940041706	91.88205177620102	4.383424753686285	8.0	1.0	1.0	7.0	2.0	
734	-3550.036261477683	-3417.760588648133	-132.27567282955044	-3417.760588648133	64.9346301215044	381.516932869292	0.10868179096957717	2.2949790917414132	0.5963391172890098	0.10868179096957717	2.2949790917414132	0.5963391172890098	0.6481415620678005	2.4520778388380194E-4	4.737433160855371E-8	0.7412646893003476	2.694501336970289E-4	-78.46814516008054	6.454624629272891	27.635528257687138	46.483906940041706	91.88205177620102	4.383424753686285	8.0	1.0	1.0	7.0	2.0	
735	-3550.036261477683	-3417.760588648133	-132.27567282955044	-3417.760588648133	64.9346301215044	381.516932869292	0.10868179096957717	2.2949790917414132	0.5963391172890098	0.10868179096957717	2.2949790917414132	0.5963391172890098	0.6481415620678005	2.4520778388380194E-4	4.737433160855371E-8	0.7412646893003476	2.694501336970289E-4	-78.46814516008054	6.454624629272891	27.635528257687138	46.483906940041706	91.88205177620102	4.383424753686285	8.0	1.0	1.0	7.0	2.0	
736	-3502.6655555030397	-3417.755524595041	-84.91003090799848	-3417.755524595041	66.45496168255497	417.2056934246391	0.1539996952022955	2.4176772971864513	0.4283230076112533	0.1539996952022955	2.4176772971864513	0.4283230076112533	0.13359744386928354	2.4464537231830546E-4	1.2796508407274762E-9	0.15287390163442707	2.2567093001993495E-4	-81.7588221127571	15.810247831742709	64.05627772906874	134.84408041003005	7.6448649850669765	3.4663142332982737	7.0	6.0	2.0	1.0	3.0	
737	-3502.6655555030397	-3417.755524595041	-84.91003090799848	-3417.755524595041	66.45496168255497	417.2056934246391	0.1539996952022955	2.4176772971864513	0.4283230076112533	0.1539996952022955	2.4176772971864513	0.4283230076112533	0.13359744386928354	2.4464537231830546E-4	1.2796508407274762E-9	0.15287390163442707	2.2567093001993495E-4	-81.7588221127571	15.810247831742709	64.05627772906874	134.84408041003005	7.6448649850669765	3.4663142332982737	7.0	6.0	2.0	1.0	3.0	
738	-3502.6655555030397	-3417.755524595041	-84.91003090799848	-3417.755524595041	66.45496168255497	417.2056934246391	0.1539996952022955	2.4176772971864513	0.4283230076112533	0.1539996952022955	2.4176772971864513	0.4283230076112533	0.13359744386928354	2.4464537231830546E-4	1.2796508407274762E-9	0.15287390163442707	2.2567093001993495E-4	-81.7588221127571	15.810247831742709	64.05627772906874	134.84408041003005	7.6448649850669765	3.4663142332982737	7.0	6.0	2.0	1.0	3.0	
739	-3507.737048834525	-3417.732010613085	-90.0050382214399	-3417.732010613085	104.94212647344833	407.6856800370415	0.10041037285034247	2.231189273945165	0.6684003532044932	0.10041037285034247	2.231189273945165	0.6684003532044932	0.1950479551479939	2.4192113681869359E-4	2.7381703592151762E-9	0.20251052456024235	2.6004489822486246E-4	-80.65874567613218	10.763291169064043	17.925380802188634	57.890572551454426	141.50931981213589	44.24783354178266	7.0	1.0	3.0	6.0	2.0	
740	-3507.737048834525	-3417.732010613085	-90.0050382214399	-3417.732010613085	104.94212647344833	407.6856800370415	0.10041037285034247	2.231189273945165	0.6684003532044932	0.10041037285034247	2.231189273945165	0.6684003532044932	0.1950479551479939	2.4192113681869359E-4	2.7381703592151762E-9	0.20251052456024235	2.6004489822486246E-4	-80.65874567613218	10.763291169064043	17.925380802188634	57.890572551454426	141.50931981213589	44.24783354178266	7.0	1.0	3.0	6.0	2.0	
741	-3541.277509248756	-3417.7095336401662	-123.5679756085895	-3417.7095336401662	60.683172446346106	377.53578581850275	0.2569405236440035	2.366510765054922	0.37654871130107476	0.2569405236440035	2.366510765054922	0.37654871130107476	0.44239614299299423	2.519033232933214E-4	9.187809226935765E-9	0.4359208566605505	1.9569758644883667E-4	-84.04248709056009	9.3853804571636	10.814805443552245	29.52391563695236	75.0330322900112	3.3863849642227106	1.0	1.0	4.0	9.0	4.0	
742	-3541.277509248756	-3417.7095336401662	-123.5679756085895	-3417.7095336401662	60.683172446346106	377.53578581850275	0.2569405236440035	2.366510765054922	0.37654871130107476	0.2569405236440035	2.366510765054922	0.37654871130107476	0.44239614299299423	2.519033232933214E-4	9.187809226935765E-9	0.4359208566605505	1.9569758644883667E-4	-84.04248709056009	9.3853804571636	10.814805443552245	29.52391563695236	75.0330322900112	3.3863849642227106	1.0	1.0	4.0	9.0	4.0	
743	-3536.631510922307	-3417.7047138117487	-118.92679711055818	-3417.7047138117487	64.28416270621801	388.46768719999375	0.10868179096957717	2.2949790917414132	0.5963391172890098	0.10868179096957717	2.2949790917414132	0.5963391172890098	0.4202028862892942	2.3338808535717425E-4	1.4451651729804356E-8	0.4632833658424568	2.529356550403517E-4	-79.36542823391716	12.417372714833316	27.351217682792196	35.05450007514534	93.14898168767536	4.122236071563256	7.0	1.0	2.0	7.0	2.0	
744	-3522.69577675866	-3417.70331497269	-104.99246178597015	-3417.70331497269	39.585209982333055	243.6690765141922	0.0956248079569783	2.377090817039903	0.5272843750031192	0.0956248079569783	2.377090817039903	0.5272843750031192	0.2850594954118173	3.9218988714105233E-4	1.8553048620241305E-8	0.394829390858567	3.305569350663007E-4	-75.95266421279592	7.019978766417343	12.973185109730723	50.52170042695376	5.145299439602252	13.447000236788552	1.0	7.0	7.0	3.0	1.0	
745	-3522.69577675866	-3417.70331497269	-104.99246178597015	-3417.70331497269	39.585209982333055	243.6690765141922	0.0956248079569783	2.377090817039903	0.5272843750031192	0.0956248079569783	2.377090817039903	0.5272843750031192	0.2850594954118173	3.9218988714105233E-4	1.8553048620241305E-8	0.394829390858567	3.305569350663007E-4	-75.95266421279592	7.019978766417343	12.973185109730723	50.52170042695376	5.145299439602252	13.447000236788552	1.0	7.0	7.0	3.0	1.0	
746	-3522.69577675866	-3417.70331497269	-104.99246178597015	-3417.70331497269	39.585209982333055	243.6690765141922	0.0956248079569783	2.377090817039903	0.5272843750031192	0.0956248079569783	2.377090817039903	0.5272843750031192	0.2850594954118173	3.9218988714105233E-4	1.8553048620241305E-8	0.394829390858567	3.305569350663007E-4	-75.95266421279592	7.019978766417343	12.973185109730723	50.52170042695376	5.145299439602252	13.447000236788552	1.0	7.0	7.0	3.0	1.0	
747	-3522.69577675866	-3417.70331497269	-104.99246178597015	-3417.70331497269	39.585209982333055	243.6690765141922	0.0956248079569783	2.377090817039903	0.5272843750031192	0.0956248079569783	2.377090817039903	0.5272843750031192	0.2850594954118173	3.9218988714105233E-4	1.8553048620241305E-8	0.394829390858567	3.305569350663007E-4	-75.95266421279592	7.019978766417343	12.973185109730723	50.52170042695376	5.145299439602252	13.447000236788552	1.0	7.0	7.0	3.0	1.0	
748	-3533.9591327015773	-3417.6647934745097	-116.2943392270678	-3417.6647934745097	38.81203222294763	218.71680888986572	0.10154052065399467	2.449594329508785	0.44886514983722087	0.10154052065399467	2.449594329508785	0.44886514983722087	0.6902441274111761	4.288448891538606E-4	3.845455185133218E-8	0.5457660282469042	3.519879125509614E-4	-68.61991909791962	11.027506581894995	28.890767771944596	34.99541348360795	53.56834725350957	3.7918534214591024	8.0	5.0	1.0	1.0	4.0	
749	-3521.1583076470934	-3417.66039163958	-103.49791600751333	-3417.66039163958	36.5416279872818	190.34221567473995	0.28541227353249576	2.2374031415177056	0.4771845849497998	0.28541227353249576	2.2374031415177056	0.4771845849497998	0.403838333018065	5.202581838269351E-4	4.021779540366973E-8	0.4677625469683138	4.488584573021575E-4	-65.27137531184356	6.624492752286529	7.606232902183734	32.47785378196738	93.60205194782262	5.470663849610426	1.0	7.0	6.0	1.0	4.0	
750	-3521.1583076470934	-3417.66039163958	-103.49791600751333	-3417.66039163958	36.5416279872818	190.34221567473995	0.28541227353249576	2.2374031415177056	0.4771845849497998	0.28541227353249576	2.2374031415177056	0.4771845849497998	0.403838333018065	5.202581838269351E-4	4.021779540366973E-8	0.4677625469683138	4.488584573021575E-4	-65.27137531184356	6.624492752286529	7.606232902183734	32.47785378196738	93.60205194782262	5.470663849610426	1.0	7.0	6.0	1.0	4.0	
751	-3521.1583076470934	-3417.66039163958	-103.49791600751333	-3417.66039163958	36.5416279872818	190.34221567473995	0.28541227353249576	2.2374031415177056	0.4771845849497998	0.28541227353249576	2.2374031415177056	0.4771845849497998	0.403838333018065	5.202581838269351E-4	4.021779540366973E-8	0.4677625469683138	4.488584573021575E-4	-65.27137531184356	6.624492752286529	7.606232902183734	32.47785378196738	93.60205194782262	5.470663849610426	1.0	7.0	6.0	1.0	4.0	
752	-3523.4284452039838	-3417.6515299836183	-105.77691522036561	-3417.6515299836183	53.89952476423785	291.0832617015468	0.04856081288008689	2.4270628839837483	0.5243763031361657	0.04856081288008689	2.4270628839837483	0.5243763031361657	0.30718298997472315	3.4523047862355786E-4	1.2243053212672253E-8	0.3734016064364946	2.715729384645536E-4	-76.6805463500457	1.8444629856031243	4.902537112144972	7.709132000482639	37.74677335353977	17.51595528191288	2.0	4.0	2.0	8.0	3.0	
753	-3545.713001151287	-3417.6354198196173	-128.0775813316694	-3417.6354198196173	62.7241527934938	374.3729495064707	0.10868179096957717	2.2949790917414132	0.5963391172890098	0.10868179096957717	2.2949790917414132	0.5963391172890098	0.47534410454543	2.4575646408130737E-4	2.1668403848700115E-8	0.5515644031314475	2.491147003152861E-4	-77.94356403222758	4.999287983194168	39.77945731365732	64.56986656221625	154.17237795017454	2.5636143380066096	8.0	3.0	1.0	5.0	2.0	
754	-3528.545587528658	-3417.626790694754	-110.91879683390366	-3417.626790694754	40.75414093845032	216.60614415581887	0.13703265378607035	2.3334455739224063	0.5295217722915235	0.13703265378607035	2.3334455739224063	0.5295217722915235	0.49078125975141146	5.010153495156368E-4	1.1508937883517192E-7	0.6092605347977496	5.341068848911535E-4	-69.94464593046983	3.197264497988495	11.460305861204299	48.988357047119884	5.008042698046133	4.101035204391293	2.0	6.0	9.0	1.0	1.0	
755	-3528.545587528658	-3417.626790694754	-110.91879683390366	-3417.626790694754	40.75414093845032	216.60614415581887	0.13703265378607035	2.3334455739224063	0.5295217722915235	0.13703265378607035	2.3334455739224063	0.5295217722915235	0.49078125975141146	5.010153495156368E-4	1.1508937883517192E-7	0.6092605347977496	5.341068848911535E-4	-69.94464593046983	3.197264497988495	11.460305861204299	48.988357047119884	5.008042698046133	4.101035204391293	2.0	6.0	9.0	1.0	1.0	
756	-3535.40995677342	-3417.6124282251926	-117.79752854822765	-3417.6124282251926	52.94664056226028	288.60191913652386	0.12149252805327912	2.3489856996551977	0.5295217722915235	0.12149252805327912	2.3489856996551977	0.5295217722915235	0.4909669034191184	3.300045009535076E-4	3.103138478416229E-8	0.5729456009194868	2.9047532586015364E-4	-75.19232971048108	5.421277417880388	17.100045433206745	43.08943896385774	81.56742974353672	11.884525402466393	6.0	1.0	5.0	4.0	3.0	
757	-3494.5338813443204	-3417.5904211078314	-76.94346023648916	-3417.5904211078314	70.06306956469079	326.97728142472164	0.11848949025162414	2.213110156543883	0.6684003532044932	0.11848949025162414	2.213110156543883	0.6684003532044932	0.11422760782620887	3.1379630806243773E-4	1.408205043115946E-9	0.11799726260797329	3.129813777073204E-4	-82.9771639404562	10.344124727105141	51.160002932952274	146.0616273294249	96.3373629391119	75.66612903095665	7.0	5.0	1.0	2.0	4.0	
758	-3494.5338813443204	-3417.5904211078314	-76.94346023648916	-3417.5904211078314	70.06306956469079	326.97728142472164	0.11848949025162414	2.213110156543883	0.6684003532044932	0.11848949025162414	2.213110156543883	0.6684003532044932	0.11422760782620887	3.1379630806243773E-4	1.408205043115946E-9	0.11799726260797329	3.129813777073204E-4	-82.9771639404562	10.344124727105141	51.160002932952274	146.0616273294249	96.3373629391119	75.66612903095665	7.0	5.0	1.0	2.0	4.0	
759	-3523.929713245298	-3417.582666765552	-106.34704647974607	-3417.582666765552	45.78468268848667	270.9626180140183	0.03942613091032647	2.3924191738909255	0.5681546951987486	0.03942613091032647	2.3924191738909255	0.5681546951987486	0.22367463141028854	3.3956232650911105E-4	8.393748885776265E-9	0.2915144220794285	2.7860604635218016E-4	-75.804673087817	12.045116431872644	13.192269225749746	20.053453083447135	57.953540792938135	0.8331951372209526	2.0	1.0	5.0	9.0	2.0	
760	-3523.929713245298	-3417.582666765552	-106.34704647974607	-3417.582666765552	45.78468268848667	270.9626180140183	0.03942613091032647	2.3924191738909255	0.5681546951987486	0.03942613091032647	2.3924191738909255	0.5681546951987486	0.22367463141028854	3.3956232650911105E-4	8.393748885776265E-9	0.2915144220794285	2.7860604635218016E-4	-75.804673087817	12.045116431872644	13.192269225749746	20.053453083447135	57.953540792938135	0.8331951372209526	2.0	1.0	5.0	9.0	2.0	
761	-3511.546569629728	-3417.579759312499	-93.966810317229	-3417.579759312499	33.65836653576986	197.80893744977698	0.18274770987226932	2.3012022935151517	0.5160499966125796	0.18274770987226932	2.3012022935151517	0.5160499966125796	0.22714965067000828	5.079737565720139E-4	1.738885918114216E-8	0.2913481546071332	4.1114158823743306E-4	-69.2791887896581	8.739222554775544	7.163667098265334	39.59437642530991	2.6545581990946334	3.4783906515899456	4.0	4.0	8.0	2.0	1.0	
762	-3511.546569629728	-3417.579759312499	-93.966810317229	-3417.579759312499	33.65836653576986	197.80893744977698	0.18274770987226932	2.3012022935151517	0.5160499966125796	0.18274770987226932	2.3012022935151517	0.5160499966125796	0.22714965067000828	5.079737565720139E-4	1.738885918114216E-8	0.2913481546071332	4.1114158823743306E-4	-69.2791887896581	8.739222554775544	7.163667098265334	39.59437642530991	2.6545581990946334	3.4783906515899456	4.0	4.0	8.0	2.0	1.0	
763	-3518.6022082697723	-3417.545143274474	-101.05706499529833	-3417.545143274474	60.24190099436492	331.4260448062716	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.2540838756401504	2.937062528618744E-4	6.722609531396949E-9	0.2845447659172698	2.8521731780182234E-4	-77.9674545576017	10.755623732357256	64.37376899040763	78.81779913364464	10.482450750675433	11.051179176222261	8.0	4.0	5.0	1.0	1.0	
764	-3535.020231776365	-3417.5196844020193	-117.50054737434589	-3417.5196844020193	49.92840592630834	302.18672598812486	0.03942613091032647	2.3924191738909255	0.5681546951987486	0.03942613091032647	2.3924191738909255	0.5681546951987486	0.25002706141537584	3.485402227946137E-4	1.0710402736162375E-8	0.31613102217963357	2.846416038232194E-4	-83.38580568032823	13.99129525594761	10.138488860799479	21.304982813607005	58.21225169071171	23.221836577220305	4.0	3.0	1.0	9.0	2.0	
765	-3529.125065478605	-3417.4769623048383	-111.64810317376666	-3417.4769623048383	37.73553388059123	227.04407139377435	0.14476178385407942	2.3627859617608777	0.49245225438504303	0.14476178385407942	2.3627859617608777	0.49245225438504303	0.35373044750458044	3.917770813920272E-4	2.021393841328174E-8	0.38252368426738037	3.33997735929951E-4	-76.74378022195052	16.344672773577145	12.978102100591729	49.28293182826835	92.74394063855618	5.3674336557853515	3.0	3.0	7.0	4.0	2.0	
766	-3529.125065478605	-3417.4769623048383	-111.64810317376666	-3417.4769623048383	37.73553388059123	227.04407139377435	0.14476178385407942	2.3627859617608777	0.49245225438504303	0.14476178385407942	2.3627859617608777	0.49245225438504303	0.35373044750458044	3.917770813920272E-4	2.021393841328174E-8	0.38252368426738037	3.33997735929951E-4	-76.74378022195052	16.344672773577145	12.978102100591729	49.28293182826835	92.74394063855618	5.3674336557853515	3.0	3.0	7.0	4.0	2.0	
767	-3526.515101989776	-3417.41908369365	-109.09601829612632	-3417.41908369365	70.4565423863933	390.6928449092391	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.2869909397914711	2.740444680035828E-4	7.252756761093302E-9	0.334882727339543	2.5106582358799297E-4	-82.90849382645774	11.75227505729763	28.14518493429461	49.65730676215517	100.93847707294861	28.44771756106548	4.0	2.0	6.0	4.0	3.0	
768	-3526.515101989776	-3417.41908369365	-109.09601829612632	-3417.41908369365	70.4565423863933	390.6928449092391	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.2869909397914711	2.740444680035828E-4	7.252756761093302E-9	0.334882727339543	2.5106582358799297E-4	-82.90849382645774	11.75227505729763	28.14518493429461	49.65730676215517	100.93847707294861	28.44771756106548	4.0	2.0	6.0	4.0	3.0	
769	-3533.883507873044	-3417.394191844826	-116.48931602821814	-3417.394191844826	46.77595601653519	269.345427347503	0.14476178385407942	2.3489856996551977	0.5062525164907232	0.14476178385407942	2.3489856996551977	0.5062525164907232	0.6125047555062149	3.4810275595906795E-4	2.1045874185414233E-8	0.5104606560286162	2.938094986941669E-4	-76.3513686674044	15.566129177667342	36.145766422479504	82.56198071998766	7.352719745075637	5.420836168560123	8.0	1.0	7.0	1.0	2.0	
770	-3533.883507873044	-3417.394191844826	-116.48931602821814	-3417.394191844826	46.77595601653519	269.345427347503	0.14476178385407942	2.3489856996551977	0.5062525164907232	0.14476178385407942	2.3489856996551977	0.5062525164907232	0.6125047555062149	3.4810275595906795E-4	2.1045874185414233E-8	0.5104606560286162	2.938094986941669E-4	-76.3513686674044	15.566129177667342	36.145766422479504	82.56198071998766	7.352719745075637	5.420836168560123	8.0	1.0	7.0	1.0	2.0	
771	-3533.883507873044	-3417.394191844826	-116.48931602821814	-3417.394191844826	46.77595601653519	269.345427347503	0.14476178385407942	2.3489856996551977	0.5062525164907232	0.14476178385407942	2.3489856996551977	0.5062525164907232	0.6125047555062149	3.4810275595906795E-4	2.1045874185414233E-8	0.5104606560286162	2.938094986941669E-4	-76.3513686674044	15.566129177667342	36.145766422479504	82.56198071998766	7.352719745075637	5.420836168560123	8.0	1.0	7.0	1.0	2.0	
772	-3540.6344370080806	-3417.3474642789	-123.28697272918026	-3417.3474642789	53.81764037235028	311.98708143912376	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.34471673856393564	3.3350436617854624E-4	2.1720492054262165E-8	0.4599159701620766	3.0281592814513736E-4	-75.75632387270558	8.269044507506038	48.355210838372905	105.95622823809548	138.0308846768807	25.95571004493432	8.0	2.0	4.0	1.0	4.0	
773	-3540.6344370080806	-3417.3474642789	-123.28697272918026	-3417.3474642789	53.81764037235028	311.98708143912376	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.34471673856393564	3.3350436617854624E-4	2.1720492054262165E-8	0.4599159701620766	3.0281592814513736E-4	-75.75632387270558	8.269044507506038	48.355210838372905	105.95622823809548	138.0308846768807	25.95571004493432	8.0	2.0	4.0	1.0	4.0	
774	-3540.6344370080806	-3417.3474642789	-123.28697272918026	-3417.3474642789	53.81764037235028	311.98708143912376	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.34471673856393564	3.3350436617854624E-4	2.1720492054262165E-8	0.4599159701620766	3.0281592814513736E-4	-75.75632387270558	8.269044507506038	48.355210838372905	105.95622823809548	138.0308846768807	25.95571004493432	8.0	2.0	4.0	1.0	4.0	
