#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_M_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_M_2019=2019,HRTV-26_T_M_2019=2019,HRTV-056F_T_M_2023=2023,HRTV-404_T_M_2021=2021,HRTV-100_T_M_2022=2022,HRTV-187_T_M_2022=2022,HRTV-432R_T_M_2023=2023,HRTV-504_T_M_2019=2019,HRTV-642T_T_M_2023=2023,KJ740147_H_M_TN_2013=2013,OQ688997.1_H_M_KY_2017=2017,MZ440343_T_M_NY_2018=2018,MZ440346_T_M_NY_2018=2018,NC_024494_H_M_MO_2009=2009,OQ689000.1_H_M_MO_2017=2017,JX005845_H_M_MO_2009=2009,OQ688982.1_T_M_MO_2012=2012,OQ688988.1_T_M_MO_2012=2012,OQ688985.1_T_M_KS_2015=2015,OQ688992.1_H_M_OK_2017=2017">
#                        <taxa id="TaxonSet.HRTV_M_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_M_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:HRTV_M_BEAST" name="distribution">
#            <parameter id="clockRate.c:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="10.0">0.0028166</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_M_BEAST" name="distribution" x="@popSize.t:HRTV_M_BEAST">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="PropInvariantPrior.s:HRTV_M_BEAST" name="distribution">
#            <parameter id="proportionInvariant.s:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:HRTV_M_BEAST" name="distribution">
#            <parameter id="gammaShape.s:HRTV_M_BEAST" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">0.269</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_M_BEAST" id="treeLikelihood.HRTV_M_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_M_BEAST">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HRTV_M_BEAST" proportionInvariant="@proportionInvariant.s:HRTV_M_BEAST" shape="@gammaShape.s:HRTV_M_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:HRTV_M_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="Standard_TPM2uf.s:HRTV_M_BEAST" spec="substmodels.nucleotide.TPM2uf">
#                    <parameter dimension="3" id="TPM2ufrates.s:HRTV_M_BEAST" lower="0.0" name="rates" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#                    <frequencies id="TPM2ufFreqs.s:HRTV_M_BEAST" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="TPM2uffreqParameter.s:HRTV_M_BEAST" lower="0.0" name="frequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:HRTV_M_BEAST" id="StrictClock.c:HRTV_M_BEAST" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	proportionInvariant	mutationRate	popSize	CoalescentConstant	gammaShape
6872	-6311.269591119667	-6431.675948326053	-6311.269591119667	-120.40635720638615	-6311.269591119667	335.4498144743971	1303.9146057344972	9.227494255974148E-5	0.26501124235176676	0.19341810471815746	0.28359031706755616	0.25798033586251995	0.3664057710070137	2.5145453918946594	0.3664057710070137	0.11904883709832512	2.5145453918946594	0.11904883709832512	0.0	0.8173412849605229	140.8119333980386	-115.17789994404843	0.28103206795777835
6873	-6311.268445561626	-6431.471995416138	-6311.268445561626	-120.203549854512	-6311.268445561626	340.55935892288113	1299.7636748130697	9.227494255974148E-5	0.26530662394018456	0.19747828371372553	0.28187174416679245	0.2553433481792978	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	170.91314902742138	-114.76361053242854	0.2987837950303462
6874	-6311.268298866481	-6431.610015337602	-6311.268298866481	-120.3417164711208	-6311.268298866481	339.8361376934366	1309.5614468060749	9.227494255974148E-5	0.26501124235176676	0.19330455062136145	0.28359031706755616	0.2580938899593159	0.3664057710070137	2.5145453918946594	0.3664057710070137	0.11904883709832512	2.5145453918946594	0.11904883709832512	0.0	0.8173412849605229	151.38598801050236	-115.04085161591092	0.28103206795777835
6875	-6311.265911401853	-6431.641778483082	-6311.265911401854	-120.37586708122745	-6311.265911401854	345.4266680882246	1321.4599928040464	9.227494255974148E-5	0.2656061425837648	0.19864101484836766	0.28116188478386994	0.25459095778399793	0.3721598304806211	2.50603545965779	0.3721598304806211	0.12180470986158758	2.50603545965779	0.12180470986158758	0.0	0.8173412849605229	127.47944602846196	-115.31615094979352	0.2117609874506982
6876	-6311.265082428452	-6434.706690394913	-6311.265082428452	-123.4416079664607	-6311.265082428452	337.2770476548443	1314.8374130268003	9.227494255974148E-5	0.26501124235176676	0.19341810471815746	0.28359031706755616	0.25798033586251995	0.3664057710070137	2.5145453918946594	0.3664057710070137	0.11904883709832512	2.5145453918946594	0.11904883709832512	0.0	0.8173412849605229	268.8598545492819	-117.56638564146749	0.28103206795777835
6877	-6311.261704355738	-6431.651085261399	-6311.261704355738	-120.3893809056607	-6311.261704355738	333.5657243098381	1298.7073431394174	9.227494255974148E-5	0.25991102610960354	0.19851832096032065	0.28359031706755616	0.25798033586251995	0.3805424208723852	2.5145453918946594	0.3805424208723852	0.1049121872329536	2.5145453918946594	0.1049121872329536	0.0	0.8173412849605229	130.05542688859614	-115.24038811743172	0.28103206795777835
6878	-6311.261117396243	-6436.352877114432	-6311.261117396243	-125.09175971818917	-6311.261117396243	346.2506832705176	1316.3880195917739	9.227494255974148E-5	0.26027333263849267	0.19495359598130094	0.28740813639393537	0.2573649349862714	0.37973950993945066	2.5038628704894608	0.37973950993945066	0.11639761957108709	2.5038628704894608	0.11639761957108709	0.0	0.8173412849605229	328.16728552380243	-119.08647523552784	0.2117609874506982
6879	-6311.260676379652	-6431.901790219462	-6311.260676379652	-120.64111383980973	-6311.260676379652	323.6109672337652	1271.9700584099564	9.227494255974148E-5	0.26155772912571285	0.19581885979747815	0.2846430752142894	0.25798033586251995	0.3664057710070137	2.5179796889290174	0.3664057710070137	0.11561454006396728	2.5179796889290174	0.11561454006396728	0.0	0.8173412849605229	195.4538896909128	-115.13801525085773	0.2277740957040392
6880	-6311.257357187643	-6431.910689791577	-6311.257357187643	-120.65333260393452	-6311.257357187643	339.2677446409309	1316.040410711032	9.227494255974148E-5	0.264508192409996	0.19729255624207337	0.28359031706755616	0.2546089342803748	0.36211488050686064	2.5188362823948123	0.36211488050686064	0.11904883709832512	2.5188362823948123	0.11904883709832512	0.0	0.8173412849605229	140.31822798433979	-115.42838763582242	0.28103206795777835
6881	-6311.252527771636	-6433.041309921759	-6311.252527771636	-121.7887821501237	-6311.252527771636	336.86668389226054	1323.4491724244044	9.227494255974148E-5	0.26530662394018456	0.19747828371372553	0.28187174416679245	0.2553433481792978	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	212.22594964867395	-116.13234684775357	0.2987837950303462
6882	-6311.252234210639	-6431.687171461563	-6311.252234210638	-120.43493725092493	-6311.252234210638	341.4660463718444	1319.9793427361255	9.22421741701025E-5	0.2641906990437928	0.19747828371372553	0.28187174416679245	0.2564592730756896	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	165.85408585583892	-115.11533336518612	0.20849548479851124
6883	-6311.250072609381	-6430.834326031576	-6311.250072609381	-119.58425342219499	-6311.250072609381	339.32085638785264	1296.1636598843695	9.22421741701025E-5	0.2641906990437928	0.19747828371372553	0.28187174416679245	0.2564592730756896	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	139.8498824099212	-114.4351883585789	0.20849548479851124
6884	-6311.249845626303	-6431.9918920302725	-6311.249845626303	-120.74204640396957	-6311.249845626303	328.67496177259824	1291.5996100760763	9.227494255974148E-5	0.2667067030842981	0.19747828371372553	0.2804716650226789	0.2553433481792978	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	184.39683341540905	-115.2261724703318	0.2987837950303462
6885	-6311.247704280794	-6432.61174696056	-6311.247704280792	-121.36404267976758	-6311.247704280792	340.26100942113464	1337.2707542517546	9.227494255974148E-5	0.264508192409996	0.19729255624207337	0.28359031706755616	0.2546089342803748	0.36211488050686064	2.5188362823948123	0.36211488050686064	0.11904883709832512	2.5188362823948123	0.11904883709832512	0.0	0.8173412849605229	189.8101719030641	-115.83698613432468	0.28103206795777835
6886	-6311.247643269159	-6431.251399478921	-6311.247643269159	-120.00375620976112	-6311.247643269159	341.6746471211917	1305.9607404888416	9.227494255974148E-5	0.26501124235176676	0.19341810471815746	0.28359031706755616	0.25798033586251995	0.3664057710070137	2.5145453918946594	0.3664057710070137	0.11904883709832512	2.5145453918946594	0.11904883709832512	0.0	0.8173412849605229	153.74681845012745	-114.68741692833812	0.28103206795777835
6887	-6311.245134239767	-6433.013565692819	-6311.245134239767	-121.76843145305125	-6311.245134239767	338.17105160504656	1331.0358036479433	9.227494255974148E-5	0.2656061425837648	0.19864101484836766	0.28116188478386994	0.25459095778399793	0.3721598304806211	2.50603545965779	0.3721598304806211	0.12180470986158758	2.50603545965779	0.12180470986158758	0.0	0.8173412849605229	119.63018997001188	-116.77226523143929	0.2117609874506982
6888	-6311.239232005241	-6432.992431384491	-6311.239232005241	-121.75319937925	-6311.239232005241	331.71762657793874	1312.4337259519532	9.227494255974148E-5	0.264508192409996	0.19729255624207337	0.28359031706755616	0.2546089342803748	0.35848191870715385	2.5188362823948123	0.35848191870715385	0.12268179889803188	2.5188362823948123	0.12268179889803188	0.0	0.8173412849605229	114.17007414551234	-116.73447809617342	0.28103206795777835
6889	-6311.238079547229	-6433.870987923392	-6311.238079547229	-122.63290837616309	-6311.238079547229	345.8051915955772	1332.0222702703818	9.227494255974148E-5	0.26530662394018456	0.19747828371372553	0.28187174416679245	0.2553433481792978	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	243.33652609285798	-116.83967921481494	0.2987837950303462
6890	-6311.2376569686685	-6431.23860639159	-6311.237656968669	-120.00094942292084	-6311.237656968669	334.93195582705164	1287.222115789598	9.227494255974148E-5	0.26313108147837316	0.19495359598130094	0.28740813639393537	0.2545071861463909	0.37973950993945066	2.5038628704894608	0.37973950993945066	0.11639761957108709	2.5038628704894608	0.11639761957108709	0.0	0.8173412849605229	129.14877167633495	-114.92822342680329	0.2117609874506982
6891	-6311.237170486762	-6430.906519843061	-6311.237170486762	-119.66934935629894	-6311.237170486762	330.25026153176884	1276.532867567817	9.227494255974148E-5	0.26423208370859663	0.19819505488432745	0.28382512689465816	0.25374773451241805	0.3743324196489502	2.5038628704894608	0.3743324196489502	0.12180470986158758	2.5038628704894608	0.12180470986158758	0.0	0.8173412849605229	142.46755792896292	-114.49847405871523	0.2117609874506982
6892	-6311.236635020552	-6431.275105589059	-6311.236635020552	-120.03847056850758	-6311.236635020552	340.30467934494123	1297.8027433425686	9.227494255974148E-5	0.26066205459846353	0.19581885979747815	0.2855387497415387	0.25798033586251995	0.3664057710070137	2.5145453918946594	0.3664057710070137	0.11904883709832512	2.5145453918946594	0.11904883709832512	0.0	0.8173412849605229	170.4857208519253	-114.6187869560024	0.28103206795777835
6893	-6311.236579983794	-6432.567811530692	-6311.236579983794	-121.3312315468979	-6311.236579983794	347.9063687112413	1323.0721805942344	9.227494255974148E-5	0.264508192409996	0.19392115465992818	0.28359031706755616	0.25798033586251995	0.3805424208723852	2.5145453918946594	0.3805424208723852	0.1049121872329536	2.5145453918946594	0.1049121872329536	0.0	0.8173412849605229	211.30820028231997	-115.69688174635216	0.28103206795777835
6894	-6311.236122014344	-6431.856502168906	-6311.236122014344	-120.62038015456251	-6311.236122014344	328.29389731873897	1290.1036084135958	9.227494255974148E-5	0.26177430729583817	0.19537659305859778	0.2849357882288037	0.25791331141676066	0.35848191870715385	2.5188362823948123	0.35848191870715385	0.12268179889803188	2.5188362823948123	0.12268179889803188	0.0	0.8173412849605229	122.49831204414798	-115.53125083594632	0.28103206795777835
6895	-6311.234029397853	-6432.02406087214	-6311.234029397853	-120.79003147428618	-6311.234029397853	332.1725241408422	1308.7490287220817	9.227494255974148E-5	0.265037555770392	0.19379158405239771	0.2846430752142894	0.2565277849629212	0.3664057710070137	2.5145453918946594	0.3664057710070137	0.11904883709832512	2.5145453918946594	0.11904883709832512	0.0	0.8173412849605229	121.31145949462812	-115.71063812250239	0.28103206795777835
6896	-6311.229116125368	-6433.787944469784	-6311.229116125368	-122.55882834441583	-6311.229116125368	340.8248595183257	1344.4150814471811	9.227494255974148E-5	0.2648417786864931	0.19341810471815746	0.28359031706755616	0.2581497995277936	0.3664057710070137	2.5145453918946594	0.3664057710070137	0.11904883709832512	2.5145453918946594	0.11904883709832512	0.0	0.8173412849605229	229.36161447475186	-116.84249641586537	0.28103206795777835
6897	-6311.228075423777	-6431.376672881717	-6311.228075423777	-120.14859745793986	-6311.228075423777	333.94657726403034	1258.833649498122	9.22421741701025E-5	0.2657338954192603	0.195935087338258	0.28187174416679245	0.2564592730756896	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	98.8744277352638	-115.25414774262552	0.3005990770029309
6898	-6311.2228559867535	-6433.635733087625	-6311.2228559867535	-122.41287710087136	-6311.2228559867535	323.76728774559916	1273.1498224557351	9.22421741701025E-5	0.2657338954192603	0.195935087338258	0.28187174416679245	0.2564592730756896	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	244.9728770795104	-116.61113052524996	0.3005990770029309
6899	-6311.221664900672	-6431.949085897969	-6311.221664900672	-120.72742099729648	-6311.221664900672	336.604167462567	1288.4691460380386	9.227494255974148E-5	0.2595300550622846	0.19801571636748894	0.28382512689465816	0.25862910167556863	0.3721598304806211	2.50603545965779	0.3721598304806211	0.12180470986158758	2.50603545965779	0.12180470986158758	0.0	0.8173412849605229	110.57143589020001	-115.80999821912093	0.2117609874506982
6900	-6311.218844467035	-6431.0710646946445	-6311.218844467035	-119.85222022760973	-6311.218844467035	340.7452632503989	1293.5599058864013	9.227494255974148E-5	0.2648417786864931	0.19341810471815746	0.28359031706755616	0.2581497995277936	0.3664057710070137	2.5145453918946594	0.3664057710070137	0.11904883709832512	2.5145453918946594	0.11904883709832512	0.0	0.8173412849605229	159.70385875875778	-114.49786694217589	0.28103206795777835
6901	-6311.21616593152	-6431.695494395332	-6311.21616593152	-120.47932846381221	-6311.21616593152	332.6766136159441	1294.1448182996203	9.227494255974148E-5	0.26530662394018456	0.19747828371372553	0.28187174416679245	0.2553433481792978	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	176.84525045867088	-115.00526960981745	0.2987837950303462
6902	-6311.216063541013	-6431.011380556194	-6311.216063541013	-119.79531701518168	-6311.216063541013	331.7919294682159	1282.6380898345037	9.227494255974148E-5	0.26155772912571285	0.19581885979747815	0.2846430752142894	0.25798033586251995	0.3664057710070137	2.5145453918946594	0.3664057710070137	0.11904883709832512	2.5145453918946594	0.11904883709832512	0.0	0.8173412849605229	131.43776560580778	-114.63575147298656	0.28103206795777835
6903	-6311.21584406147	-6431.068746841698	-6311.21584406147	-119.8529027802277	-6311.21584406147	330.0487587346054	1280.4348147222163	9.227494255974148E-5	0.26530662394018456	0.19747828371372553	0.2809671748674454	0.2562479174786449	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	137.25822474025293	-114.63225498135542	0.2987837950303462
6904	-6311.215497893728	-6432.029749944481	-6311.215497893728	-120.81425205075362	-6311.215497893728	331.8737665744723	1312.4158970218725	9.227494255974148E-5	0.26530662394018456	0.19747828371372553	0.28187174416679245	0.2553433481792978	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	148.0139941815049	-115.5181614311488	0.2987837950303462
6905	-6311.2150911818135	-6431.628366976322	-6311.2150911818135	-120.41327579450784	-6311.2150911818135	341.15759744855086	1305.8450847656288	9.227494255974148E-5	0.26530662394018456	0.19747828371372553	0.28187174416679245	0.2553433481792978	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	179.07848414149058	-114.92666783084074	0.2987837950303462
6906	-6311.2130324933505	-6431.153365565531	-6311.2130324933505	-119.94033307218103	-6311.2130324933505	329.9485607584795	1282.5016161093336	9.227494255974148E-5	0.26027333263849267	0.19495359598130094	0.28740813639393537	0.2573649349862714	0.38608929052401975	2.4975130899048916	0.38608929052401975	0.11639761957108709	2.4975130899048916	0.11639761957108709	0.0	0.8173412849605229	134.6142167991011	-114.82615905051861	0.2117609874506982
6907	-6311.209917196045	-6431.4565653895215	-6311.209917196045	-120.24664819347659	-6311.209917196045	333.07724909233565	1292.583117394628	9.227494255974148E-5	0.26155772912571285	0.19581885979747815	0.2846430752142894	0.25798033586251995	0.3664057710070137	2.5145453918946594	0.3664057710070137	0.11904883709832512	2.5145453918946594	0.11904883709832512	0.0	0.8173412849605229	170.4857208519253	-114.8269645809714	0.28103206795777835
6908	-6311.208796031842	-6432.308854358823	-6311.208796031843	-121.10005832698002	-6311.208796031843	340.99712636352797	1328.402987326358	9.227494255974148E-5	0.26027333263849267	0.19495359598130094	0.28740813639393537	0.2573649349862714	0.3928014576596704	2.490800922769241	0.3928014576596704	0.11639761957108709	2.490800922769241	0.11639761957108709	0.0	0.8173412849605229	115.84071082169588	-116.13608127467373	0.2117609874506982
6909	-6311.206583851414	-6431.992668048233	-6311.206583851414	-120.78608419681989	-6311.206583851414	344.742801351525	1336.083780792953	9.227494255974148E-5	0.26530662394018456	0.19747828371372553	0.28187174416679245	0.2553433481792978	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	158.1048117482217	-115.42404222319713	0.2987837950303462
6910	-6311.205327436099	-6433.16817317753	-6311.205327436099	-121.96284574143074	-6311.205327436099	347.1627899000298	1356.1358276814026	8.935902147263606E-5	0.26563563297533976	0.1955245198248943	0.2832223837334193	0.2556174634663469	0.3439077841699199	2.5407890952167986	0.3439077841699199	0.11530312061327985	2.5407890952167986	0.11530312061327985	0.0	0.8173412849605229	206.92859358308795	-116.3786685313029	0.2518034349101534
6911	-6311.202862438147	-6431.328651965453	-6311.202862438147	-120.1257895273055	-6311.202862438147	349.39977118949867	1314.3985436865946	9.227494255974148E-5	0.264508192409996	0.19729255624207337	0.28359031706755616	0.2546089342803748	0.35848191870715385	2.5188362823948123	0.35848191870715385	0.12268179889803188	2.5188362823948123	0.12268179889803188	0.0	0.8173412849605229	171.45416173559235	-114.70044150697666	0.28103206795777835
6912	-6311.198243183207	-6432.091060730811	-6311.198243183207	-120.89281754760421	-6311.198243183207	337.8559914825093	1322.332162291941	9.227494255974148E-5	0.26501124235176676	0.19649091515436035	0.2805175066313533	0.25798033586251995	0.3323312864169406	2.5486198764847323	0.3323312864169406	0.11904883709832512	2.5486198764847323	0.11904883709832512	0.0	0.8173412849605229	173.50908486819466	-115.45555551927767	0.28103206795777835
6913	-6311.19706436899	-6431.9979221561325	-6311.19706436899	-120.80085778714198	-6311.19706436899	335.0589536081328	1310.869919727134	9.227494255974148E-5	0.26027333263849267	0.19495359598130094	0.28740813639393537	0.2573649349862714	0.3928014576596704	2.490800922769241	0.3928014576596704	0.11639761957108709	2.490800922769241	0.11639761957108709	0.0	0.8173412849605229	169.75199567051246	-115.45475827679425	0.2117609874506982
6914	-6311.195878835255	-6432.124046685562	-6311.195878835255	-120.92816785030695	-6311.195878835255	343.67918580903284	1335.1764707261873	9.227494255974148E-5	0.26530662394018456	0.19654374807629482	0.2828062798042232	0.2553433481792978	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	174.15422792490236	-115.46944278126918	0.2987837950303462
6915	-6311.195843633974	-6432.505763793119	-6311.195843633974	-121.30992015914502	-6311.195843633974	344.1438144214027	1348.5527262018202	9.227494255974148E-5	0.2656061425837648	0.19864101484836766	0.28116188478386994	0.25459095778399793	0.3721598304806211	2.50603545965779	0.3721598304806211	0.12180470986158758	2.50603545965779	0.12180470986158758	0.0	0.8173412849605229	162.85517086603826	-116.00529788815172	0.2117609874506982
6916	-6311.192977169828	-6431.69494570597	-6311.192977169828	-120.50196853614243	-6311.192977169828	340.75740671221376	1311.2058029239847	9.227494255974148E-5	0.26383424642225567	0.19747828371372553	0.28187174416679245	0.2568157256972267	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	181.20997336079085	-115.00352830839542	0.2987837950303462
6917	-6311.192879460938	-6434.79171081928	-6311.192879460938	-123.59883135834225	-6311.192879460938	339.1770798682636	1323.1429875089957	9.227494255974148E-5	0.26027333263849267	0.19495359598130094	0.28740813639393537	0.2573649349862714	0.3928014576596704	2.490800922769241	0.3928014576596704	0.11639761957108709	2.490800922769241	0.11639761957108709	0.0	0.8173412849605229	278.303634957104	-117.75835764115466	0.2117609874506982
6918	-6311.191473393955	-6431.234171187538	-6311.191473393955	-120.04269779358265	-6311.191473393955	338.26660475547476	1303.6228153432157	9.227494255974148E-5	0.26501124235176676	0.19330455062136145	0.28359031706755616	0.2580938899593159	0.3664057710070137	2.5145453918946594	0.3664057710070137	0.11904883709832512	2.5145453918946594	0.11904883709832512	0.0	0.8173412849605229	154.8065029060738	-114.7194897569144	0.28103206795777835
6919	-6311.191354990868	-6432.226378072042	-6311.191354990868	-121.03502308117473	-6311.191354990868	342.3337500693883	1339.7529578603517	9.227494255974148E-5	0.26423208370859663	0.19819505488432745	0.28382512689465816	0.25374773451241805	0.3743324196489502	2.5038628704894608	0.3743324196489502	0.12180470986158758	2.5038628704894608	0.12180470986158758	0.0	0.8173412849605229	168.82234326364883	-115.6944151550157	0.2117609874506982
6920	-6311.190878385488	-6431.332627981514	-6311.190878385488	-120.14174959602629	-6311.190878385488	344.71520758612303	1316.3286648238304	9.227494255974148E-5	0.2656061425837648	0.19864101484836766	0.28116188478386994	0.25459095778399793	0.3721598304806211	2.50603545965779	0.3721598304806211	0.12180470986158758	2.50603545965779	0.12180470986158758	0.0	0.8173412849605229	154.2119704165071	-114.89166052129912	0.2117609874506982
6921	-6311.189716216176	-6432.308869554343	-6311.189716216176	-121.11915333816714	-6311.189716216176	343.80714773342663	1341.9779940004937	9.227494255974148E-5	0.26530662394018456	0.19747828371372553	0.28187174416679245	0.2553433481792978	0.3892518992917633	2.4872689485869173	0.3892518992917633	0.12347915212131796	2.4872689485869173	0.12347915212131796	0.0	0.8173412849605229	168.40405729650377	-115.69400334840915	0.2987837950303462
6922	-6311.188799233181	-6432.072822963306	-6311.188799233181	-120.88402373012455	-6311.188799233181	349.098068410863	1335.361189601371	9.227494255974148E-5	0.26027333263849267	0.19495359598130094	0.28740813639393537	0.2573649349862714	0.37973950993945066	2.5038628704894608	0.37973950993945066	0.11639761957108709	2.5038628704894608	0.11639761957108709	0.0	0.8173412849605229	185.95026517538773	-115.44678349624631	0.2117609874506982
6923	-6311.187679471498	-6430.953669466782	-6311.187679471496	-119.76598999528638	-6311.187679471496	340.14359399271973	1292.1902394782264	9.227494255974148E-5	0.2656061425837648	0.19805726926000666	0.28174563037223094	0.25459095778399793	0.3721598304806211	2.50603545965779	0.3721598304806211	0.12180470986158758	2.50603545965779	0.12180470986158758	0.0	0.8173412849605229	120.95850617751609	-114.75878144520362	0.2117609874506982
6924	-6311.185024362773	-6432.081718037542	-6311.185024362773	-120.89669367476856	-6311.185024362773	334.7375369514109	1327.9737792403023	9.227494255974148E-5	0.26501124235176676	0.19649091515436035	0.2805175066313533	0.25798033586251995	0.3323312864169406	2.5486198764847323	0.3323312864169406	0.11904883709832512	2.5486198764847323	0.11904883709832512	0.0	0.8173412849605229	149.7351214489709	-115.60679373068476	0.28103206795777835
6925	-6311.184342474198	-6432.125279136608	-6311.184342474198	-120.94093666240934	-6311.184342474198	334.5308692538184	1310.9069467052013	9.227494255974148E-5	0.26549747953553376	0.1949607312304385	0.28363195682287773	0.2559098324111504	0.3743324196489502	2.5038628704894608	0.3743324196489502	0.12180470986158758	2.5038628704894608	0.12180470986158758	0.0	0.8173412849605229	176.47739942742777	-115.55598285535402	0.2117609874506982
6926	-6311.183335488656	-6436.270185890499	-6311.183335488656	-125.0868504018432	-6311.183335488656	338.6812939880641	1321.7145314270742	9.227494255974148E-5	0.26423208370859663	0.19819505488432745	0.28382512689465816	0.25374773451241805	0.3743324196489502	2.5038628704894608	0.3743324196489502	0.12180470986158758	2.5038628704894608	0.12180470986158758	0.0	0.8173412849605229	323.4758161810251	-119.09596506002795	0.2117609874506982
