Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	proportionInvariant	gammaShape	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
763	-6415.59268745079	-6318.275503493055	-97.31718395773494	-6318.275503493055	332.18491484716174	1240.4205222131418	0.0	0.6852329408851227	0.2675911094060549	0.20196360121846568	0.2793093574743939	0.2511359319010858	0.32805019857998424	2.4987107085842015	0.32805019857998424	0.1732390928358138	2.4987107085842015	0.1732390928358138	0.11924884494843788	7.860150414523043E-5	1.1529102909016684E-10	0.12791026783230355	8.344862537153076E-5	-102.36033541728081	20.114976927595002	25.679322987069085	60.95549991798024	196.26218085255323	231.50949447112188	5.0	2.0	2.0	1.0	9.0	
764	-6415.59268745079	-6318.275503493055	-97.31718395773494	-6318.275503493055	332.18491484716174	1240.4205222131418	0.0	0.6852329408851227	0.2675911094060549	0.20196360121846568	0.2793093574743939	0.2511359319010858	0.32805019857998424	2.4987107085842015	0.32805019857998424	0.1732390928358138	2.4987107085842015	0.1732390928358138	0.11924884494843788	7.860150414523043E-5	1.1529102909016684E-10	0.12791026783230355	8.344862537153076E-5	-102.36033541728081	20.114976927595002	25.679322987069085	60.95549991798024	196.26218085255323	231.50949447112188	5.0	2.0	2.0	1.0	9.0	
765	-6455.3568788778475	-6318.248027762812	-137.10885111503532	-6318.248027762812	423.28836541224155	1762.6578409013382	0.0	0.11362588263744905	0.2654807006652809	0.18883033198168508	0.29156558820563755	0.25412337914739674	0.4146411768307641	2.4665524315701175	0.4146411768307641	0.11880639159911811	2.4665524315701175	0.11880639159911811	0.20959027894677382	5.562680459113813E-5	1.9207975659673066E-10	0.26407187418496075	5.322608820195331E-5	-109.51969290064892	50.402682049751675	271.9971415778528	707.5478942910719	19.299027007929194	73.1063569530571	7.0	7.0	2.0	2.0	1.0	
766	-6455.3568788778475	-6318.248027762812	-137.10885111503532	-6318.248027762812	423.28836541224155	1762.6578409013382	0.0	0.11362588263744905	0.2654807006652809	0.18883033198168508	0.29156558820563755	0.25412337914739674	0.4146411768307641	2.4665524315701175	0.4146411768307641	0.11880639159911811	2.4665524315701175	0.11880639159911811	0.20959027894677382	5.562680459113813E-5	1.9207975659673066E-10	0.26407187418496075	5.322608820195331E-5	-109.51969290064892	50.402682049751675	271.9971415778528	707.5478942910719	19.299027007929194	73.1063569530571	7.0	7.0	2.0	2.0	1.0	
767	-6436.803834603562	-6318.200487432149	-118.60334717141278	-6318.200487432149	548.0145803450815	2222.478634654964	0.0	0.2542513375470347	0.26775421810640904	0.20055491278689025	0.2802759766943077	0.2514148924123933	0.32355170509413783	2.525754328531035	0.32355170509413783	0.15069396637482674	2.525754328531035	0.15069396637482674	0.15601265389128807	4.7243977778139727E-5	4.517123165585213E-11	0.15075136234528508	4.311095175528047E-5	-110.81846164383461	21.339038317125727	99.38579718045862	348.6455622492936	457.58365078091816	93.55049849313072	5.0	2.0	5.0	4.0	3.0	
768	-6436.803834603562	-6318.200487432149	-118.60334717141278	-6318.200487432149	548.0145803450815	2222.478634654964	0.0	0.2542513375470347	0.26775421810640904	0.20055491278689025	0.2802759766943077	0.2514148924123933	0.32355170509413783	2.525754328531035	0.32355170509413783	0.15069396637482674	2.525754328531035	0.15069396637482674	0.15601265389128807	4.7243977778139727E-5	4.517123165585213E-11	0.15075136234528508	4.311095175528047E-5	-110.81846164383461	21.339038317125727	99.38579718045862	348.6455622492936	457.58365078091816	93.55049849313072	5.0	2.0	5.0	4.0	3.0	
769	-6436.803834603562	-6318.200487432149	-118.60334717141278	-6318.200487432149	548.0145803450815	2222.478634654964	0.0	0.2542513375470347	0.26775421810640904	0.20055491278689025	0.2802759766943077	0.2514148924123933	0.32355170509413783	2.525754328531035	0.32355170509413783	0.15069396637482674	2.525754328531035	0.15069396637482674	0.15601265389128807	4.7243977778139727E-5	4.517123165585213E-11	0.15075136234528508	4.311095175528047E-5	-110.81846164383461	21.339038317125727	99.38579718045862	348.6455622492936	457.58365078091816	93.55049849313072	5.0	2.0	5.0	4.0	3.0	
770	-6275.998998544097	-6318.197144575407	42.19814603131021	-6318.197144575407	195.26335540974472	786.3728439938159	0.0	0.18012546287116288	0.2584493986994692	0.20524421325318992	0.28136883206245217	0.254937555984889	0.36613155914341455	2.51337430899188	0.36613155914341455	0.12049413186470465	2.51337430899188	0.12049413186470465	0.005028265777188173	1.2457801132498348E-4	3.0500235910630293E-13	0.0044352850550556	1.2453251856519586E-4	-91.96753050307157	7.209159670196553	9.397581894404167	50.62471993785252	148.5383621515902	82.82793002105392	4.0	2.0	1.0	10.0	2.0	
771	-6275.998998544097	-6318.197144575407	42.19814603131021	-6318.197144575407	195.26335540974472	786.3728439938159	0.0	0.18012546287116288	0.2584493986994692	0.20524421325318992	0.28136883206245217	0.254937555984889	0.36613155914341455	2.51337430899188	0.36613155914341455	0.12049413186470465	2.51337430899188	0.12049413186470465	0.005028265777188173	1.2457801132498348E-4	3.0500235910630293E-13	0.0044352850550556	1.2453251856519586E-4	-91.96753050307157	7.209159670196553	9.397581894404167	50.62471993785252	148.5383621515902	82.82793002105392	4.0	2.0	1.0	10.0	2.0	
772	-6275.998998544097	-6318.197144575407	42.19814603131021	-6318.197144575407	195.26335540974472	786.3728439938159	0.0	0.18012546287116288	0.2584493986994692	0.20524421325318992	0.28136883206245217	0.254937555984889	0.36613155914341455	2.51337430899188	0.36613155914341455	0.12049413186470465	2.51337430899188	0.12049413186470465	0.005028265777188173	1.2457801132498348E-4	3.0500235910630293E-13	0.0044352850550556	1.2453251856519586E-4	-91.96753050307157	7.209159670196553	9.397581894404167	50.62471993785252	148.5383621515902	82.82793002105392	4.0	2.0	1.0	10.0	2.0	
773	-6447.41053643534	-6318.196734754559	-129.21380168078116	-6318.196734754559	370.83773385383637	1342.2827430849006	0.0	0.16358013216490735	0.26183983321268234	0.2032702163394603	0.28682816117146726	0.2480617892763904	0.4190559943781408	2.4655958221091034	0.4190559943781408	0.11534818351275523	2.4655958221091034	0.11534818351275523	0.2494227174934526	6.849509852772869E-5	3.413384871137673E-10	0.2743568750358842	6.28469089135575E-5	-100.29451582261743	9.413503694467632	42.73970500904456	171.68253263751444	223.3676815789613	64.24898509258523	5.0	1.0	7.0	4.0	2.0	
774	-6447.41053643534	-6318.196734754559	-129.21380168078116	-6318.196734754559	370.83773385383637	1342.2827430849006	0.0	0.16358013216490735	0.26183983321268234	0.2032702163394603	0.28682816117146726	0.2480617892763904	0.4190559943781408	2.4655958221091034	0.4190559943781408	0.11534818351275523	2.4655958221091034	0.11534818351275523	0.2494227174934526	6.849509852772869E-5	3.413384871137673E-10	0.2743568750358842	6.28469089135575E-5	-100.29451582261743	9.413503694467632	42.73970500904456	171.68253263751444	223.3676815789613	64.24898509258523	5.0	1.0	7.0	4.0	2.0	
775	-6447.41053643534	-6318.196734754559	-129.21380168078116	-6318.196734754559	370.83773385383637	1342.2827430849006	0.0	0.16358013216490735	0.26183983321268234	0.2032702163394603	0.28682816117146726	0.2480617892763904	0.4190559943781408	2.4655958221091034	0.4190559943781408	0.11534818351275523	2.4655958221091034	0.11534818351275523	0.2494227174934526	6.849509852772869E-5	3.413384871137673E-10	0.2743568750358842	6.28469089135575E-5	-100.29451582261743	9.413503694467632	42.73970500904456	171.68253263751444	223.3676815789613	64.24898509258523	5.0	1.0	7.0	4.0	2.0	
776	-6204.46539541318	-6318.186650796943	113.72125538376268	-6318.186650796943	389.9644953401872	1530.6041295807324	0.0	0.4977844358864386	0.2634938385367835	0.20055491278689025	0.2802759766943077	0.25567527198201884	0.43536054463577184	2.403859471240418	0.43536054463577184	0.16077998412380953	2.403859471240418	0.16077998412380953	3.99228367656631E-4	5.899945100033918E-5	6.120375788531915E-16	4.193299449714966E-4	5.8993979256389914E-5	-106.99210894860293	13.688405512070492	61.85945435498888	42.02166530211287	249.26952412491056	90.35312837865953	3.0	4.0	2.0	7.0	3.0	
777	-6204.46539541318	-6318.186650796943	113.72125538376268	-6318.186650796943	389.9644953401872	1530.6041295807324	0.0	0.4977844358864386	0.2634938385367835	0.20055491278689025	0.2802759766943077	0.25567527198201884	0.43536054463577184	2.403859471240418	0.43536054463577184	0.16077998412380953	2.403859471240418	0.16077998412380953	3.99228367656631E-4	5.899945100033918E-5	6.120375788531915E-16	4.193299449714966E-4	5.8993979256389914E-5	-106.99210894860293	13.688405512070492	61.85945435498888	42.02166530211287	249.26952412491056	90.35312837865953	3.0	4.0	2.0	7.0	3.0	
778	-6457.778196937748	-6318.163708026017	-139.6144889117316	-6318.163708026017	300.0447277179954	1070.3242319231636	0.0	0.16358013216490735	0.26183983321268234	0.2032702163394603	0.28682816117146726	0.2480617892763904	0.4190559943781408	2.4655958221091034	0.4190559943781408	0.11534818351275523	2.4655958221091034	0.11534818351275523	0.364933279866982	8.920875377215201E-5	1.0688452868446995E-9	0.37780103139493004	7.630760317530259E-5	-97.82590233249894	9.651239249090402	27.233288112380716	107.44069630455586	215.74033240017522	85.1231518030327	5.0	1.0	4.0	7.0	2.0	
779	-6389.386551410402	-6318.1631398939	-71.223411516502	-6318.1631398939	603.183719011336	2274.081756373917	0.0	0.2424413428382945	0.2626186440033023	0.188562348989111	0.29156558820563755	0.2572534188019494	0.3482421152451755	2.5329514931557062	0.3482421152451755	0.11880639159911811	2.5329514931557062	0.11880639159911811	0.04266338937776235	3.964340343317668E-5	3.1162033947931965E-12	0.044856890309756245	3.952982683223608E-5	-114.78683881434411	30.785098468228885	39.33519211624322	93.05696731279308	204.2618905106629	491.24154819191347	5.0	1.0	1.0	3.0	9.0	
780	-6445.415762842993	-6318.148174010466	-127.26758883252627	-6318.148174010466	359.7417705746108	1397.0304368241507	0.0	0.4089890897080767	0.2633209244920359	0.20196360121846568	0.2835795423884129	0.2511359319010858	0.3504797451514784	2.533676343753835	0.3504797451514784	0.11584391109468621	2.533676343753835	0.11584391109468621	0.2916732733049505	6.327178947262711E-5	2.5153661812990886E-10	0.24118021875631065	6.588486512947595E-5	-103.5577204892769	18.072388938660154	85.93984703916558	165.89654134241508	72.90259038285399	177.93570158349303	6.0	1.0	9.0	1.0	2.0	
781	-6435.840111575391	-6318.134584002239	-117.70552757315298	-6318.134584002239	332.22523678135144	1271.687261621557	0.0	0.25209623294718186	0.2658037939968288	0.19251143713404406	0.28618965292842935	0.25549511594069807	0.39526974118834995	2.5063003395506147	0.39526974118834995	0.0984299192610352	2.5063003395506147	0.0984299192610352	0.15014396183333806	7.849395567676676E-5	1.636266737975347E-10	0.17426338672246253	7.089878971199524E-5	-106.54190629939158	82.19203983944813	43.51052822921793	162.24585051249088	274.8389104400529	160.66966801584505	2.0	5.0	1.0	8.0	3.0	
782	-6435.840111575391	-6318.134584002239	-117.70552757315298	-6318.134584002239	332.22523678135144	1271.687261621557	0.0	0.25209623294718186	0.2658037939968288	0.19251143713404406	0.28618965292842935	0.25549511594069807	0.39526974118834995	2.5063003395506147	0.39526974118834995	0.0984299192610352	2.5063003395506147	0.0984299192610352	0.15014396183333806	7.849395567676676E-5	1.636266737975347E-10	0.17426338672246253	7.089878971199524E-5	-106.54190629939158	82.19203983944813	43.51052822921793	162.24585051249088	274.8389104400529	160.66966801584505	2.0	5.0	1.0	8.0	3.0	
783	-6285.9537674706635	-6318.127418561716	32.17365109105232	-6318.127418561716	274.2753081650894	1037.5648927275884	0.0	0.14970781527955976	0.262737940293566	0.20524421325318992	0.27942503193567225	0.2525928145175721	0.3625274209743713	2.5169784471609233	0.3625274209743713	0.12049413186470465	2.5169784471609233	0.12049413186470465	0.005608126687665496	9.785042903016836E-5	2.0145970985185623E-13	0.004580223743842332	9.802997853245943E-5	-97.53465303926944	5.408090664412209	29.089812492701984	69.60829276906567	191.24789080673577	203.94504332462378	3.0	3.0	1.0	10.0	2.0	
784	-6288.511747506467	-6318.117123341734	29.60537583526732	-6318.117123341734	285.0162228891969	1015.9750473050101	0.0	0.18012546287116288	0.262737940293566	0.20524421325318992	0.27708029046835536	0.254937555984889	0.3625274209743713	2.5169784471609233	0.3625274209743713	0.12049413186470465	2.5169784471609233	0.12049413186470465	0.006834417396469479	9.921940305870459E-5	3.4057423576253974E-13	0.0058748732950867945	9.933482317394255E-5	-94.50297642034698	4.994710248174156	5.693771247767266	25.49419226941182	136.68419600971566	53.04494923259099	5.0	1.0	1.0	10.0	2.0	
785	-6288.511747506467	-6318.117123341734	29.60537583526732	-6318.117123341734	285.0162228891969	1015.9750473050101	0.0	0.18012546287116288	0.262737940293566	0.20524421325318992	0.27708029046835536	0.254937555984889	0.3625274209743713	2.5169784471609233	0.3625274209743713	0.12049413186470465	2.5169784471609233	0.12049413186470465	0.006834417396469479	9.921940305870459E-5	3.4057423576253974E-13	0.0058748732950867945	9.933482317394255E-5	-94.50297642034698	4.994710248174156	5.693771247767266	25.49419226941182	136.68419600971566	53.04494923259099	5.0	1.0	1.0	10.0	2.0	
786	-6326.309474376069	-6318.1012506181305	-8.208223757938754	-6318.1012506181305	369.0264211532103	1404.4161498200954	0.0	0.3209919784337598	0.2574877330666096	0.2053965829918686	0.27708029046835536	0.2600353934731667	0.3860630520395675	2.4934428160957274	0.3860630520395675	0.12049413186470465	2.4934428160957274	0.12049413186470465	0.010027351188538628	6.929249940816084E-5	5.180625299162881E-13	0.010399381610434145	6.909896468711416E-5	-105.32529587821648	16.908648010362977	112.34217704767858	121.3826048131475	172.74805234244388	100.26116145614417	7.0	1.0	2.0	6.0	3.0	
787	-6404.058331394662	-6318.083573076291	-85.97475831837075	-6318.083573076291	234.80441529887568	906.4490125885961	0.0	0.6852329408851227	0.2698819190968547	0.20196360121846568	0.2685173561952155	0.2596371234894644	0.32805019857998424	2.5721043319423633	0.32805019857998424	0.09984546947765194	2.5721043319423633	0.09984546947765194	0.102088108090483	1.0692519784024477E-4	1.1160237476824784E-10	0.09940692300560718	1.0456017525331269E-4	-96.42907795951531	11.8629023546962	38.16960516809928	109.57937919406919	77.50494551218183	295.7593346719841	5.0	1.0	1.0	3.0	9.0	
788	-6404.058331394662	-6318.083573076291	-85.97475831837075	-6318.083573076291	234.80441529887568	906.4490125885961	0.0	0.6852329408851227	0.2698819190968547	0.20196360121846568	0.2685173561952155	0.2596371234894644	0.32805019857998424	2.5721043319423633	0.32805019857998424	0.09984546947765194	2.5721043319423633	0.09984546947765194	0.102088108090483	1.0692519784024477E-4	1.1160237476824784E-10	0.09940692300560718	1.0456017525331269E-4	-96.42907795951531	11.8629023546962	38.16960516809928	109.57937919406919	77.50494551218183	295.7593346719841	5.0	1.0	1.0	3.0	9.0	
789	-6367.486515894448	-6318.064763548349	-49.421752346098316	-6318.064763548349	671.5172160886077	2627.5994163158284	0.0	0.16831221285898906	0.2702602480773152	0.18883033198168508	0.2824246214992402	0.2584847984417598	0.3482421152451755	2.481764575366242	0.3482421152451755	0.16999330938858245	2.481764575366242	0.16999330938858245	0.02093145505201483	3.9150848920894406E-5	6.522686625652498E-13	0.020567281683544335	3.9276771375793896E-5	-118.64666177818837	80.65586727640294	100.97089267463853	389.2905182483632	75.65614636929388	299.85411426704036	4.0	4.0	8.0	1.0	2.0	
790	-6367.486515894448	-6318.064763548349	-49.421752346098316	-6318.064763548349	671.5172160886077	2627.5994163158284	0.0	0.16831221285898906	0.2702602480773152	0.18883033198168508	0.2824246214992402	0.2584847984417598	0.3482421152451755	2.481764575366242	0.3482421152451755	0.16999330938858245	2.481764575366242	0.16999330938858245	0.02093145505201483	3.9150848920894406E-5	6.522686625652498E-13	0.020567281683544335	3.9276771375793896E-5	-118.64666177818837	80.65586727640294	100.97089267463853	389.2905182483632	75.65614636929388	299.85411426704036	4.0	4.0	8.0	1.0	2.0	
791	-6367.486515894448	-6318.064763548349	-49.421752346098316	-6318.064763548349	671.5172160886077	2627.5994163158284	0.0	0.16831221285898906	0.2702602480773152	0.18883033198168508	0.2824246214992402	0.2584847984417598	0.3482421152451755	2.481764575366242	0.3482421152451755	0.16999330938858245	2.481764575366242	0.16999330938858245	0.02093145505201483	3.9150848920894406E-5	6.522686625652498E-13	0.020567281683544335	3.9276771375793896E-5	-118.64666177818837	80.65586727640294	100.97089267463853	389.2905182483632	75.65614636929388	299.85411426704036	4.0	4.0	8.0	1.0	2.0	
792	-6419.260824659132	-6318.051894866818	-101.208929792314	-6318.051894866818	595.0881597014744	2528.184927910227	0.0	0.2424413428382945	0.2626186440033023	0.18883033198168508	0.29156558820563755	0.25698543580937533	0.349039858920465	2.5329514931557062	0.349039858920465	0.11800864792382858	2.5329514931557062	0.11800864792382858	0.07178663978554246	4.0572000562754986E-5	8.080965216245775E-12	0.0702053016688171	4.005895861840261E-5	-121.5946335255334	20.208492140176485	75.27719975745433	292.61641653588975	620.7776851073388	537.7177192152353	3.0	3.0	4.0	6.0	3.0	
793	-6391.488402818097	-6318.009423673645	-73.4789791444523	-6318.009423673645	393.4328787373731	1453.0570739644822	0.0	0.24037434888789716	0.25298979726147947	0.2053965829918686	0.2815782262734855	0.2600353934731667	0.3860630520395675	2.4934428160957274	0.3860630520395675	0.12049413186470465	2.4934428160957274	0.12049413186470465	0.052940350133572296	6.38745025103832E-5	1.1201505295345953E-11	0.051148674565071814	6.585887537017545E-5	-109.83551055205618	28.021354827846945	127.56607638635624	129.58280579420307	249.60491637862125	180.6579791380668	3.0	2.0	9.0	1.0	4.0	
794	-6391.488402818097	-6318.009423673645	-73.4789791444523	-6318.009423673645	393.4328787373731	1453.0570739644822	0.0	0.24037434888789716	0.25298979726147947	0.2053965829918686	0.2815782262734855	0.2600353934731667	0.3860630520395675	2.4934428160957274	0.3860630520395675	0.12049413186470465	2.4934428160957274	0.12049413186470465	0.052940350133572296	6.38745025103832E-5	1.1201505295345953E-11	0.051148674565071814	6.585887537017545E-5	-109.83551055205618	28.021354827846945	127.56607638635624	129.58280579420307	249.60491637862125	180.6579791380668	3.0	2.0	9.0	1.0	4.0	
795	-6476.806780151922	-6317.965492945746	-158.84128720617613	-6317.965492945746	370.97751213739053	1612.9691881218878	0.0	0.11362588263744905	0.2654807006652809	0.19179857888119234	0.29156558820563755	0.2511551322478895	0.4091130159857555	2.477446154429449	0.4091130159857555	0.11344082958479508	2.477446154429449	0.11344082958479508	0.30417250671816715	5.828461248600199E-5	3.8345765967068446E-10	0.37889462630470294	5.1624891477771675E-5	-119.15642573880024	86.65043486574395	209.77223933780846	757.5029668504761	227.89852784805228	180.93036348968414	8.0	4.0	4.0	2.0	1.0	
796	-6417.149386075461	-6317.939224957976	-99.21016111748504	-6317.939224957976	376.5530485198672	1394.680553617301	0.0	0.24037434888789716	0.2638980319145921	0.19637419738326456	0.27708029046835536	0.2626474802337882	0.3098478424179274	2.5491444592465498	0.3098478424179274	0.14100769833552224	2.5491444592465498	0.14100769833552224	0.10408504297089088	6.675128581331124E-5	4.4301451518515856E-11	0.10469536933439917	6.175107613137944E-5	-106.37439116272627	10.807283744182245	56.976556169213595	93.98211674155263	224.2805173220522	129.54389765065935	6.0	2.0	5.0	3.0	3.0	
797	-6347.109106474951	-6317.833422803462	-29.275683671488647	-6317.833422803462	240.87374565858127	912.4177036959375	0.0	0.14970781527955976	0.25470942515507156	0.20524421325318992	0.27708029046835536	0.26296607112338344	0.3625274209743713	2.5169784471609233	0.3625274209743713	0.12049413186470465	2.5169784471609233	0.12049413186470465	0.025628006958989497	1.1343763745877379E-4	8.314427133599381E-12	0.025246641021539108	1.1373360348709206E-4	-96.14052238538238	4.54880136129029	5.223180755161255	41.21269291864474	118.81720637013164	76.16713935345464	1.0	6.0	1.0	10.0	1.0	
798	-6175.266266912886	-6317.804593436765	142.53832652387837	-6317.804593436765	277.5815030010566	1055.5575806227705	0.0	0.14970781527955976	0.262737940293566	0.20524421325318992	0.27942503193567225	0.2525928145175721	0.3625274209743713	2.5169784471609233	0.3625274209743713	0.12049413186470465	2.5169784471609233	0.12049413186470465	2.9196523673061595E-4	9.286126393703605E-5	6.177276585938259E-16	2.6766346852711306E-4	9.285938758380324E-5	-99.10607064347732	12.601588898803406	9.240695150753071	31.084621043579787	182.67162476100006	36.86235552950808	4.0	2.0	2.0	8.0	3.0	
799	-6468.869361484024	-6317.785395808147	-151.08396567587678	-6317.785395808147	380.439852814997	1523.5922259031408	0.0	0.21999651019073357	0.2679105363658567	0.18883033198168508	0.2931486523479813	0.25011047930447716	0.36913318000606166	2.5023197132096477	0.36913318000606166	0.12854710678429032	2.5023197132096477	0.12854710678429032	0.3189608222555906	6.151513657961132E-5	6.392391833292816E-10	0.39978931754282615	6.309183408925336E-5	-109.606274886657	49.765210790932905	135.43894698084412	230.75066168898687	335.02589804786606	129.631957419522	7.0	6.0	1.0	1.0	4.0	
800	-6468.869361484024	-6317.785395808147	-151.08396567587678	-6317.785395808147	380.439852814997	1523.5922259031408	0.0	0.21999651019073357	0.2679105363658567	0.18883033198168508	0.2931486523479813	0.25011047930447716	0.36913318000606166	2.5023197132096477	0.36913318000606166	0.12854710678429032	2.5023197132096477	0.12854710678429032	0.3189608222555906	6.151513657961132E-5	6.392391833292816E-10	0.39978931754282615	6.309183408925336E-5	-109.606274886657	49.765210790932905	135.43894698084412	230.75066168898687	335.02589804786606	129.631957419522	7.0	6.0	1.0	1.0	4.0	
801	-6472.189894590047	-6317.782656251713	-154.4072383383333	-6317.782656251713	372.63159719631653	1553.6992329980699	0.0	0.11362588263744905	0.2654807006652809	0.18883033198168508	0.29557848804855713	0.25011047930447716	0.3659152063148777	2.5055376869008317	0.3659152063148777	0.12854710678429032	2.5055376869008317	0.12854710678429032	0.3130534890778027	5.960055331024564E-5	5.986915394729733E-10	0.40421567863239494	6.203413439092036E-5	-115.41871299555721	35.508720549299206	192.820951234707	184.70135046275692	242.8838577937141	92.60225215204726	9.0	5.0	1.0	2.0	2.0	
802	-6421.238442628091	-6317.768814523055	-103.46962810503666	-6317.768814523055	357.24196507113055	1316.567239149024	0.0	0.15926418311815327	0.2638980319145921	0.19637419738326456	0.27708029046835536	0.2626474802337882	0.3860630520395675	2.4934428160957274	0.3860630520395675	0.12049413186470465	2.4934428160957274	0.12049413186470465	0.10165609213371007	7.428450279269249E-5	5.3013436444662176E-11	0.09780380520127066	7.174036142870127E-5	-111.2509042181524	98.75948060515948	217.53634671031404	281.41668854762725	192.6450935783231	170.72173129341652	7.0	1.0	1.0	9.0	1.0	
803	-6471.305263213719	-6317.765113589938	-153.54014962378068	-6317.765113589938	399.1620201327051	1709.8386959851168	0.0	0.13798461120943092	0.2654807006652809	0.19179857888119234	0.29156558820563755	0.2511551322478895	0.4091130159857555	2.477446154429449	0.4091130159857555	0.11344082958479508	2.477446154429449	0.11344082958479508	0.332594689470114	5.128034532163584E-5	3.527202536761722E-10	0.4083999077784234	4.498865293394451E-5	-110.24580579777574	34.81400687567884	215.7775287670458	418.00445166054834	172.28633873717837	63.83876956437096	6.0	2.0	7.0	1.0	3.0	
804	-6461.063459968658	-6317.74157552394	-143.3218844447186	-6317.74157552394	267.92418923281184	1112.6363184467627	0.0	0.16358013216490735	0.26324144774986113	0.19994476379835174	0.288751999175397	0.2480617892763904	0.3463618098517042	2.5357279620979156	0.3463618098517042	0.11791022805037968	2.5357279620979156	0.11791022805037968	0.28463340030221146	8.501088888088163E-5	1.129080423210057E-9	0.4013999386061473	7.681935628461044E-5	-103.53776770922907	20.715672281996	76.18596561844585	167.49096973867987	310.21285767573085	95.2020393494142	5.0	1.0	3.0	6.0	4.0	
805	-6463.667337389779	-6317.72556337391	-145.9417740158695	-6317.72556337391	263.0811824244386	1036.5340791266897	0.0	0.16358013216490735	0.2658037939968288	0.20055491278689025	0.28618965292842935	0.24745164028785188	0.3226997085015362	2.578870372237428	0.3226997085015362	0.0984299192610352	2.578870372237428	0.0984299192610352	0.31385054311612565	9.998534821105747E-5	1.6480483126668216E-9	0.4205621090125769	8.854802162580082E-5	-103.98261747972981	40.83666800217114	42.66954546850714	153.7011019925496	157.85852158084876	80.6674145003024	3.0	4.0	3.0	8.0	1.0	
806	-6463.667337389779	-6317.72556337391	-145.9417740158695	-6317.72556337391	263.0811824244386	1036.5340791266897	0.0	0.16358013216490735	0.2658037939968288	0.20055491278689025	0.28618965292842935	0.24745164028785188	0.3226997085015362	2.578870372237428	0.3226997085015362	0.0984299192610352	2.578870372237428	0.0984299192610352	0.31385054311612565	9.998534821105747E-5	1.6480483126668216E-9	0.4205621090125769	8.854802162580082E-5	-103.98261747972981	40.83666800217114	42.66954546850714	153.7011019925496	157.85852158084876	80.6674145003024	3.0	4.0	3.0	8.0	1.0	
807	-6403.4716720962615	-6317.66017231449	-85.8114997817709	-6317.66017231449	628.1372592071422	2394.5254140387133	0.0	0.21999651019073357	0.2707366923859072	0.18883033198168508	0.29281197215771926	0.24762100347468874	0.3946821243347916	2.5023197132096477	0.3946821243347916	0.10299816245556037	2.5023197132096477	0.10299816245556037	0.05111305392294918	4.2753591139164585E-5	4.152707646693925E-12	0.047636786362019644	4.261956140232384E-5	-122.86462166949127	154.3081179453318	38.21395566547122	129.79512580105447	429.08787688912395	31.91199212258975	5.0	2.0	2.0	7.0	3.0	
808	-6381.0449554788165	-6317.652590132446	-63.39236534637073	-6317.652590132446	397.36924400715907	1563.300838527665	0.0	0.24037434888789716	0.2638980319145921	0.19637419738326456	0.27708029046835536	0.2626474802337882	0.2890237908914094	2.580794053652749	0.2890237908914094	0.13018215545584105	2.580794053652749	0.13018215545584105	0.03863768389466655	6.239210361594067E-5	4.8267803090458965E-12	0.035262066505473366	6.147193466028043E-5	-111.93548420155723	50.09696954387329	74.45750369102751	201.57981888672353	295.0254349209407	146.96951652891218	7.0	1.0	6.0	3.0	2.0	
809	-6451.2703658357705	-6317.638309500143	-133.6320563356274	-6317.638309500143	716.0318317659332	3011.722994372736	0.0	0.2424413428382945	0.2626186440033023	0.18883033198168508	0.29156558820563755	0.25698543580937533	0.3838477214003104	2.5329514931557062	0.3838477214003104	0.08320078544398316	2.5329514931557062	0.08320078544398316	0.16356456395130423	3.155939670115165E-5	2.3528228056131397E-11	0.1680736603440617	2.8886202269397193E-5	-120.80833911697482	51.76128458425064	192.27454980541035	308.1506999708911	561.981516032059	1168.5721091374621	6.0	1.0	3.0	4.0	5.0	
810	-6451.2703658357705	-6317.638309500143	-133.6320563356274	-6317.638309500143	716.0318317659332	3011.722994372736	0.0	0.2424413428382945	0.2626186440033023	0.18883033198168508	0.29156558820563755	0.25698543580937533	0.3838477214003104	2.5329514931557062	0.3838477214003104	0.08320078544398316	2.5329514931557062	0.08320078544398316	0.16356456395130423	3.155939670115165E-5	2.3528228056131397E-11	0.1680736603440617	2.8886202269397193E-5	-120.80833911697482	51.76128458425064	192.27454980541035	308.1506999708911	561.981516032059	1168.5721091374621	6.0	1.0	3.0	4.0	5.0	
