Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	proportionInvariant	mutationRate	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
1397	-3531.630653034381	-3420.613813235529	-111.016839798852	-3420.613813235529	84.07390392592458	386.9432544698495	2.2216512584303792E-4	0.11616426621993708	2.450256910484171	0.43357882329589165	0.11616426621993708	2.450256910484171	0.43357882329589165	0.7080927004716042	1.0401057309927553	-87.06855829276424	29.701236524367715	16.03768084553298	59.05811098827698	78.34732765890739	28.43432235870178	1.0	5.0	7.0	3.0	3.0	
1398	-3531.630653034381	-3420.613813235529	-111.016839798852	-3420.613813235529	84.07390392592458	386.9432544698495	2.2216512584303792E-4	0.11616426621993708	2.450256910484171	0.43357882329589165	0.11616426621993708	2.450256910484171	0.43357882329589165	0.7080927004716042	1.0401057309927553	-87.06855829276424	29.701236524367715	16.03768084553298	59.05811098827698	78.34732765890739	28.43432235870178	1.0	5.0	7.0	3.0	3.0	
1399	-3531.630653034381	-3420.613813235529	-111.016839798852	-3420.613813235529	84.07390392592458	386.9432544698495	2.2216512584303792E-4	0.11616426621993708	2.450256910484171	0.43357882329589165	0.11616426621993708	2.450256910484171	0.43357882329589165	0.7080927004716042	1.0401057309927553	-87.06855829276424	29.701236524367715	16.03768084553298	59.05811098827698	78.34732765890739	28.43432235870178	1.0	5.0	7.0	3.0	3.0	
1400	-3531.630653034381	-3420.613813235529	-111.016839798852	-3420.613813235529	84.07390392592458	386.9432544698495	2.2216512584303792E-4	0.11616426621993708	2.450256910484171	0.43357882329589165	0.11616426621993708	2.450256910484171	0.43357882329589165	0.7080927004716042	1.0401057309927553	-87.06855829276424	29.701236524367715	16.03768084553298	59.05811098827698	78.34732765890739	28.43432235870178	1.0	5.0	7.0	3.0	3.0	
1401	-3523.776465785643	-3420.6036463033956	-103.17281948224739	-3420.6036463033956	72.77849882354097	333.8340874578135	2.86310007557255E-4	0.17050651632217984	2.4836433785223515	0.3458501051554688	0.17050651632217984	2.4836433785223515	0.3458501051554688	0.7080927004716042	0.9723712225855506	-79.32340903622348	12.310511801330755	13.859043547163262	58.879276811084594	114.74407440153384	9.90937336191039	6.0	1.0	5.0	3.0	4.0	
1402	-3522.0931372394352	-3420.578919530569	-101.5142177088664	-3420.578919530569	60.84029795718805	299.38321974935457	2.86310007557255E-4	0.10853206644418961	2.4836433785223515	0.40782455503345905	0.10853206644418961	2.4836433785223515	0.40782455503345905	0.7080927004716042	1.2009808146524497	-76.82443410720053	10.080667218749083	37.30221878128127	43.09977520047813	114.55289037195266	28.42654270911398	7.0	2.0	2.0	4.0	4.0	
1403	-3532.15650511364	-3420.5705774558346	-111.5859276578053	-3420.5705774558346	111.44745403806026	476.9163274159274	2.3309403139365478E-4	0.0702880452903623	2.5235460933052996	0.40616586140433797	0.0702880452903623	2.5235460933052996	0.40616586140433797	0.7080927004716042	1.0401057309927553	-85.85452335127711	4.965919756655876	16.865460840237514	94.65364979958895	112.81800642944287	20.893272052167223	3.0	5.0	9.0	1.0	1.0	
1404	-3513.3144602738134	-3420.552605370338	-92.76185490347551	-3420.552605370338	60.006292994811076	279.33099217521584	2.58545660688165E-4	0.07220136910542466	2.526285614536765	0.40151301635780995	0.07220136910542466	2.526285614536765	0.40151301635780995	0.7080927004716042	1.3974178799684505	-74.1056244238027	3.213354669746974	4.876731051082143	6.135528474115168	21.57756973754702	69.56945876767126	2.0	5.0	1.0	1.0	10.0	
1405	-3538.686071869455	-3420.549990006554	-118.13608186290152	-3420.549990006554	143.83723368862826	659.3152071412557	1.6435892736260877E-4	0.0851420702864095	2.3117726162572287	0.6030853134563622	0.0851420702864095	2.3117726162572287	0.6030853134563622	0.7080927004716042	0.7893090349483548	-90.49171019031297	11.512217768299696	18.86765292119608	76.4957290505999	302.58666311704127	108.39905076150404	7.0	1.0	1.0	9.0	1.0	
1406	-3529.600855070834	-3420.542709385805	-109.05814568502845	-3420.542709385805	81.93771567533238	401.13858271286466	2.2216512584303792E-4	0.11616426621993708	2.450256910484171	0.43357882329589165	0.11616426621993708	2.450256910484171	0.43357882329589165	0.7080927004716042	1.0401057309927553	-85.94666662311018	10.068674908047331	13.53594763054718	54.29995558989363	94.48133363204086	19.759378198443315	2.0	6.0	8.0	1.0	2.0	
1407	-3529.600855070834	-3420.542709385805	-109.05814568502845	-3420.542709385805	81.93771567533238	401.13858271286466	2.2216512584303792E-4	0.11616426621993708	2.450256910484171	0.43357882329589165	0.11616426621993708	2.450256910484171	0.43357882329589165	0.7080927004716042	1.0401057309927553	-85.94666662311018	10.068674908047331	13.53594763054718	54.29995558989363	94.48133363204086	19.759378198443315	2.0	6.0	8.0	1.0	2.0	
1408	-3529.600855070834	-3420.542709385805	-109.05814568502845	-3420.542709385805	81.93771567533238	401.13858271286466	2.2216512584303792E-4	0.11616426621993708	2.450256910484171	0.43357882329589165	0.11616426621993708	2.450256910484171	0.43357882329589165	0.7080927004716042	1.0401057309927553	-85.94666662311018	10.068674908047331	13.53594763054718	54.29995558989363	94.48133363204086	19.759378198443315	2.0	6.0	8.0	1.0	2.0	
1409	-3530.3343951256497	-3420.530156159222	-109.80423896642795	-3420.530156159222	79.47167246454333	385.07779312046637	2.727242193959531E-4	0.1399301246392494	2.4957887079930714	0.36428116736767946	0.1399301246392494	2.4957887079930714	0.36428116736767946	0.7080927004716042	0.9608664085348095	-87.50781745174505	18.016987194470858	11.383614666590201	13.828397529173769	56.193317908565	87.42593622039713	2.0	3.0	1.0	4.0	9.0	
1410	-3530.3343951256497	-3420.530156159222	-109.80423896642795	-3420.530156159222	79.47167246454333	385.07779312046637	2.727242193959531E-4	0.1399301246392494	2.4957887079930714	0.36428116736767946	0.1399301246392494	2.4957887079930714	0.36428116736767946	0.7080927004716042	0.9608664085348095	-87.50781745174505	18.016987194470858	11.383614666590201	13.828397529173769	56.193317908565	87.42593622039713	2.0	3.0	1.0	4.0	9.0	
1411	-3517.9464543655927	-3420.5048075536242	-97.4416468119683	-3420.5048075536242	79.12649819062906	335.88430668455266	3.3893113359746626E-4	0.07107124964450452	2.3207217691898676	0.6082069811656279	0.07107124964450452	2.3207217691898676	0.6082069811656279	0.7080927004716042	0.9608664085348095	-76.0923972722706	5.128027935119454	9.898301760910137	39.81893439764723	65.42991219434336	23.935290522245932	2.0	6.0	1.0	6.0	4.0	
1412	-3517.9464543655927	-3420.5048075536242	-97.4416468119683	-3420.5048075536242	79.12649819062906	335.88430668455266	3.3893113359746626E-4	0.07107124964450452	2.3207217691898676	0.6082069811656279	0.07107124964450452	2.3207217691898676	0.6082069811656279	0.7080927004716042	0.9608664085348095	-76.0923972722706	5.128027935119454	9.898301760910137	39.81893439764723	65.42991219434336	23.935290522245932	2.0	6.0	1.0	6.0	4.0	
1413	-3525.9474697574788	-3420.473903623785	-105.47356613369345	-3420.473903623785	68.9433481463824	329.34370305162315	2.727242193959531E-4	0.11725365102421502	2.457048109340333	0.4256982396354521	0.11725365102421502	2.457048109340333	0.4256982396354521	0.7080927004716042	0.9608664085348095	-84.68199475640665	18.20504966342934	9.951529220967098	11.947372692775021	23.72340065957683	79.48627887150558	1.0	2.0	3.0	3.0	10.0	
1414	-3525.9474697574788	-3420.473903623785	-105.47356613369345	-3420.473903623785	68.9433481463824	329.34370305162315	2.727242193959531E-4	0.11725365102421502	2.457048109340333	0.4256982396354521	0.11725365102421502	2.457048109340333	0.4256982396354521	0.7080927004716042	0.9608664085348095	-84.68199475640665	18.20504966342934	9.951529220967098	11.947372692775021	23.72340065957683	79.48627887150558	1.0	2.0	3.0	3.0	10.0	
1415	-3525.9474697574788	-3420.473903623785	-105.47356613369345	-3420.473903623785	68.9433481463824	329.34370305162315	2.727242193959531E-4	0.11725365102421502	2.457048109340333	0.4256982396354521	0.11725365102421502	2.457048109340333	0.4256982396354521	0.7080927004716042	0.9608664085348095	-84.68199475640665	18.20504966342934	9.951529220967098	11.947372692775021	23.72340065957683	79.48627887150558	1.0	2.0	3.0	3.0	10.0	
1416	-3525.9474697574788	-3420.473903623785	-105.47356613369345	-3420.473903623785	68.9433481463824	329.34370305162315	2.727242193959531E-4	0.11725365102421502	2.457048109340333	0.4256982396354521	0.11725365102421502	2.457048109340333	0.4256982396354521	0.7080927004716042	0.9608664085348095	-84.68199475640665	18.20504966342934	9.951529220967098	11.947372692775021	23.72340065957683	79.48627887150558	1.0	2.0	3.0	3.0	10.0	
1417	-3526.909177609886	-3420.4459705835693	-106.46320702631654	-3420.4459705835693	87.96379262247295	406.32320956239414	6.802233287203831E-4	0.21694843005650447	2.425288934777761	0.3577626351657345	0.21694843005650447	2.425288934777761	0.3577626351657345	0.7080927004716042	0.3886912255206218	-80.24864417142763	5.754906922467091	11.748765994354402	96.39365410007866	111.59509448771655	56.7529597965858	7.0	1.0	3.0	1.0	7.0	
1418	-3526.909177609886	-3420.4459705835693	-106.46320702631654	-3420.4459705835693	87.96379262247295	406.32320956239414	6.802233287203831E-4	0.21694843005650447	2.425288934777761	0.3577626351657345	0.21694843005650447	2.425288934777761	0.3577626351657345	0.7080927004716042	0.3886912255206218	-80.24864417142763	5.754906922467091	11.748765994354402	96.39365410007866	111.59509448771655	56.7529597965858	7.0	1.0	3.0	1.0	7.0	
1419	-3542.150907328282	-3420.4371321525837	-121.71377517569816	-3420.4371321525837	126.08983584734918	591.7701102056118	1.588636733758145E-4	0.08722050796681052	2.358121684668196	0.5546578073649936	0.08722050796681052	2.358121684668196	0.5546578073649936	0.7080927004716042	0.9723712225855506	-94.87740398225316	10.44530851699259	34.72506178319605	150.6649859643734	109.04136309626482	57.883477789234156	2.0	9.0	2.0	5.0	1.0	
1420	-3534.2541292219285	-3420.43205206879	-113.82207715313832	-3420.43205206879	71.94281975108461	363.50438552533655	2.86310007557255E-4	0.108617644325782	2.5276635487469346	0.3637188069272837	0.108617644325782	2.5276635487469346	0.3637188069272837	0.7080927004716042	0.9723712225855506	-87.64219056267585	97.98820053880321	18.46892587673356	70.98564610372486	67.4297242672567	44.952119810020314	1.0	7.0	7.0	1.0	3.0	
1421	-3534.892637701053	-3420.4271338005815	-114.46550390047163	-3420.4271338005815	107.12782091382904	490.110968334052	2.4642743541762987E-4	0.06622045357371466	2.5554370715003807	0.378342474925905	0.06622045357371466	2.5554370715003807	0.378342474925905	0.8037137182264785	1.0401057309927553	-89.24096982725055	10.067860740741587	44.758834451945006	58.786608617456295	115.78599974143638	24.413242495264225	3.0	2.0	6.0	4.0	4.0	
1422	-3534.892637701053	-3420.4271338005815	-114.46550390047163	-3420.4271338005815	107.12782091382904	490.110968334052	2.4642743541762987E-4	0.06622045357371466	2.5554370715003807	0.378342474925905	0.06622045357371466	2.5554370715003807	0.378342474925905	0.8037137182264785	1.0401057309927553	-89.24096982725055	10.067860740741587	44.758834451945006	58.786608617456295	115.78599974143638	24.413242495264225	3.0	2.0	6.0	4.0	4.0	
1423	-3534.892637701053	-3420.4271338005815	-114.46550390047163	-3420.4271338005815	107.12782091382904	490.110968334052	2.4642743541762987E-4	0.06622045357371466	2.5554370715003807	0.378342474925905	0.06622045357371466	2.5554370715003807	0.378342474925905	0.8037137182264785	1.0401057309927553	-89.24096982725055	10.067860740741587	44.758834451945006	58.786608617456295	115.78599974143638	24.413242495264225	3.0	2.0	6.0	4.0	4.0	
1424	-3543.728433098166	-3420.4005554449714	-123.32787765319483	-3420.4005554449714	129.0635676682951	588.4610736135563	1.6996742166882844E-4	0.12447118361364368	2.4971863414604516	0.378342474925905	0.12447118361364368	2.4971863414604516	0.378342474925905	0.8037137182264785	1.0401057309927553	-97.59838980112175	37.251233819475566	31.603218836609965	59.8016748370861	157.61938671076285	74.70715492748468	1.0	7.0	5.0	4.0	2.0	
1425	-3534.517498283421	-3420.391691806756	-114.12580647666503	-3420.391691806756	120.19974447835182	574.2144810052796	2.059204842656882E-4	0.1695292750733399	2.2448469083706404	0.5856238165560202	0.1695292750733399	2.2448469083706404	0.5856238165560202	0.7080927004716042	0.7893090349483548	-90.72375336538708	4.6629308885925	6.58422801441872	27.327537256530842	129.38251537236488	26.78419691948473	1.0	4.0	3.0	8.0	3.0	
1426	-3526.9321207338576	-3420.3816462843915	-106.55047444946618	-3420.3816462843915	89.63379585433096	408.58867249887936	2.5062595491726145E-4	0.04174239340626949	2.414745355294064	0.5435122512996668	0.04174239340626949	2.414745355294064	0.5435122512996668	0.7080927004716042	0.9608664085348095	-82.9262598863838	20.63505873824635	17.107733422950556	54.76054850378942	101.54376297003175	26.69102438076135	4.0	4.0	2.0	5.0	4.0	
1427	-3524.8493591476768	-3420.358822612891	-104.49053653478569	-3420.358822612891	64.37444806398162	297.44927712013816	2.58545660688165E-4	0.08227328093991072	2.530787780321306	0.38693893873878327	0.08227328093991072	2.530787780321306	0.38693893873878327	0.7080927004716042	1.3195728300654277	-82.49678901194879	26.084098510344432	14.471783026877343	38.12666793754938	54.39178309185551	14.60353466059244	6.0	1.0	2.0	8.0	2.0	
1428	-3528.833871412582	-3420.332430408473	-108.50144100410914	-3420.332430408473	92.71449830403454	416.70152484379366	2.727242193959531E-4	0.1600814260321507	2.411478975165974	0.42843959880187527	0.1600814260321507	2.411478975165974	0.42843959880187527	0.7080927004716042	0.7523327287921532	-88.66469053789868	8.692402395603555	8.334350599122386	20.216816670587775	59.89680011026165	13.755463488487797	4.0	1.0	3.0	7.0	4.0	
1429	-3528.833871412582	-3420.332430408473	-108.50144100410914	-3420.332430408473	92.71449830403454	416.70152484379366	2.727242193959531E-4	0.1600814260321507	2.411478975165974	0.42843959880187527	0.1600814260321507	2.411478975165974	0.42843959880187527	0.7080927004716042	0.7523327287921532	-88.66469053789868	8.692402395603555	8.334350599122386	20.216816670587775	59.89680011026165	13.755463488487797	4.0	1.0	3.0	7.0	4.0	
1430	-3537.814137176642	-3420.3073468514926	-117.5067903251491	-3420.3073468514926	131.05178091113817	628.4051571017523	2.059204842656882E-4	0.1695292750733399	2.2448469083706404	0.5856238165560202	0.1695292750733399	2.2448469083706404	0.5856238165560202	0.7080927004716042	0.7893090349483548	-94.80963397013122	8.178273194040827	9.451757573943507	21.27561798078218	89.07776361379155	119.71936843613831	4.0	2.0	1.0	11.0	1.0	
1431	-3532.7844249107657	-3420.3012751848487	-112.48314972591707	-3420.3012751848487	83.43510721480628	388.68650263974314	2.5062595491726145E-4	0.04174239340626949	2.414745355294064	0.5435122512996668	0.04174239340626949	2.414745355294064	0.5435122512996668	0.7080927004716042	0.9608664085348095	-82.40364749717426	10.871041293584296	57.13798541780563	253.2450092526509	186.55175587891281	21.246394843826245	7.0	4.0	1.0	3.0	4.0	
1432	-3520.9004226905136	-3420.296936048073	-100.60348664244064	-3420.296936048073	92.44442273899516	387.5474393997673	6.802233287203831E-4	0.21694843005650447	2.39794387649499	0.38510769344850565	0.21694843005650447	2.39794387649499	0.38510769344850565	0.7080927004716042	0.3886912255206218	-75.2113690754006	4.441842993790432	32.68448001515921	85.48994737844869	56.121571856720685	42.749578472097355	8.0	2.0	2.0	4.0	3.0	
1433	-3552.6076421306616	-3420.288441425312	-132.3192007053494	-3420.288441425312	146.56892069876636	762.1580603793778	1.307064900969115E-4	0.06286820702980943	2.3441752663740374	0.5929565265961537	0.06286820702980943	2.3441752663740374	0.5929565265961537	0.7080927004716042	0.9723712225855506	-105.79678678987317	49.471118744653815	72.8986581598891	80.84812609629837	132.61781371189616	126.72941323255566	2.0	7.0	1.0	8.0	1.0	
1434	-3547.9407864600375	-3420.2878028847344	-127.6529835753032	-3420.2878028847344	154.2787754564117	817.0997512048111	1.3612788470645094E-4	0.06572982315234462	2.341313650251502	0.5929565265961537	0.06572982315234462	2.341313650251502	0.5929565265961537	0.7080927004716042	0.9723712225855506	-100.80372154856096	22.449428405375805	52.84537350785811	52.46158643820217	197.44080263282905	65.47464280945404	5.0	3.0	2.0	5.0	4.0	
1435	-3522.464440381114	-3420.272601027001	-102.19183935411264	-3420.272601027001	58.949955680957224	282.92842232501556	3.4506952386231777E-4	0.17417030003299483	2.322889684716548	0.5029400152504567	0.17417030003299483	2.322889684716548	0.5029400152504567	0.7080927004716042	0.9313280898301218	-80.29333682139512	11.0889749915268	26.523805376971108	56.916308324026744	32.00617455246926	40.71464576528718	8.0	1.0	6.0	1.0	3.0	
1436	-3528.1371243870544	-3420.271783633826	-107.86534075322844	-3420.271783633826	76.59903424721917	328.893539512782	3.6332922935097253E-4	0.09298105066285138	2.4817222909629466	0.4252966583742021	0.09298105066285138	2.4817222909629466	0.4252966583742021	0.7080927004716042	0.9723712225855506	-80.00316482515369	8.018223391555228	22.123755577903747	170.75354376134698	8.451378604977618	23.907004559417956	7.0	1.0	7.0	1.0	3.0	
1437	-3528.1371243870544	-3420.271783633826	-107.86534075322844	-3420.271783633826	76.59903424721917	328.893539512782	3.6332922935097253E-4	0.09298105066285138	2.4817222909629466	0.4252966583742021	0.09298105066285138	2.4817222909629466	0.4252966583742021	0.7080927004716042	0.9723712225855506	-80.00316482515369	8.018223391555228	22.123755577903747	170.75354376134698	8.451378604977618	23.907004559417956	7.0	1.0	7.0	1.0	3.0	
1438	-3528.1371243870544	-3420.271783633826	-107.86534075322844	-3420.271783633826	76.59903424721917	328.893539512782	3.6332922935097253E-4	0.09298105066285138	2.4817222909629466	0.4252966583742021	0.09298105066285138	2.4817222909629466	0.4252966583742021	0.7080927004716042	0.9723712225855506	-80.00316482515369	8.018223391555228	22.123755577903747	170.75354376134698	8.451378604977618	23.907004559417956	7.0	1.0	7.0	1.0	3.0	
1439	-3528.1371243870544	-3420.271783633826	-107.86534075322844	-3420.271783633826	76.59903424721917	328.893539512782	3.6332922935097253E-4	0.09298105066285138	2.4817222909629466	0.4252966583742021	0.09298105066285138	2.4817222909629466	0.4252966583742021	0.7080927004716042	0.9723712225855506	-80.00316482515369	8.018223391555228	22.123755577903747	170.75354376134698	8.451378604977618	23.907004559417956	7.0	1.0	7.0	1.0	3.0	
1440	-3539.153617300957	-3420.2591268055094	-118.89449049544784	-3420.2591268055094	141.43837184236952	647.6419045594505	2.059204842656882E-4	0.11355192224166502	2.2448469083706404	0.6416011693876951	0.11355192224166502	2.2448469083706404	0.6416011693876951	0.7080927004716042	0.7893090349483548	-95.5043645192507	14.423583599922175	43.396600056153446	38.63526432749654	80.13727247268967	40.66949346425942	5.0	2.0	1.0	10.0	1.0	
1441	-3539.153617300957	-3420.2591268055094	-118.89449049544784	-3420.2591268055094	141.43837184236952	647.6419045594505	2.059204842656882E-4	0.11355192224166502	2.2448469083706404	0.6416011693876951	0.11355192224166502	2.2448469083706404	0.6416011693876951	0.7080927004716042	0.7893090349483548	-95.5043645192507	14.423583599922175	43.396600056153446	38.63526432749654	80.13727247268967	40.66949346425942	5.0	2.0	1.0	10.0	1.0	
1442	-3537.4528416485173	-3420.25279317206	-117.20004847645717	-3420.25279317206	71.2154593226765	356.74639554471366	2.842065908545427E-4	0.13063653513083143	2.518465218658412	0.3508982462107566	0.13063653513083143	2.518465218658412	0.3508982462107566	0.7080927004716042	0.9723712225855506	-88.27475280677614	22.509199837547364	69.83441473863726	101.29927246694639	331.9146967199831	75.26451226819893	7.0	5.0	3.0	1.0	3.0	
1443	-3565.9893768427883	-3420.2249388215823	-145.76443802120602	-3420.2249388215823	193.24775599465025	1028.9620512513754	1.2117853505357276E-4	0.06286820702980943	2.334582680466208	0.6025491125039829	0.06286820702980943	2.334582680466208	0.6025491125039829	0.7080927004716042	0.855154247740542	-111.91780222776075	96.27177971287135	233.82164993107742	544.3317797745236	821.8281559625673	112.23899733603251	4.0	6.0	4.0	1.0	4.0	
1444	-3565.9893768427883	-3420.2249388215823	-145.76443802120602	-3420.2249388215823	193.24775599465025	1028.9620512513754	1.2117853505357276E-4	0.06286820702980943	2.334582680466208	0.6025491125039829	0.06286820702980943	2.334582680466208	0.6025491125039829	0.7080927004716042	0.855154247740542	-111.91780222776075	96.27177971287135	233.82164993107742	544.3317797745236	821.8281559625673	112.23899733603251	4.0	6.0	4.0	1.0	4.0	
1445	-3565.9893768427883	-3420.2249388215823	-145.76443802120602	-3420.2249388215823	193.24775599465025	1028.9620512513754	1.2117853505357276E-4	0.06286820702980943	2.334582680466208	0.6025491125039829	0.06286820702980943	2.334582680466208	0.6025491125039829	0.7080927004716042	0.855154247740542	-111.91780222776075	96.27177971287135	233.82164993107742	544.3317797745236	821.8281559625673	112.23899733603251	4.0	6.0	4.0	1.0	4.0	
1446	-3565.9893768427883	-3420.2249388215823	-145.76443802120602	-3420.2249388215823	193.24775599465025	1028.9620512513754	1.2117853505357276E-4	0.06286820702980943	2.334582680466208	0.6025491125039829	0.06286820702980943	2.334582680466208	0.6025491125039829	0.7080927004716042	0.855154247740542	-111.91780222776075	96.27177971287135	233.82164993107742	544.3317797745236	821.8281559625673	112.23899733603251	4.0	6.0	4.0	1.0	4.0	
1447	-3534.13511012286	-3420.2086324691377	-113.92647765372247	-3420.2086324691377	78.26584541104491	389.2606279142176	2.727242193959531E-4	0.1399301246392494	2.468449299913772	0.39162057544697887	0.1399301246392494	2.468449299913772	0.39162057544697887	0.7080927004716042	0.9608664085348095	-85.30019276359114	7.921241504198623	53.05559602980732	43.460033373218856	165.80718492014603	56.524697225113904	7.0	2.0	2.0	3.0	5.0	
1448	-3527.3420438211574	-3420.197845266589	-107.14419855456839	-3420.197845266589	93.34892578578555	404.84575005965166	2.5062595491726145E-4	0.04174239340626949	2.324267504399616	0.6339901021941144	0.04174239340626949	2.324267504399616	0.6339901021941144	0.7080927004716042	0.9608664085348095	-83.8197826822795	9.786048898002937	34.28802770755249	103.56128332722636	24.488249835046954	16.375431807583357	6.0	2.0	9.0	1.0	1.0	
1449	-3527.3420438211574	-3420.197845266589	-107.14419855456839	-3420.197845266589	93.34892578578555	404.84575005965166	2.5062595491726145E-4	0.04174239340626949	2.324267504399616	0.6339901021941144	0.04174239340626949	2.324267504399616	0.6339901021941144	0.7080927004716042	0.9608664085348095	-83.8197826822795	9.786048898002937	34.28802770755249	103.56128332722636	24.488249835046954	16.375431807583357	6.0	2.0	9.0	1.0	1.0	
1450	-3553.149635151794	-3420.1175872753797	-133.03204787641434	-3420.1175872753797	149.07647052084545	747.5354147847462	1.5217553537387384E-4	0.10134392571642468	2.3723564850400853	0.5262995892434903	0.10134392571642468	2.3723564850400853	0.5262995892434903	0.7080927004716042	0.9723712225855506	-105.79551094662793	59.53078956852541	118.53999997459955	112.98680594176193	40.03927188950272	104.11899761865261	5.0	4.0	7.0	2.0	1.0	
1451	-3553.149635151794	-3420.1175872753797	-133.03204787641434	-3420.1175872753797	149.07647052084545	747.5354147847462	1.5217553537387384E-4	0.10134392571642468	2.3723564850400853	0.5262995892434903	0.10134392571642468	2.3723564850400853	0.5262995892434903	0.7080927004716042	0.9723712225855506	-105.79551094662793	59.53078956852541	118.53999997459955	112.98680594176193	40.03927188950272	104.11899761865261	5.0	4.0	7.0	2.0	1.0	
1452	-3514.45592853823	-3420.109238311436	-94.3466902267941	-3420.109238311436	68.91866218658132	305.0832263435504	2.86310007557255E-4	0.10853206644418961	2.4836433785223515	0.40782455503345905	0.10853206644418961	2.4836433785223515	0.40782455503345905	0.7080927004716042	1.2009808146524497	-73.15499056908081	3.4242374687284367	7.509376411815988	19.221177285285066	81.21255459105453	16.224460420762146	7.0	2.0	1.0	7.0	2.0	
1453	-3537.967844878549	-3420.103235301174	-117.86460957737489	-3420.103235301174	127.9384110106588	578.6747943294612	1.7235567997372683E-4	0.10277393521681163	2.4435154725050445	0.4537105922781438	0.10277393521681163	2.4435154725050445	0.4537105922781438	0.7080927004716042	0.9608664085348095	-91.75937193840987	16.427355817034673	37.019857815923984	97.89938960681742	78.07796663676109	179.46740779942726	7.0	1.0	6.0	4.0	1.0	
1454	-3533.6602726118276	-3420.0940935131835	-113.56617909864407	-3420.0940935131835	67.8106912950212	360.8641240074325	2.842065908545427E-4	0.13063653513083143	2.518465218658412	0.3508982462107566	0.13063653513083143	2.518465218658412	0.3508982462107566	0.7080927004716042	0.9723712225855506	-88.70707109627415	20.94220320087209	53.26156127478939	89.44411658712907	113.68477771399161	12.245918141759416	6.0	1.0	3.0	6.0	3.0	
1455	-3525.067421316912	-3420.0884667994674	-104.97895451744454	-3420.0884667994674	82.26318485091774	382.86192942079833	2.5062595491726145E-4	0.04174239340626949	2.324267504399616	0.6339901021941144	0.04174239340626949	2.324267504399616	0.6339901021941144	0.7080927004716042	0.9608664085348095	-81.07291743459916	6.731043966841	10.521210226591789	63.39311654166841	23.362548317884837	58.91388263389222	7.0	1.0	8.0	2.0	1.0	
1456	-3524.485454776603	-3420.030672587037	-104.45478218956636	-3420.030672587037	98.6460624876245	404.8755376724927	2.727242193959531E-4	0.1399301246392494	2.4702175586118433	0.3898523167489074	0.1399301246392494	2.4702175586118433	0.3898523167489074	0.7080927004716042	0.9608664085348095	-81.45935368988793	4.833176828842235	19.675503931252305	39.28891205858268	50.10359650418301	99.04983402307619	3.0	6.0	2.0	2.0	6.0	
1457	-3524.485454776603	-3420.030672587037	-104.45478218956636	-3420.030672587037	98.6460624876245	404.8755376724927	2.727242193959531E-4	0.1399301246392494	2.4702175586118433	0.3898523167489074	0.1399301246392494	2.4702175586118433	0.3898523167489074	0.7080927004716042	0.9608664085348095	-81.45935368988793	4.833176828842235	19.675503931252305	39.28891205858268	50.10359650418301	99.04983402307619	3.0	6.0	2.0	2.0	6.0	
1458	-3521.398602250701	-3420.0213007949037	-101.37730145579738	-3420.0213007949037	96.07521028788409	406.08299035885096	2.727242193959531E-4	0.1399301246392494	2.4957887079930714	0.36428116736767946	0.1399301246392494	2.4957887079930714	0.36428116736767946	0.7080927004716042	0.9608664085348095	-76.68298849926788	3.961136893434331	19.98043644890028	78.19674845116383	78.58867085338925	23.589737123023514	8.0	2.0	4.0	2.0	3.0	
1459	-3547.802468429264	-3419.9992486232636	-127.80321980600057	-3419.9992486232636	151.01964960959089	753.801783592461	1.4877580934724927E-4	0.10251832839253436	2.4898275757940302	0.40765409581343615	0.10251832839253436	2.4898275757940302	0.40765409581343615	0.7080927004716042	0.9723712225855506	-98.64491744759214	14.588235390886336	64.12303420182707	139.1662123581006	304.42424128267294	78.44317122771038	3.0	6.0	2.0	5.0	3.0	
1460	-3547.802468429264	-3419.9992486232636	-127.80321980600057	-3419.9992486232636	151.01964960959089	753.801783592461	1.4877580934724927E-4	0.10251832839253436	2.4898275757940302	0.40765409581343615	0.10251832839253436	2.4898275757940302	0.40765409581343615	0.7080927004716042	0.9723712225855506	-98.64491744759214	14.588235390886336	64.12303420182707	139.1662123581006	304.42424128267294	78.44317122771038	3.0	6.0	2.0	5.0	3.0	
1461	-3551.28964891917	-3419.9868760387844	-131.30277288038545	-3419.9868760387844	168.83379178223052	744.3995648366804	1.307064900969115E-4	0.06286820702980943	2.4200084298564963	0.5171233631136948	0.06286820702980943	2.4200084298564963	0.5171233631136948	0.7080927004716042	0.9723712225855506	-102.76329096289926	49.407573721371946	61.801466899746565	117.08194519696409	203.36866318588315	342.3016754059837	4.0	4.0	5.0	5.0	1.0	
