#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	NSlikelihood	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
8859	-3397.9963243933785	0:5.3597095103226895	0.9984230210572136	1.0178355132889436	2.9619842792605198	2.971045951982539	4.210697711739577	5.135221428683913	5.541715512518699	5.756619648360207:2.6733588501826824	6.511258233036791	11.004394130602854:63.473557025277415	14.20764619128365	14.966345869181993	18.331912102507392	19.891059134251414	24.62481079686904	24.631271782064463:5.17543620399457	25.016716762307873	36.101754016316384	41.230778692883
8860	-3397.992136487667	0:5.9989738133952715	0.6801287631465662	1.0667222562068375	2.795341009496344	2.908760684142109	4.706928454765983	5.064855297737676	5.4642205381855184	5.69369718422454:3.3270568797734144	6.383079018754788	11.024153988570234:47.87370525753712	14.044719904493995	16.842723950688665	17.06767690546793	18.792442598495544	22.700242818234944	23.046172144429857	24.868588237610044	31.783505334929732:1.3211244698710947	31.79726622478072
8861	-3397.9901298540194	0:28.20584439705356	1.0237818740851452	1.1566951425007233	2.716103672192716:0.30537853537007503	4.0157590690332015	4.3009605215885784	5.031131968139292	5.38350179363567	5.778645760238415	6.329894755247963	11.013858291168706:34.41532164179015	14.020837208652129	14.754550887766072	18.006645443233733	18.440146982329956	23.351115678939493	23.52038041493741	25.53896079212649	30.617362976535038	34.670392815681225
8862	-3397.989728280795	0:8.98051252264753	0.7675811610175529	1.0676465664708488	2.313931380558273	3.721881807044266	4.473177055788462	5.037199830876496:4.525698139508649	5.6948038632167375	5.868056806517423	6.51642382321997	11.223620502779209:47.56594632060712	14.03978331293937	15.178437330610961	17.302744942306273	19.144317741739165	23.8431987880113	24.17490182321982	24.40552773169609	31.07418897925772:8.61205949874967	33.79271496690593
8863	-3397.9892397774593	0:22.630714661748023	1.0087359361381942:0.7515726589920945	1.038525039781426	2.5721561811453384	2.8626211498780876	4.026999867815299	4.802955201883087	5.06128059269453	5.995855059953492	6.8418077224161635	11.022884989052692	14.123929298308113:32.30229643256937	16.056898516451522	17.622161563001065	19.167186847344375	24.06271350574812	24.26179148594878	24.821439050711916	37.674504539912874	40.09945671282762
8864	-3397.9891043254734	0:1.4334978239377576	0.9282965004069226	1.0379088928121583	2.4073313977081163	3.3759960972122016	4.424487078448301:4.958717367953414	5.002672869021204	5.527338472226553:2.0342569773868395	5.689118409972007	6.289286003319056	11.14957849623621:37.491330569759604	14.00336342802527	15.030608279852874	17.33491907441822	17.953229115314866	22.325732427149426	24.770551812251654	25.319002530489207	30.64398956833417	33.017526033630666
8865	-3397.9887839452967	0:5.2170687917580745	1.0146732521724218	1.0892423113434901	2.931134666041622	3.320061730891112	4.356838308564718	5.052936636260334:13.923525131260718	5.6264080615265435	5.818951658138317	6.550333678987588	11.03258742425616:33.76467761054659	14.11227048108313	14.3823150752851	18.07752036803467	18.731048278954177	23.132368664339243	25.448006918331092	26.11072439041002	30.0877230866703	36.08177230731449
8866	-3397.9878378216763	0:28.658129660431424	1.0764280582924428	1.2361059829104803	3.236348344953676	3.3055953443961528	4.552241533050598	5.019433860650267	5.135132014862165:0.3200874989262258	5.236315448033949	7.787701669469165	11.504547889433987	13.541212770470125	14.030687165825192:94.54268959534164	19.54723423103838	25.054859749983564	31.032253215436803	31.06147047031307	40.602373851522515	45.45188276512465	46.24329451649264:0.2187348149338161
8867	-3397.9844668569917	0:45.71170819366967	0.5705772832977871	1.1621164865330371	3.9700162855467838	4.11352574154445	4.652444751650911	5.088595089579002	5.636377260149189	5.695479199327266	10.37403860866116	11.002207226354024	14.054822215726794	15.628130522741017	17.72888213680328	22.589114850656355	28.96754466375475	33.447238337172564	37.890010375729204	42.506272560128096	52.10955316586137
8868	-3397.9840182467697	0:7.637642762050828	0.8697371229040769	1.0112896048951185	2.604772806021053	2.729932392401757	4.363914042119248	5.020491466637271	5.928621969650962	6.074997999915432	6.866489976661082	11.220056747557532	14.163944207118128	15.042211659063426	17.912951487397788	18.643360904544835	23.07098949231116	23.105195086467624:59.735461305562325	25.087035453570643	36.08369261003112	36.68246986831341:0.0016448858365827085
8869	-3397.9837010964807	0:3.6156590786569143	0.9851152221742083	1.1631033616319897	3.4006797013157666:13.134371360128558	3.4050644751365056:0.0013053776393436329	4.1802687572354245	5.161269308632079	6.118839419586962	6.323562172365527	7.233377074151143	11.194917452228864	14.136034731145898	18.327381575078753:87.1097769198318	19.123822354495594	20.99941127899813	29.350152466884587	29.475400696324535	30.469178458688717	40.7711938251672	42.09226131906597:4.367292056832451
8870	-3397.9832346945636	0:6.200019929119523	0.9160038494771285	1.1528475770917126	2.786352558208918	2.829509873234919	4.706391460241882	5.039668937265187	5.638686957478498	5.642028289678475:2.6325779077130886	6.308243910561046	11.019386946066334:129.40109677772435	14.045218522702392	16.821628475351687	17.417307159562025	18.711597187526927	23.493794279301586	23.52085350587193	25.39055239915563	32.57364452829688:9.350140740185894	33.635191551453566
8871	-3397.983184383651	0:1.9679703718778248	0.7286316948403382	1.0317134430089325	4.040210618163528	4.2195169826008225	4.697695928302302	5.103455567199568	5.7926883404960705	5.797731390508069	9.417193388061321	11.021313104437546	14.441329737113186	14.980419177742526	16.35800386385769	22.311839804625865:44.9185213508282	28.236974884764347	32.07663062944726	37.33378906406845	41.7480468403665	44.31346068327431
8872	-3397.9827328921097	0:9.982843898570236	1.0108958230352698	1.0295078872910963	3.2542475789028416	3.3274806021608114:0.38519471765694613	4.3110639937536135	5.363870097844707	6.072711803593101	6.114099452360804	7.0153070091921315:13.715085601460688	11.044427080867852	14.670667193198469:88.50467362224319	16.71762457328483	19.658908887919164	20.384229287744517	27.431453548356654	27.74760877295001	27.804454569143747	37.12062498278109	37.296347769521766:1.268230681318993
8873	-3397.9825733874814	0:3.609598080089768	1.0499773735234257	1.1333662095736727	3.073718334309511	3.1269464941573872	4.3248512108473065	5.109784418765194	5.671157117634301:10.452427885246502	5.92636933664307	6.630039519349104	11.301875974473013	14.428041233632577:53.045448193928536	14.832674858228508	18.410964294564153	20.047001215739453	25.52855236684269	25.53429061139292	26.14123665971572	39.75613039912419	39.77000536598751:6.136428811813363
8874	-3397.98239851915	0:4.386330411463317	1.103017585970889	1.1430491364984476	3.1520997575451446	3.2352084288458656	4.291790656331436	5.3667283591864035	5.84581959875997	5.887341850739876	6.830343310860872	11.060506049017164	14.477335846594304:32.676593149690675	16.39490716869786	19.012325908044822	19.923473589431023	26.19043999616352	26.24865016916986	27.791340249539047	36.11461711568779:32.768156170514864	37.66060122391414:7.173873586117289
8875	-3397.9803710595124	0:32.58622758472377	1.0417931074759892	1.2616712565458172:9.013393214376881	3.181660645740706	3.228365113597654	4.576933364936252	5.063338601477611	5.079248485669112:4.6121541091863145	5.125195687693122	7.72631522612572	11.631980730692987	14.001657660556926	14.580713068086101:129.50136669771246	19.973868583988367	24.520380359025022	30.799726083810707	30.84273514333981	40.13592348801716	43.6555122104646	44.128467403266384:0.2937510834383824
8876	-3397.9789006140318	0:10.008136934039047	0.5873564754164207	1.0062245604387101	4.044663523586941	4.096350474619214	4.646392559935947	5.0609133716504076	5.800474304338799:7.330006523215688	5.800995755129705	9.929660887117542	11.002572880256018	14.4664840499693	15.722146619010474	17.77864350377232:45.02737389713915	22.89198309510756:39.194067999753464	29.665286348841303	32.980185537106905	39.1635906032863	43.70145394642678	44.9276741243578
8877	-3397.9772360418683	0:13.973482870951742	0.9284326288851048	1.092442969210559	2.6806287150051205	2.9092257729118174:3.306723333554264	4.438009760408079	5.008077852095468	5.9383661139861985	6.038306634191336	6.719722903816486	11.381688767024492:34.407938366444135	14.193273801517513	15.286871649380373	18.46511519860328	19.328413945737083	23.664790054863502	24.23616663457296	24.238742054434603	35.19704872343844:23.17921179707743	37.05822267916627:0.04377202829402604
8878	-3397.977017794719	0:4.476795218965329	0.9331557669221624	1.0382759158038724	2.750873793133721	2.8500391450661695	4.0851935831411055	5.02641739118279	5.104560291892355	5.854800109842699:5.104950965739654	6.537784958802995:33.753619195647396	11.150075266410035	13.948161371904845	14.011294288459279	18.247433862177246	20.439580554976875	22.237140642987782	24.27585346194005	25.38717595848802	38.455929414810136	40.98431663649551
8879	-3397.9769400455693	0:21.662680649872208	1.0671373760307574	1.191693002435855:5.366108929529046	2.977377775025907	3.2812247181308507	4.208610210858424	5.124955136152842	5.560178581185909:4.255111016960388	6.043644578152602	6.655570667562408	11.004545467429502:26.83832001094246	14.028446399560686	15.210752018085568	18.268299362396274	19.677116438590286	24.89437427762477	24.922467393767494	25.020674390539142	36.59908090228716	41.4137896259352
8880	-3397.976925517327	0:2.1309952514808623	1.0166891306631811	1.1289699716051658	2.992841506882172	3.0502382115062403	4.228463501525184	5.20846666549901	5.5927692962840965	5.878913308482687	6.563243071177688	11.04246143292088:25.876198009471675	14.078358938318438	14.252690272825802	17.94788988358422	19.448776640070413	24.694300361542247	24.724684524881848	25.627979870317066	35.34830798703972	38.921055328119515
8881	-3397.9760968442365	0:5.076783047542585	0.9310735159167649	1.0551857578598742	2.5979467550790574:9.43151393684394	3.277314889557978:0.009278172378189	4.242330659670692	5.017301888275917	5.571435851031062	5.84549442709983	6.590590411556359	11.225317541681097:20.679739733651637	14.170188490751528	15.094604722605254	17.774180927989953	18.535377813821146	23.427811774451282	23.73290705226424	25.06914117597429	33.05563796755624	35.64426553152581
8882	-3397.9759107400796	0:2.47695887549935	1.0130960809531189	1.315908776289163	4.091331495553753	4.425056282483624	4.567194075319236	5.030667216149084	5.878367360265912:12.940814116887106	5.958479139803487	9.580172023435978	11.344845229779104	14.078174505475644	14.683128356722179:57.837796584527275	19.008303208711755	26.901820797374167	33.67163618667918	33.68477071032107	40.74155014329223	48.32742649257152	48.728410196836975:14.19313695615039
8883	-3397.9754402711274	0:72.6850300390636	1.1684420196668128	1.4541422868918232	3.232290511199558	3.2421804019039016:0.035850755674635554	4.255784622232518	5.330352528839796	6.111515251255042	6.153540246641285	6.999917658229798	11.189213275709147	14.924070134359695	16.193439218780245:105.44459800533183	19.197534913711106	20.557609082405907	27.48719143462283:6.217698570401495	28.124550662667467	28.263613515273217	39.03822217243672	41.725527391320966
8884	-3397.9738914570844	0:158.16006543934256	1.0146097079317329:23.270827437029165	1.1345388012878814	2.835593142963006	2.913809971101678	4.236844382028437	5.022882882027538:4.3188838262600715	5.295833426363032	5.894021156778869	6.601276934255118:52.346398045621434	11.059595251558733	14.00628251329973	14.420491720268181	19.0022109043822	20.423897065352822	22.701144042535137	25.819655483131857	25.914633663179707	34.96000521211203	48.504843422079084
8885	-3397.9734079699006	0:6.037106467215852	0.5901580106032895	1.0056140124889126	4.109375555254765	4.205160023079479	4.800663170123521	5.024591298520569	5.819465703136302	5.824401453850562	9.422949295793295	11.002078340835617	14.259350582701998	16.345913005529873	17.51864808547855:41.78744969746421	22.27070626828372	29.110105544739415	33.85396276764336	38.44028976615607	44.16677422816859	44.808311933212174
8886	-3397.9730579383613	0:20.185484622033645	0.9702980467133173:0.3479791384707293	1.0031700932867622	2.638398826305128	2.7817790664500635	4.085426749857355	5.153933131312876	5.6032778697608805	5.832716642878033	6.568106030254832	11.010759289117981	14.048785960872081:26.292841913815444	15.053017151976839	17.93207393186202	19.015310092574527	23.3902318218204	24.856810375171634	25.87027501843929	38.76607112620267	41.25405760027606
8887	-3397.9723333333995	0:22.139140348249562	0.9393325125990941	1.1032503046164805	2.9968585348877426	3.0449836098949206	4.258257691371206	5.794057818385824	5.901870406769195	6.5921480190411295	6.700750905132978	11.0386564057549	14.913935377057328	16.247404000252484	18.622881900890548	20.272766598271133	25.418052261916074	26.348754784146223	26.54865652860529	35.431460348725764	36.848411757008556:56.83924031247016
8888	-3397.972114227835	0:6.346762259791452	1.0722050023785243	1.3458847477933986	3.770313333505726	4.154762469399472	4.580219628339968	5.016479803580189	5.62555198029515:12.449861111509987	5.899335425106507	9.32805566509294	11.181916620928718	14.01742586435072	14.954733863095022	19.66502344244863	25.78750434992586:96.03918417563638	33.02753126568158	33.051457334478386	41.34750803084317	47.36988222681231	48.64899674003592:0.6576018760567424
8889	-3397.9716461943613	0:9.19307108598837	1.0252338958404152	1.0413312990431294	2.6903796783263303	3.298131694305006:0.08925217869953304	4.29189486508109	5.01695245618583	5.4577577951082965	5.719974284822314	6.429397068125205	11.04627291909216:43.76502600697054	14.002501339189209	14.67517036826429	17.838743111291333	18.504338678470724	23.354220301526205	24.55628589711429	25.63845305100664	31.06062370469776:8.008323652450068	36.30089763192308
8890	-3397.9716236186728	0:120.88281428813853	1.0319274568502337:40.18478482616592	1.2133304832045937	3.1486540459574783	3.29568582846224	4.7128638472842255	5.053710929808005	5.201865655892121	5.287165039255534:0.6332200116407956	7.6290793684122775	11.532184070174374	13.101792519757687	14.641547722938036:206.80953884366028	19.844166111902926	25.549746298038862	31.10947888717038:57.71056298214406	31.109946128251284	39.4665991858081	43.74002346369008	44.81337826954126:0.16905069681104123
8891	-3397.9701863794953	0:9.010082699481698	0.9011113699245499	1.048460561658878	2.6093475997874123	3.0135137514358377	4.425818613367632	5.076674817114064	5.865127213038242:3.7608159360143936	5.88821025889267	6.717767414752949	11.219816778848681:70.17307953379509	14.033713840947396	15.235922354317015	17.907401034960138	18.879094028078427	23.18443154735299	24.299822598178952	25.06677342402172	32.87443416420999:13.988814244112307	35.64829068313212:0.01421623325846386
8892	-3397.96934072103	0:1.5566485748043242	1.0871641367173588	1.1623842765435377	2.638026469140925	3.28968685721723	4.295527314970876	5.017872198091446	5.346290132081844	5.773598031707056:4.136826083418767	6.479822689859482	11.025797841065724:29.60102106380632	14.02966082606524	15.01797611837905	17.20208527570418	17.80331245986759	22.69339434639808	22.934682351678447	24.850122471576	29.4254979461007	32.22015335634718
8893	-3397.9672315035223	0:2.241924235137521	1.0007644689945536	1.0319718405599474	3.052809779860304	3.06638614363505	4.240558997539203	5.164969353893014	5.6780974037109075:3.238926205671661	5.998197333702208	6.683559632888688	11.058606235680191:34.27756600025906	14.269448046928527	14.403175078358544	18.252630770246355	19.982923372353717	25.112470601025183	25.37894653187639	25.469753636428567	35.41340629819548	42.23865527899787
8894	-3397.966388151631	0:4.523616802389455	0.9328545038785379	1.0160550410016782	2.6632058595862986	2.8979168995261233	4.474010816596021	5.016066808762652	5.875877899738466:6.847474535075556	6.0283392132427345	6.939736303774318	11.235361859147766:112.53763185448729	14.173284534312714	14.970677654862119	18.152312547631798	18.870628524488716	23.202354711598428	23.26416241589286	23.875608565073613	35.6542180930244	37.109652335364714:0.0041690811768664545
8895	-3397.966287330283	0:2.2603522874505844	0.9058483409523852	1.0798234668110638	2.6246571523905438	2.7721105055516873	4.434964854998714	5.094410796752136	5.193998236285299	5.698065322185446:2.207435050948236	6.457741690476784	11.002554286449836:48.97250901328192	14.094159078703278	15.774698097165317	17.465429472651188	19.30854587811173	23.004413057494364	23.286930331682626	24.606358035984012	27.255413758462275:1.1908981123023092	31.06709537517551
8896	-3397.966101218125	0:10.622086514713995	0.8767034761480161	1.0130784362296268	3.197913605637531	3.231783575337978:16.526697299076634	4.4254813353863725	5.014946143492985:5.549349571299363	5.171407125264288	5.244097866137729	7.369107237314175	12.95265129883554	13.394640312337224	14.004534129178595:175.2774680549857	20.686785726407685	25.26422376606437	31.053483097531913:17.686997629575625	31.08075319227264	40.58909049468812	43.84257676149196	45.17472248542173
8897	-3397.9647433621763	0:1.843649834977627	1.0070502849637393	1.1440772965130677	2.9783964082306724	3.094071165806774	4.205298828130701	5.176960769179416:6.699906221337979	5.436180690079063	5.675590783756309	6.358619474519784	11.021822638415024:68.03169259783058	14.542828758706925	14.890441871357037	17.445921766197955	18.7518073792064	24.282098513101257	24.29259620534164	25.43214657920039	34.65219297289576:9.62584756349502	34.72864242898596
8898	-3397.964385396248	0:8.598866593551087	0.6831565086562463	1.0856748657740738	4.117181321389502	4.238121078502552:22.56050524667655	4.701441019744806	5.103912105574665	5.772321563547628	5.82547599481731	9.702377535334989	11.002977657486134	14.351324501745928	15.624503266809839	17.449944273040778	22.112420481832665:44.24322316873886	28.362502107588494	33.081265535292154	39.08405256355082:13.281455894078903	42.748167398951544	43.77417591363759
8899	-3397.9643546311554	0:31.867986842764164	1.0302086054790607:2.140007141534513	1.049305852297536	2.722111897973768	2.788349555899181	4.046473710405138	5.0454858741611375:2.9978203625107835	5.4117850692078235	5.616207288312616	6.408853241226389	11.050958875701685	14.01299857436614:38.5456664481494	14.680463828047078	17.272138384431262:33.93018119799154	18.7452333740161	23.157439237046646	23.495425661824108	25.380960057524792	38.143361543072416:0.821155337450096	39.64504256019895
8900	-3397.9627007959143	0:11.427750142944276	1.015421306439535	1.2252776306796207	2.9974290589496135	3.0720895410122324:0.6864626246986463	4.293800966588208	5.186278112655117	5.4530561091827465	6.028667546947155	6.636502514692246	11.044853980092284:40.731689932171975	14.07346346228023	15.047802074590404	18.018729490265834	19.31090448961055	24.824819143813325	25.20556922966685	25.263378322110523	35.52452993035829	39.6479515594505
8901	-3397.961936458153	0:16.257230038436838	1.0000346721143032	1.0392393279132506	2.9160220755397575	3.0532828411750685:12.144685979438783	4.156721948135953	5.179663678462212	5.513454221776804	6.023437395690557	6.53959074225488	11.03491833394473:30.8134668030904	14.054875440064485	15.968556495378078	18.18077712135292	19.284353687445666	24.832001907787728	25.373834162294703	26.631382599276293	37.22988449345496	41.91765340260317
8902	-3397.961411940136	0:37.29690684769286	1.0071048839906354:0.5962103688926986	1.1557274845507024	2.676580253599475	2.807856995480556	4.0866613946148505	5.104206508192981	5.6663941657789465	5.777966126884131:13.01651306727791	6.4731628749391135:43.13490792430954	11.097138152116074	14.02458029410002	14.356603792573999	18.10611018495143	19.33316309024376	22.80518098875997	24.89717994009538	26.401758444654938	37.67487075173973	39.329573223467584
8903	-3397.9603738141686	0:5.2784228361881205	1.0822044739943095	1.386395532014312	4.28749554409336	4.41343978862416	4.438069970404207	5.084435548745738	5.85478420219399	6.1388782805816575	10.10749391530534	11.282109479514638	14.046708336953948	15.148671562767504	19.171874090408842	27.7492859457028	34.449111045149934:77.44003527690712	34.770211397490016	38.73197996051108	52.5842269359472	54.37631053715476
8904	-3397.960247787777	0:9.968912719135346	1.0077420914781072	1.0437845943687591	3.204217099909023:1.2230321776347508	3.2701724436168575	4.409007533408598	5.021905517867005	5.14581318088041	5.159472632488942	7.9416665354865685	11.612971718362758	13.713494359820174	14.004270464285526:39.39164980696687	20.808801335867038	24.468373111562983	30.78711925971337	30.879692186536854	40.82720179581072	43.65592176657655	45.51180783165542
8905	-3397.960030674838	0:14.112579911008316	1.0379594671689105	1.2296751436413231	4.199245119820134	4.272770306732454	4.4689631490754	5.08476296099542:6.736267464639058	5.884327901629419	6.4548161024985475	9.457050337791614:67.41275504488092	11.2547214271829	14.014678885911898	15.908573910460262	18.776725962361226	27.024156589706223	33.7643294336835	34.73439396502265	39.4924868239211:42.33385631044383	51.16830965642512	51.88134013602752
8906	-3397.959491184005	0:4.743237674976336	1.0828212873322798	1.282352954990948	3.149270167151883	3.24899635446441	4.327432921796529	5.487258953028107	5.788427782363378:4.580160673507387	5.801916948250344	6.824153453710565:49.20175415915468	11.061470796048624	14.686293921308781	16.288079090009056	19.290563674182184	20.420070486249177	26.602129360717353	26.804247227777026	27.183025260996036	35.73655319671241	36.40678959355837
8907	-3397.9583409732054	0:3.3448742571092915	0.8716996948975151	1.008333121113587	2.7256488527142864	2.8771688081769895	4.311617056081435	5.019662531826732	5.866447856229062	5.940949943775664:11.942179243027548	7.042852391320494	11.256343536497475:68.5746500149976	14.075819377301219	15.00425563182116	18.010253190878704	18.77444079664393	22.98699721099152	23.308055038066982	24.317587566953225	34.34560948349332	35.85842980348518:0.6892710121836164
8908	-3397.957654636542	0:10.986589217768158	0.778420371198802	1.0620618939212747	2.643999849149324:3.0276047633928305	2.873823943464348	4.412740839630764:7.17106188116566	5.078261488812085	5.329569799403373	5.534663175978729	6.5191602745090655	11.014955750442695:45.966328552950564	14.110625311631656	16.174184228325288	17.528623706004115	19.169766983465397	23.071662873839294	23.25957479521576:10.536573937277003	24.130819990551505	27.616418750887217	29.903114621341324
8909	-3397.9561300365835	0:29.459907766668906	0.6444428198523298	1.085344124282635	3.8850736650490134	3.9674568639261594	4.631814866751689	5.194115161610817	5.631219467697861	5.676437583844731	9.400585716652806	11.001402822054033	14.727081422677667	16.152042663654413	17.254454892521316	23.6113740004178	30.270423026765357	32.91628557397592	35.9626813753416	44.770129843645655	46.63229005755289
8910	-3397.956048855844	0:12.67423950522383	1.0537504565879914	1.5940667421346362	3.7850017505884637	4.049504121416774	4.533889820439157	5.017568647769522	5.624770014154947:4.875759994323884	5.812789721739016	9.062385671244563	12.213097255949563	14.006054498939207	15.087504764169601:88.58390989035894	18.539201559093453	27.53653428311661	34.8457454782774	35.11516173894794	41.470430930560234	49.32320320749782:2.470867452439609	50.060925761095206
8911	-3397.9552435014484	0:18.73308621626294	1.0345392270339246	1.1355863452318644	3.0955744421478073	3.321187295842364	4.499306470720093	5.079573074818505	5.210547051929495:1.4111465357864545	5.264134695843147	8.00863492695207	11.773218524041596	14.306526190760042	15.292374951563218:170.61250131052452	18.255340742189833	25.29209108233684	31.153220006882655	31.218576770203022	41.04485440274168	44.08795444605708	45.8422533114241:0.12423325074610858
8912	-3397.955086088041	0:15.856949213854465	1.0516585515160628	1.16929799247648	4.060263541070384	4.15546362911207	4.550303764525829	5.006375995712901	5.775690873880265	5.860722086027508:3.7540614175100835	9.3529316215646:67.84921717634904	11.425287687114846	14.026677690724291	14.26197412268101:134.1319416527382	20.056552731240913	26.338597378803843	32.23620107062845	32.502128265942765	39.85233806356685:11.266215557493934	47.727819782113784	48.88802549279977
8913	-3397.9549526574456	0:2.0415762112747156	0.8695749727220381	1.0327106237856647	2.6785636205887684	2.950123237534612	4.427107017232586:13.947017218296251	5.058523720954863	5.282549843040396	5.732950628644311	6.410632970975378	11.015554483257436:38.15812004045777	14.078035666415929	16.368049207866147	16.478196314678822	18.54108832916776	22.926732810246673	23.12696150409176	24.580058248064756	29.249817366734536	30.309169544776523
8914	-3397.954935860789	0:21.94219229064504	1.0006796353467138	1.0694321483623739	4.198899086731565	4.307386577246312	4.4631612184107965:5.729666374153383	5.013454441166452	5.734652094569405	5.852353019838496:11.627465080301773	9.524768154961876	11.323025529152375	14.00867811646745	14.544073411304709	19.244478317987387	26.589958893378128	33.43939138478138:170.79632718125544	33.67050595263044:3.367536214820033	38.88398914611936	49.52881293668264:151.72728181987964	51.01976395501182
8915	-3397.9547739223403	0:196.52016093395375	1.0840815129256:3.13156136185905	1.2333838061400257	4.1775190060986205	4.3293895068735395	4.387912068524017	5.051493104713465	5.827121318316273	5.94820916146967	9.330393379324846	11.226335440346816	14.011465504324491	14.760240991689152:50.18313942851687	17.799097040460268	25.17813517871092	32.32168164016776	32.88706718119758	40.797057675321156	47.908385440808914	48.20266895230207
8916	-3397.9542651169404	0:10.070320185432916	0.9137733636432159	1.01398157007538	2.942505023196432:1.6666296716576683	2.9468749277350597	4.130175243216385	5.182642260196019	5.626754219175403	5.683562623486388	6.3798153014422	11.034144059056977:30.967077239015083	14.2708353676773	14.686670373205427	18.417564340288543	19.2960623959476	24.409251865985134	24.982956082938372	25.022422223705846	34.587381892938104	39.31139920450134
8917	-3397.9528205123734	0:13.33157785143847	1.1207720659853422:5.642258613509257	1.1791622095401237	4.132419581714714:0.8305918081762874	4.31959589223851	4.381011799236255	5.018045946402623	5.847962108363291	5.936159404361376	8.93856859000239	11.410341425380082	14.137257552717685	14.842687979588923:73.09151948187258	19.66451177443535	26.69142874443372	32.90723905021695:57.503242220126644	33.455610580315415	41.87258402954532	48.08521416140929	48.43421570775669
8918	-3397.9523816380365	0:3.069205042990916	0.9448336371920192	1.0321564413281337	2.8198260763630714	2.9485179563797246	4.161760530433888	5.020481009026078	5.600471110296262	5.834598262225661:3.77281471918835	6.5924087406916385:37.31811210344088	11.045769311575135	14.03788035592612	14.402638596984495	18.410521473631913	19.84119458799533	22.813325864874425	25.588845227858283	25.892329406236406	37.633356122781464	45.573053043917746:20.59812327575841
8919	-3397.950900133135	0:5.725148203663721	0.6450893865379115:39.111107328019955	1.1000456778215124	4.08774769520398:12.68787553749501	4.2790992314345075	4.628436043246367	5.065328684478416	5.817788393016045	5.933470953285237	10.385098575197048	11.002109681013195	14.43074955489838	16.349006742088957	17.952376081893416	22.952534678646092:93.6867806821907	29.45219650589299	32.41585136511811	38.600461616920626	44.92843675152125	45.17912885158327:13.261167175898638
8920	-3397.950590559736	0:97.24312042126274	0.8425925017196434:0.07646498862941041	1.0324462662627312	2.5758563576573366	2.754400744578305	4.085026822574655	5.023152458525658	5.621229186449455	5.705350233956175	6.428841306207744:31.663803164935374	11.066746633195404	14.02266472012887	14.918268310776654	17.63345932612377	18.9457422299693	23.684321504708464	24.623772467007512	25.47968637982454	33.89855276971124	39.19618003476867
8921	-3397.95029251782	0:2.4113328582095432	1.0751900732025348	1.167110620844177	3.0864349689162154	3.0920321551137206	4.160460364687509	5.186888026262789	5.612274069890681	5.885912886463736	6.565154927134415	11.003072051993385:37.346386432348154	13.374165842570434	14.3816345942668	18.111287535167914	19.36019810687834	23.924149463399388	24.999487113967998	25.07812579401082	34.097247251429216	36.60822987240781:3.858926558543543
8922	-3397.94849049108	0:4.743860984248171	1.0372269538055505	1.158071628510477	3.171908578946379	3.2167446942104476	4.344615377211952	5.848903096722214	5.953103403632362	6.078747874300998	6.819132051625662	11.005168997460178	15.198398770971266:43.084174583704026	15.92463810879568	19.308634350893364	20.515736023694515	26.26988732824153	27.374421772106952	27.708375013970823	35.682162054603836	36.23403686902104
